English source,Translation,Layer,Identifier,Limits,State,Reviewer notes
"Pocket theme preview. Tiny handheld vibes: two moss-green racers, two chunky helmets, a crunchy crash, and a muted road palette from an old pocket screen.","Vista previa del tema Pocket. Vibras de consola de bolsillo: dos coches verde musgo, dos cascos robustos, un choque crujiente y una paleta de carretera apagada de una pantalla clásica.",In-app,settings_theme_gallery_preview_accessibility_pocket,,needs_review,
"%@ theme preview. Early arcade drama: two richer pixel cars, two glossy helmets, a fiery crash, and a fast gray road cutting through green grass.","Vista previa del tema %@. Drama arcade noventero: dos coches pixelados más ricos, dos cascos brillantes, una explosión ardiente y una carretera gris rápida entre hierba verde.",In-app,settings_theme_gallery_preview_accessibility_sixteen_bit,,needs_review,
"%@ theme preview. Low-poly console racing: two faceted racers, two sculpted helmets, an explosive crash, and a neon aqua circuit over midnight asphalt.","Vista previa del tema %@. Carreras de consola low-poly: dos coches facetados, dos cascos esculpidos, un choque explosivo y un circuito aguamarina de neón sobre asfalto nocturno.",In-app,settings_theme_gallery_preview_accessibility_sixty_four_bit,,needs_review,
"%@ theme preview. Late-’90s console energy: two detailed racers, two glossy helmets, a bright crash, and an electric aqua circuit over dark asphalt.","Vista previa del tema %@. Energía de consola de finales de los noventa: dos coches detallados, dos cascos brillantes, un choque luminoso y un circuito aguamarina eléctrico sobre asfalto oscuro.",In-app,settings_theme_gallery_preview_accessibility_thirty_two_bit,,needs_review,
Style Gallery,Galería de estilos,In-app,settings_theme_gallery_title,,needs_review,
"Want to change themes, get Unlimited Plays, and support the game's development too?","¿Quieres cambiar de tema, conseguir Partidas ilimitadas y apoyar también el desarrollo del juego?",In-app,settings_theme_gallery_unlock_body,,needs_review,
Style,Estilo,In-app,settings_theme_style,,needs_review,
Want to change themes? Unlock Unlimited Plays in Purchases.,¿Quieres cambiar de tema? Desbloquea Partidas ilimitadas en Compras.,In-app,settings_theme_unlock_footnote,,needs_review,
Vibration,Vibración,In-app,settings_vibration,,needs_review,
Announce friend overtakes,Anunciar adelantamientos de amistades,In-app,settings_voiceover_friend_overtake_announcements,,needs_review,
Share,Compartir,In-app,share_action,,needs_review,
The connection was lost. Tap Done to return to the menu.,Se ha perdido la conexión. Toca Hecho para volver al menú.,In-app,shareplay_aborted_disconnected_body,,needs_review,
Your friend is done playing for now. Tap Done to return to the menu.,Tu amigo ha terminado por ahora. Toca Hecho para volver al menú.,In-app,shareplay_aborted_session_ended_body,,needs_review,
Session Ended,Sesión finalizada,In-app,shareplay_aborted_title,,needs_review,
Accept Challenge,Aceptar reto,In-app,shareplay_accept_challenge_button,,needs_review,
RetroRapid! Multiplayer Race,RetroRapid! Carrera multijugador,In-app,shareplay_activity_title,,needs_review,
Get ready! The race is about to start.,¡Prepárate! La carrera está a punto de empezar.,In-app,shareplay_announcement_countdown,,needs_review,
Your friend disconnected.,Tu amigo se ha desconectado.,In-app,shareplay_announcement_disconnected,,needs_review,
You lost with %lld overtakes. Your friend: %lld.,Has perdido con %lld adelantamientos. Tu amigo: %lld.,In-app,shareplay_announcement_lost %lld %lld,,needs_review,
Go!,¡Ya!,In-app,shareplay_announcement_round_start,,needs_review,
The SharePlay session has ended.,La sesión de SharePlay ha terminado.,In-app,shareplay_announcement_session_ended,,needs_review,
It's a tie at %lld overtakes each.,Empate con %lld adelantamientos cada uno.,In-app,shareplay_announcement_tie %lld %lld,,needs_review,
Waiting for your friend to join.,Esperando a que se una tu amigo.,In-app,shareplay_announcement_waiting,,needs_review,
Waiting for your friend to finish.,Esperando a que termine tu amigo.,In-app,shareplay_announcement_waiting_for_opponent,,needs_review,
You won with %lld overtakes. Your friend: %lld.,Has ganado con %lld adelantamientos. Tu amigo: %lld.,In-app,shareplay_announcement_won %lld %lld,,needs_review,
Starting in %lld,Empieza en %lld,In-app,shareplay_countdown_accessibility %lld,,needs_review,
Get Ready!,¡Prepárate!,In-app,shareplay_countdown_title,,needs_review,
Connection Lost,Conexión perdida,In-app,shareplay_disconnected_title,,needs_review,
Done,Hecho,In-app,shareplay_done_button,,needs_review,
You: %lld  Friend: %lld,Tú: %lld  Amigo: %lld,In-app,shareplay_final_scores %lld %lld,,needs_review,
Your friend's: %lld,Los de tu amigo: %lld,In-app,shareplay_friend_overtakes %lld,,needs_review,
Leave,Salir,In-app,shareplay_leave_button,,needs_review,
You,Tú,In-app,shareplay_local_player_name,,needs_review,
Your friend,Tu amigo,In-app,shareplay_opponent_fallback_name,,needs_review,
"%@, %lld overtakes, %lld lives remaining","%@, %lld adelantamientos, quedan %lld vidas",In-app,shareplay_opponent_overtakes_accessibility %@ %lld %lld,,needs_review,
%@: %lld overtakes,%@: %lld adelantamientos,In-app,shareplay_opponent_overtakes_row %@ %lld,,needs_review,
Friend score: %lld,Puntuación de tu amigo: %lld,In-app,shareplay_opponent_score_accessibility_label %lld,,needs_review,
Friend,Amigo,In-app,shareplay_opponent_score_fallback_label,,needs_review,
Friend,Amigo,In-app,shareplay_opponent_score_label,,needs_review,
%@: %lld overtakes,%@: %lld adelantamientos,In-app,shareplay_overtakes_row %@ %lld,,needs_review,
Bad Luck!,¡Mala suerte!,In-app,shareplay_result_lost,,needs_review,
Next round could go your way.,La próxima ronda podría ser tuya.,In-app,shareplay_result_lost_subtitle,,needs_review,
It's a Tie!,¡Empate!,In-app,shareplay_result_tie,,needs_review,
What a race. You matched each other overtake for overtake.,Menuda carrera. Os habéis igualado adelantamiento a adelantamiento.,In-app,shareplay_result_tie_subtitle,,needs_review,
Match Result,Resultado de la partida,In-app,shareplay_result_title,,needs_review,
You Won!,¡Has ganado!,In-app,shareplay_result_won,,needs_review,
Nice work. You crossed the line first!,Buen trabajo. Has cruzado la meta primero.,In-app,shareplay_result_won_subtitle,,needs_review,
Play Again,Jugar otra vez,In-app,shareplay_retry_button,,needs_review,
Your friend challenged you again?,¿Tu amigo te retó otra vez?,In-app,shareplay_retry_challenge_title,,needs_review,
You didn't both confirm in time. Tap Leave to return to the menu.,No confirmasteis a tiempo los dos. Toca Salir para volver al menú.,In-app,shareplay_retry_timed_out_body,,needs_review,
Rematch Timed Out,Se agotó el tiempo para la revancha,In-app,shareplay_retry_timed_out_title,,needs_review,
Waiting for your friend to confirm...,Esperando a que tu amigo confirme...,In-app,shareplay_retry_waiting_for_opponent,,needs_review,
Accept when you're ready for the rematch.,Acepta cuando estés listo para la revancha.,In-app,shareplay_retry_waiting_for_you,,needs_review,
Rematch?,¿Revancha?,In-app,shareplay_retry_waiting_title,,needs_review,
"%@, %lld points, %lld lives remaining","%@, %lld puntos, quedan %lld vidas",In-app,shareplay_score_accessibility %@ %lld %lld,,needs_review,
%@: %lld,%@: %lld,In-app,shareplay_score_row %@ %lld,,needs_review,
Your overtakes: %lld. Friend: %lld,Tus adelantamientos: %lld. Amigo: %lld,In-app,shareplay_waiting_for_opponent_overtakes %lld %lld,,needs_review,
Your overtakes: %lld. Friend: %lld,Tus adelantamientos: %lld. Amigo: %lld,In-app,shareplay_waiting_for_opponent_scores %lld %lld,,needs_review,
Waiting for your friend to finish...,Esperando a que tu amigo termine...,In-app,shareplay_waiting_for_opponent_title,,needs_review,
Waiting for your friend...,Esperando a tu amigo...,In-app,shareplay_waiting_title,,needs_review,
Your overtakes: %lld,Tus adelantamientos: %lld,In-app,shareplay_your_overtakes %lld,,needs_review,
You: %lld,Tú: %lld,In-app,shareplay_your_score_row %lld,,needs_review,
Hey Ho!,¡Hey Ho!,In-app,speed_alert_hey_ho,,needs_review,
Hey Ho! Speed increasing!,¡Hey Ho! ¡Aumenta la velocidad!,In-app,speed_increase_announcement,,needs_review,
Speed increasing!,¡Aumenta la velocidad!,In-app,speed_increasing_alert,,needs_review,
Cruise,Crucero,In-app,speed_level_cruise,,needs_review,
Fast,Rápido,In-app,speed_level_fast,,needs_review,
Rapid,Veloz,In-app,speed_level_rapid,,needs_review,
All lanes safe,Todos los carriles seguros,In-app,tutorial_audio_lane_all,,needs_review,
Center,Centro,In-app,tutorial_audio_lane_center,,needs_review,
Center and right,Centro y derecha,In-app,tutorial_audio_lane_center_right,,needs_review,
Left,Izquierda,In-app,tutorial_audio_lane_left,,needs_review,
Left and center,Izquierda y centro,In-app,tutorial_audio_lane_left_center,,needs_review,
Left and right,Izquierda y derecha,In-app,tutorial_audio_lane_left_right,,needs_review,
Lane cue variants,Variantes de pistas por carril,In-app,tutorial_audio_lane_modes_title,,needs_review,
Right,Derecha,In-app,tutorial_audio_lane_right,,needs_review,
Plays safe lanes one note after another from left to right.,"Reproduce los carriles seguros una nota tras otra, de izquierda a derecha.",In-app,tutorial_audio_mode_description_arpeggio,,needs_review,
Plays all safe lanes at once as a chord.,Reproduce todos los carriles seguros a la vez como un acorde.,In-app,tutorial_audio_mode_description_chord,,needs_review,
Plays short pulses in lane slots; an active pulse marks a safe lane.,Reproduce pulsos cortos por posición de carril; el pulso activo indica un carril seguro.,In-app,tutorial_audio_mode_description_lane_pulses,,needs_review,
Lane change cue variants,Variantes de audio al cambiar de carril,In-app,tutorial_audio_move_modes_title,,needs_review,
Plays a success haptic for a safe lane and a move haptic for an unsafe lane.,Reproduce háptica de éxito si el carril es seguro y háptica de movimiento si no lo es.,In-app,tutorial_audio_move_style_description_haptics,,needs_review,
Plays lane confirmation followed by a success or fail tone.,Reproduce la confirmación de carril y después un tono de éxito o error.,In-app,tutorial_audio_move_style_description_lane_and_safety,,needs_review,
"Plays only the destination lane note, as you move left or right, so you can match it with the audio cue.","Reproduce solo la nota del carril de destino al moverte a izquierda o derecha, para que puedas hacerla coincidir con la pista de audio.",In-app,tutorial_audio_move_style_description_lane_confirmation,,needs_review,
Plays only a success or fail tone.,Reproduce solo un tono de éxito o error.,In-app,tutorial_audio_move_style_description_safety_only,,needs_review,
Play,Reproducir,In-app,tutorial_audio_play_preview,,needs_review,
Fail,Error,In-app,tutorial_audio_preview_fail,,needs_review,
Safe,Seguro,In-app,tutorial_audio_preview_safe,,needs_review,
Safe lane,Carril seguro,In-app,tutorial_audio_preview_safe_lane,,needs_review,
Unsafe,No seguro,In-app,tutorial_audio_preview_unsafe,,needs_review,
Unsafe lane,Carril no seguro,In-app,tutorial_audio_preview_unsafe_lane,,needs_review,
Audio cue tutorial,Tutorial de pistas de audio,In-app,tutorial_audio_title,,needs_review,
%@ configured,%@ configurado,In-app,tutorial_configured %@,,needs_review,
Tutorial,Tutorial,In-app,tutorial_help_button,,needs_review,
Tutorial,Tutorial,In-app,tutorial_help_title,,needs_review,
Audio feedback mode,Modo de retroalimentación de audio,In-app,tutorial_section_audio_feedback_mode,,needs_review,
Description,Descripción,In-app,tutorial_section_description,,needs_review,
Lane change cue,Pista de cambio de carril,In-app,tutorial_section_lane_change_cue,,needs_review,
Speed increase warning feedback,Retroalimentación del aviso de aumento de velocidad,In-app,tutorial_section_speed_warning_feedback,,needs_review,
Set %@,Establecer %@,In-app,tutorial_set %@,,needs_review,
Announces the speed increase with VoiceOver.,Anuncia el aumento de velocidad con VoiceOver.,In-app,tutorial_speed_warning_description_announcement,,needs_review,
Plays a warning haptic before the speed increase.,Reproduce una vibración de aviso antes del aumento de velocidad.,In-app,tutorial_speed_warning_description_haptic,,needs_review,
Does not play any speed-increase warning.,No reproduce ningún aviso de aumento de velocidad.,In-app,tutorial_speed_warning_description_none,,needs_review,
Plays a short three-note ascending warning chirp.,Reproduce un aviso corto de tres notas ascendentes.,In-app,tutorial_speed_warning_description_sound,,needs_review,
"RetroRapid! is a 3-lane racing game. Move left or right between the three positions. We play sounds to indicate which lanes are safe, and you must quickly move into a safe lane to overtake cars and avoid crashing.","RetroRapid! es un juego de carreras con 3 carriles. Muévete a la izquierda o a la derecha entre las tres posiciones. Reproduciremos sonidos para indicar qué carriles son seguros, y tendrás que moverte rápido a un carril seguro para adelantar coches y evitar chocar.",In-app,tutorial_voiceover_intro,,needs_review,
"Start or join a FaceTime call, then try Play with Friends again.",Inicia o únete a una llamada de FaceTime y vuelve a probar Jugar con amigos.,In-app,tvos_shareplay_facetime_required,,needs_review,
Polygon Racing,Carreras Polygon,In-app,vision_64bit_racing,,needs_review,
Classic,Clásico,In-app,vision_classic_title,,needs_review,
Classic race track,Pista clásica,In-app,vision_classic_track,,needs_review,
Current lane,Carril actual,In-app,vision_current_lane,,needs_review,
Game Over,Fin de la partida,In-app,vision_game_over,,needs_review,
"Score %lld, %lld lives, level %lld","Puntuación %lld, %lld vidas, nivel %lld",In-app,vision_hud_status_format,,needs_review,
Lane %lld,Carril %lld,In-app,vision_lane_format,,needs_review,
Level %lld,Nivel %lld,In-app,vision_level_format,,needs_review,
The 3D car could not be loaded. Your race is still active in Classic. Try again.,No se ha podido cargar el coche 3D. La carrera sigue activa en Clásico. Inténtalo de nuevo.,In-app,vision_model_unavailable,,needs_review,
"Race in a classic window, then move the same run onto your table in 3D.",Compite en una ventana clásica y después lleva la misma carrera a tu mesa en 3D.,In-app,vision_play_description,,needs_review,
Play in 3D,Jugar en 3D,In-app,vision_play_in_3d,,needs_review,
Moves this race into a tabletop volume without restarting it,Lleva esta carrera a un volumen de mesa sin reiniciarla,In-app,vision_play_in_3d_hint,,needs_review,
Race controls,Controles de carrera,In-app,vision_race_controls,,needs_review,
Race status,Estado de la carrera,In-app,vision_race_status,,needs_review,
"Score %lld, %lld lives, lane %lld of %lld, %@","Puntuación %lld, %lld vidas, carril %lld de %lld, %@",In-app,vision_race_status_format,,needs_review,
Race track,Pista de carreras,In-app,vision_race_track_input_label,,needs_review,
Return to 2D,Volver a 2D,In-app,vision_return_to_2d,,needs_review,
Returns this race to its classic window without restarting it,Devuelve esta carrera a su ventana clásica sin reiniciarla,In-app,vision_return_to_2d_hint,,needs_review,
Select lane,Seleccionar carril,In-app,vision_select_lane,,needs_review,
Couldn't start Play with Friends. Return to the Classic window and try again.,No se ha podido iniciar Jugar con amigos. Vuelve a la ventana Clásica e inténtalo de nuevo.,In-app,vision_shareplay_activation_failed,,needs_review,
Collision,Colisión,In-app,vision_state_collision,,needs_review,
Finished,Finalizada,In-app,vision_state_finished,,needs_review,
Paused,En pausa,In-app,vision_state_paused,,needs_review,
Racing,En carrera,In-app,vision_state_racing,,needs_review,
Ready,Lista,In-app,vision_state_ready,,needs_review,
Tabletop,Mesa,In-app,vision_tabletop_title,,needs_review,
Tabletop race track,Pista de mesa,In-app,vision_tabletop_track,,needs_review,
Unable to Switch Presentation,No se puede cambiar la presentación,In-app,vision_transition_alert_title,,needs_review,
The other presentation could not be opened. Your race is still active. Try again.,No se ha podido abrir la otra presentación. La carrera sigue activa. Inténtalo de nuevo.,In-app,vision_transition_routing_failed,,needs_review,
The other presentation did not become ready. Your race is still active. Try again.,La otra presentación no estaba lista. La carrera sigue activa. Inténtalo de nuevo.,In-app,vision_transition_timeout,,needs_review,
x%lld,x%lld,In-app,x%lld,,needs_review,
RetroRapid: Retro Arcade Racer,RetroRapid: Carreras Arcade,App Store metadata,name,≤ 30 characters,needs_review,
Dodge Traffic Across 3 Lanes,Esquiva tráfico en 3 carriles,App Store metadata,subtitle,≤ 30 characters,needs_review,
"car,high,score,overtake,reflex,offline,voiceover,haptics,controller,leaderboard,handheld,lcd,friends","coche,record,adelantar,reflejos,clasico,mando,ranking,infinito,puntuacion,conexion,voiceover,logros",App Store metadata,keywords,≤ 100 UTF-8 bytes,needs_review,
"Race friends free with SharePlay on iPhone and iPad. Dodge traffic together, rematch fast, and keep solo runs quick anywhere.","Esquiva tráfico y supera tu récord en carreras retro rápidas, con Game Center, Apple Watch y controles accesibles.",App Store metadata,promotionalText,≤ 170 characters,needs_review,
"RetroRapid! is a fast 3-lane arcade racer built for quick sessions and high-score chasing.

Dodge traffic and survive as speed keeps rising. Controls are easy to learn and hard to master, so every run becomes a reflex challenge.

Why players keep coming back:
- Quick, one-more-run arcade gameplay
- Live two-player SharePlay races on iPhone and iPad
- Friend races are free and never use daily plays
- Game Center leaderboards, achievements, and friend markers
- Play on iPhone, iPad, Mac, and Apple Watch
- Touch, swipe, keyboard, Digital Crown, and supported game controllers
- VoiceOver, audio cues, haptics, larger text, high contrast, and Reduce Motion support
- Works offline for quick races anytime
- Play free every day, or unlock Unlimited Plays once; no subscription
- No data collection

Crash, restart, and beat your best.

Players are saying:
""I am really a fan of this nice accessible game that I can just pick up and play! Finally, something that also works with the apple watch!""
- Datafile, App Store review

Featured in Create with Swift, Weekly Newsletter #96 (Indie App of the Week):
""But beyond the nostalgia and tight gameplay, what truly stands out is its accessibility.""","RetroRapid! es un arcade de carreras de 3 carriles pensado para partidas rápidas y para perseguir tu mejor puntuación.

Esquiva tráfico y aguanta cuando la velocidad sube. Los controles son fáciles de aprender y difíciles de dominar, así que cada partida pone a prueba tus reflejos.

Por qué engancha:
- Jugabilidad arcade rápida de ""una más""
- Carreras SharePlay en vivo para dos jugadores en iPhone e iPad
- Las carreras con amigos son gratis y no consumen partidas diarias
- Clasificaciones, logros y marcadores de amigos de Game Center
- Juega en iPhone, iPad, Mac y Apple Watch
- Toque, deslizamiento, teclado, Digital Crown y mandos compatibles
- VoiceOver, pistas de audio, hápticos, texto más grande, alto contraste y reducción de movimiento
- Juega sin conexión para partidas rápidas en cualquier momento
- Juega gratis cada día o desbloquea Partidas ilimitadas con una sola compra; sin suscripción
- No se recopilan datos

Choca, reinicia y supera tu marca.

Lo que dicen los jugadores:
""Un juego simplemente accesible y simplemente entretenido. Muy recomendable.""
- Jonathan Chacón, reseña en el App Store

Destacado en Create with Swift, Boletín semanal n.º 96 (App Indie de la Semana):
""Más allá de la nostalgia y la jugabilidad ajustada, lo que realmente destaca es su accesibilidad.""",App Store metadata,description,≤ 4000 characters,needs_review,
"Discover two new visual styles: Cartridge and CRT. The new Style Gallery makes it easy to preview every theme before choosing your favorite.

SharePlay friend races now work on Mac too, alongside iPhone and iPad.

This update also improves performance, refines landscape layouts, polishes menus and game-over screens, and makes cars and helmets clearer across themes.

RetroRapid! is now fully localized in Turkish and Polish.

Thanks for racing with us.","Descubre dos nuevos estilos visuales: Cartridge y CRT. La nueva Galería de estilos te permite ver cada tema antes de elegir tu favorito.

Las carreras SharePlay con amigos ahora también funcionan en Mac, además de iPhone y iPad.

Esta actualización también mejora el rendimiento y los diseños horizontales, pule los menús y las pantallas de fin de partida y hace que los coches y los cascos se vean más claros en todos los temas.

RetroRapid! ya está completamente localizado en turco y polaco.

Gracias por correr con nosotros.",App Store metadata,whatsNew,≤ 4000 characters,needs_review,
Unlimited Plays,Partidas ilimitadas,IAP,unlimitedPlays.name,≤ 30 characters,needs_review,
Play unlimited and support RetroRapid!,Juega sin límite y apoya RetroRapid!,IAP,unlimitedPlays.description,≤ 45 characters,needs_review,
Streak 100,Racha 100,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0100.name,≤ 100 characters,needs_review,
Overtake 100 cars in one run.,Adelanta 100 coches en una sola partida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0100.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 100 cars in one run.,Has adelantado 100 coches en una sola partida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0100.earnedDescription,≤ 200 characters,needs_review,
Streak 200,Racha 200,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0200.name,≤ 100 characters,needs_review,
Overtake 200 cars in one run.,Adelanta 200 coches en una sola partida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0200.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 200 cars in one run.,Has adelantado 200 coches en una sola partida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0200.earnedDescription,≤ 200 characters,needs_review,
Streak 300,Racha 300,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0300.name,≤ 100 characters,needs_review,
Overtake 300 cars in one run.,Adelanta 300 coches en una sola partida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0300.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 300 cars in one run.,Has adelantado 300 coches en una sola partida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0300.earnedDescription,≤ 200 characters,needs_review,
Streak 400,Racha 400,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0400.name,≤ 100 characters,needs_review,
Overtake 400 cars in one run.,Adelanta 400 coches en una sola partida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0400.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 400 cars in one run.,Has adelantado 400 coches en una sola partida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0400.earnedDescription,≤ 200 characters,needs_review,
Streak 500,Racha 500,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0500.name,≤ 100 characters,needs_review,
Overtake 500 cars in one run.,Adelanta 500 coches en una sola partida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0500.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 500 cars in one run.,Has adelantado 500 coches en una sola partida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0500.earnedDescription,≤ 200 characters,needs_review,
Streak 600,Racha 600,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0600.name,≤ 100 characters,needs_review,
Overtake 600 cars in one run.,Adelanta 600 coches en una sola partida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0600.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 600 cars in one run.,Has adelantado 600 coches en una sola partida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0600.earnedDescription,≤ 200 characters,needs_review,
Streak 700,Racha 700,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0700.name,≤ 100 characters,needs_review,
Overtake 700 cars in one run.,Adelanta 700 coches en una sola partida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0700.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 700 cars in one run.,Has adelantado 700 coches en una sola partida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0700.earnedDescription,≤ 200 characters,needs_review,
Streak 800,Racha 800,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0800.name,≤ 100 characters,needs_review,
Overtake 800 cars in one run.,Adelanta 800 coches en una sola partida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0800.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 800 cars in one run.,Has adelantado 800 coches en una sola partida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0800.earnedDescription,≤ 200 characters,needs_review,
Overlander 1K,Corredor 1K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.001k.name,≤ 100 characters,needs_review,
"Overtake 1,000 cars in total.",Adelanta 1.000 coches en total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.001k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 1,000 cars in total.",Has adelantado 1.000 coches en total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.001k.earnedDescription,≤ 200 characters,needs_review,
Overlander 5K,Corredor 5K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.005k.name,≤ 100 characters,needs_review,
"Overtake 5,000 cars in total.",Adelanta 5.000 coches en total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.005k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 5,000 cars in total.",Has adelantado 5.000 coches en total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.005k.earnedDescription,≤ 200 characters,needs_review,
Overlander 10K,Corredor 10K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.010k.name,≤ 100 characters,needs_review,
"Overtake 10,000 cars in total.",Adelanta 10.000 coches en total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.010k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 10,000 cars in total.",Has adelantado 10.000 coches en total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.010k.earnedDescription,≤ 200 characters,needs_review,
Overlander 20K,Corredor 20K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.020k.name,≤ 100 characters,needs_review,
"Overtake 20,000 cars in total.",Adelanta 20.000 coches en total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.020k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 20,000 cars in total.",Has adelantado 20.000 coches en total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.020k.earnedDescription,≤ 200 characters,needs_review,
Overlander 50K,Corredor 50K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.050k.name,≤ 100 characters,needs_review,
"Overtake 50,000 cars in total.",Adelanta 50.000 coches en total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.050k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 50,000 cars in total.",Has adelantado 50.000 coches en total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.050k.earnedDescription,≤ 200 characters,needs_review,
Overlander 100K,Corredor 100K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.100k.name,≤ 100 characters,needs_review,
"Overtake 100,000 cars in total.",Adelanta 100.000 coches en total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.100k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 100,000 cars in total.",Has adelantado 100.000 coches en total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.100k.earnedDescription,≤ 200 characters,needs_review,
Overlander 200K,Corredor 200K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.200k.name,≤ 100 characters,needs_review,
"Overtake 200,000 cars in total.",Adelanta 200.000 coches en total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.200k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 200,000 cars in total.",Has adelantado 200.000 coches en total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.200k.earnedDescription,≤ 200 characters,needs_review,
Tap Controls,Controles Táctiles,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.tap.name,≤ 100 characters,needs_review,
Complete a run using Tap controls.,Completa una partida usando los controles táctiles.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.tap.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using Tap controls.,Has completado una partida usando los controles táctiles.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.tap.earnedDescription,≤ 200 characters,needs_review,
Swipe Controls,Controles Deslizantes,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.swipe.name,≤ 100 characters,needs_review,
Complete a run using Swipe controls.,Completa una partida usando los controles deslizantes.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.swipe.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using Swipe controls.,Has completado una partida usando los controles deslizantes.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.swipe.earnedDescription,≤ 200 characters,needs_review,
