English source,Translation,Layer,Identifier,Limits,State,Reviewer notes
"%@ theme preview. Low-poly console racing: two faceted racers, two sculpted helmets, an explosive crash, and a neon aqua circuit over midnight asphalt.","Aperçu du thème %@. Course sur console en low-poly : deux bolides facettés, deux casques sculptés, un crash explosif et un circuit aqua néon sur un asphalte nocturne.",In-app,settings_theme_gallery_preview_accessibility_sixty_four_bit,,needs_review,
"%@ theme preview. Late-’90s console energy: two detailed racers, two glossy helmets, a bright crash, and an electric aqua circuit over dark asphalt.","Aperçu du thème %@. Énergie des consoles de la fin des années 90 : deux voitures détaillées, deux casques brillants, un crash lumineux et un circuit aqua électrique sur un asphalte sombre.",In-app,settings_theme_gallery_preview_accessibility_thirty_two_bit,,needs_review,
Style Gallery,Galerie des styles,In-app,settings_theme_gallery_title,,needs_review,
"Want to change themes, get Unlimited Plays, and support the game's development too?","Voulez-vous changer de thème, profiter de Parties illimitées et soutenir aussi le développement du jeu ?",In-app,settings_theme_gallery_unlock_body,,needs_review,
Style,Style,In-app,settings_theme_style,,needs_review,
Want to change themes? Unlock Unlimited Plays in Purchases.,Voulez-vous changer de thème ? Débloquez Parties illimitées dans Achats.,In-app,settings_theme_unlock_footnote,,needs_review,
Vibration,Vibration,In-app,settings_vibration,,needs_review,
Announce friend overtakes,Annoncer les dépassements d'amis,In-app,settings_voiceover_friend_overtake_announcements,,needs_review,
Share,Partager,In-app,share_action,,needs_review,
The connection was lost. Tap Done to return to the menu.,La connexion a été perdue. Touchez Terminé pour revenir au menu.,In-app,shareplay_aborted_disconnected_body,,needs_review,
Your friend is done playing for now. Tap Done to return to the menu.,Votre ami a fini de jouer pour le moment. Touchez Terminé pour revenir au menu.,In-app,shareplay_aborted_session_ended_body,,needs_review,
Session Ended,Session terminée,In-app,shareplay_aborted_title,,needs_review,
Accept Challenge,Accepter le défi,In-app,shareplay_accept_challenge_button,,needs_review,
RetroRapid! Multiplayer Race,RetroRapid! Course multijoueur,In-app,shareplay_activity_title,,needs_review,
Get ready! The race is about to start.,Préparez-vous ! La course va commencer.,In-app,shareplay_announcement_countdown,,needs_review,
Your friend disconnected.,Votre ami s'est déconnecté.,In-app,shareplay_announcement_disconnected,,needs_review,
You lost with %lld overtakes. Your friend: %lld.,Vous avez perdu avec %lld dépassements. Votre ami : %lld.,In-app,shareplay_announcement_lost %lld %lld,,needs_review,
Go!,C'est parti !,In-app,shareplay_announcement_round_start,,needs_review,
The SharePlay session has ended.,La session SharePlay est terminée.,In-app,shareplay_announcement_session_ended,,needs_review,
It's a tie at %lld overtakes each.,Match nul avec %lld dépassements chacun.,In-app,shareplay_announcement_tie %lld %lld,,needs_review,
Waiting for your friend to join.,En attente que votre ami rejoigne.,In-app,shareplay_announcement_waiting,,needs_review,
Waiting for your friend to finish.,En attente que votre ami termine.,In-app,shareplay_announcement_waiting_for_opponent,,needs_review,
You won with %lld overtakes. Your friend: %lld.,Vous avez gagné avec %lld dépassements. Votre ami : %lld.,In-app,shareplay_announcement_won %lld %lld,,needs_review,
Starting in %lld,Départ dans %lld,In-app,shareplay_countdown_accessibility %lld,,needs_review,
Get Ready!,Préparez-vous !,In-app,shareplay_countdown_title,,needs_review,
Connection Lost,Connexion perdue,In-app,shareplay_disconnected_title,,needs_review,
Done,Terminé,In-app,shareplay_done_button,,needs_review,
You: %lld  Friend: %lld,Vous : %lld  Ami : %lld,In-app,shareplay_final_scores %lld %lld,,needs_review,
Your friend's: %lld,De votre ami : %lld,In-app,shareplay_friend_overtakes %lld,,needs_review,
Leave,Quitter,In-app,shareplay_leave_button,,needs_review,
You,Vous,In-app,shareplay_local_player_name,,needs_review,
Your friend,Votre ami,In-app,shareplay_opponent_fallback_name,,needs_review,
"%@, %lld overtakes, %lld lives remaining","%@, %lld dépassements, %lld vies restantes",In-app,shareplay_opponent_overtakes_accessibility %@ %lld %lld,,needs_review,
%@: %lld overtakes,%@ : %lld dépassements,In-app,shareplay_opponent_overtakes_row %@ %lld,,needs_review,
Friend score: %lld,Score de l'ami : %lld,In-app,shareplay_opponent_score_accessibility_label %lld,,needs_review,
Friend,Ami,In-app,shareplay_opponent_score_fallback_label,,needs_review,
Friend,Ami,In-app,shareplay_opponent_score_label,,needs_review,
%@: %lld overtakes,%@ : %lld dépassements,In-app,shareplay_overtakes_row %@ %lld,,needs_review,
Bad Luck!,Pas de chance !,In-app,shareplay_result_lost,,needs_review,
Next round could go your way.,Le prochain tour pourrait te sourire.,In-app,shareplay_result_lost_subtitle,,needs_review,
It's a Tie!,Match nul !,In-app,shareplay_result_tie,,needs_review,
What a race. You matched each other overtake for overtake.,"Quelle course. Vous vous êtes égalés, dépassement après dépassement.",In-app,shareplay_result_tie_subtitle,,needs_review,
Match Result,Résultat du match,In-app,shareplay_result_title,,needs_review,
You Won!,Vous avez gagné !,In-app,shareplay_result_won,,needs_review,
Nice work. You crossed the line first!,Beau travail. Vous avez franchi la ligne en premier !,In-app,shareplay_result_won_subtitle,,needs_review,
Play Again,Rejouer,In-app,shareplay_retry_button,,needs_review,
Your friend challenged you again?,Votre ami te défie encore ?,In-app,shareplay_retry_challenge_title,,needs_review,
You didn't both confirm in time. Tap Leave to return to the menu.,Vous n'avez pas tous les deux confirmé à temps. Touchez Quitter pour revenir au menu.,In-app,shareplay_retry_timed_out_body,,needs_review,
Rematch Timed Out,Revanche expirée,In-app,shareplay_retry_timed_out_title,,needs_review,
Waiting for your friend to confirm...,En attente de la confirmation de votre ami...,In-app,shareplay_retry_waiting_for_opponent,,needs_review,
Accept when you're ready for the rematch.,Acceptez quand vous êtes prêt pour la revanche.,In-app,shareplay_retry_waiting_for_you,,needs_review,
Rematch?,Revanche ?,In-app,shareplay_retry_waiting_title,,needs_review,
"%@, %lld points, %lld lives remaining","%@, %lld points, %lld vies restantes",In-app,shareplay_score_accessibility %@ %lld %lld,,needs_review,
%@: %lld,%@ : %lld,In-app,shareplay_score_row %@ %lld,,needs_review,
Your overtakes: %lld. Friend: %lld,Vos dépassements : %lld. Ami : %lld,In-app,shareplay_waiting_for_opponent_overtakes %lld %lld,,needs_review,
Your overtakes: %lld. Friend: %lld,Vos dépassements : %lld. Ami : %lld,In-app,shareplay_waiting_for_opponent_scores %lld %lld,,needs_review,
Waiting for your friend to finish...,En attente que votre ami termine...,In-app,shareplay_waiting_for_opponent_title,,needs_review,
Waiting for your friend...,En attente de votre ami...,In-app,shareplay_waiting_title,,needs_review,
Your overtakes: %lld,Vos dépassements : %lld,In-app,shareplay_your_overtakes %lld,,needs_review,
You: %lld,Vous : %lld,In-app,shareplay_your_score_row %lld,,needs_review,
Hey Ho!,Hey Ho!,In-app,speed_alert_hey_ho,,needs_review,
Hey Ho! Speed increasing!,Hey Ho! La vitesse augmente !,In-app,speed_increase_announcement,,needs_review,
Speed increasing!,La vitesse augmente !,In-app,speed_increasing_alert,,needs_review,
Cruise,Cruise,In-app,speed_level_cruise,,needs_review,
Fast,Rapide,In-app,speed_level_fast,,needs_review,
Rapid,Rapid,In-app,speed_level_rapid,,needs_review,
All lanes safe,Toutes les voies sûres,In-app,tutorial_audio_lane_all,,needs_review,
Center,Centre,In-app,tutorial_audio_lane_center,,needs_review,
Center and right,Centre et droite,In-app,tutorial_audio_lane_center_right,,needs_review,
Left,Gauche,In-app,tutorial_audio_lane_left,,needs_review,
Left and center,Gauche et centre,In-app,tutorial_audio_lane_left_center,,needs_review,
Left and right,Gauche et droite,In-app,tutorial_audio_lane_left_right,,needs_review,
Lane cue variants,Variantes d'indices de voie,In-app,tutorial_audio_lane_modes_title,,needs_review,
Right,Droite,In-app,tutorial_audio_lane_right,,needs_review,
Plays safe lanes one note after another from left to right.,"Jouez les voies sûres une note après l'autre, de gauche à droite.",In-app,tutorial_audio_mode_description_arpeggio,,needs_review,
Plays all safe lanes at once as a chord.,Jouez toutes les voies sûres en même temps comme un accord.,In-app,tutorial_audio_mode_description_chord,,needs_review,
Plays short pulses in lane slots; an active pulse marks a safe lane.,Jouez de courtes pulsations par position de voie ; une pulsation active indique une voie sûre.,In-app,tutorial_audio_mode_description_lane_pulses,,needs_review,
Lane change cue variants,Variantes d'indices de changement de voie,In-app,tutorial_audio_move_modes_title,,needs_review,
Plays a success haptic for a safe lane and a move haptic for an unsafe lane.,Jouez un retour haptique de succès pour une voie sûre et un retour de mouvement pour une voie dangereuse.,In-app,tutorial_audio_move_style_description_haptics,,needs_review,
Plays lane confirmation followed by a success or fail tone.,Jouez la confirmation de voie suivie d'un ton de succès ou d'échec.,In-app,tutorial_audio_move_style_description_lane_and_safety,,needs_review,
"Plays only the destination lane note, as you move left or right, so you can match it with the audio cue.","Jouez uniquement la note de la voie de destination quand vous vous déplacez à gauche ou à droite, pour la faire correspondre à l'indice audio.",In-app,tutorial_audio_move_style_description_lane_confirmation,,needs_review,
Plays only a success or fail tone.,Jouez uniquement un ton de succès ou d'échec.,In-app,tutorial_audio_move_style_description_safety_only,,needs_review,
Play,Lire,In-app,tutorial_audio_play_preview,,needs_review,
Fail,Échec,In-app,tutorial_audio_preview_fail,,needs_review,
Safe,Sûr,In-app,tutorial_audio_preview_safe,,needs_review,
Safe lane,Voie sûre,In-app,tutorial_audio_preview_safe_lane,,needs_review,
Unsafe,Dangereux,In-app,tutorial_audio_preview_unsafe,,needs_review,
Unsafe lane,Voie dangereuse,In-app,tutorial_audio_preview_unsafe_lane,,needs_review,
Audio cue tutorial,Tutoriel des indices audio,In-app,tutorial_audio_title,,needs_review,
%@ configured,%@ configuré,In-app,tutorial_configured %@,,needs_review,
Tutorial,Tutoriel,In-app,tutorial_help_button,,needs_review,
Tutorial,Tutoriel,In-app,tutorial_help_title,,needs_review,
Audio feedback mode,Mode de retour audio,In-app,tutorial_section_audio_feedback_mode,,needs_review,
Description,Description,In-app,tutorial_section_description,,needs_review,
Lane change cue,Indice de changement de voie,In-app,tutorial_section_lane_change_cue,,needs_review,
Speed increase warning feedback,Retour d'avertissement d'accélération,In-app,tutorial_section_speed_warning_feedback,,needs_review,
Set %@,Définir %@,In-app,tutorial_set %@,,needs_review,
Announces the speed increase with VoiceOver.,Annonce l'accélération avec VoiceOver.,In-app,tutorial_speed_warning_description_announcement,,needs_review,
Plays a warning haptic before the speed increase.,Jouez un retour haptique d'avertissement avant l'accélération.,In-app,tutorial_speed_warning_description_haptic,,needs_review,
Does not play any speed-increase warning.,Ne jouez aucun avertissement d'accélération.,In-app,tutorial_speed_warning_description_none,,needs_review,
Plays a short three-note ascending warning chirp.,Jouez un court avertissement ascendant de trois notes.,In-app,tutorial_speed_warning_description_sound,,needs_review,
"RetroRapid! is a 3-lane racing game. Move left or right between the three positions. We play sounds to indicate which lanes are safe, and you must quickly move into a safe lane to overtake cars and avoid crashing.",RetroRapid! est un jeu de course à 3 voies. Déplacez-vous à gauche ou à droite entre les trois positions. Des sons indiquent quelles voies sont sûres; vous devez vous déplacer rapidement vers une voie sûre pour dépasser les voitures et éviter les collisions.,In-app,tutorial_voiceover_intro,,needs_review,
Polygon Racing,Course Polygon,In-app,vision_64bit_racing,,needs_review,
Classic,Classique,In-app,vision_classic_title,,needs_review,
Classic race track,Circuit classique,In-app,vision_classic_track,,needs_review,
Current lane,Voie actuelle,In-app,vision_current_lane,,needs_review,
Game Over,Partie terminée,In-app,vision_game_over,,needs_review,
"Score %lld, %lld lives, level %lld","Score %lld, %lld vies, niveau %lld",In-app,vision_hud_status_format,,needs_review,
Lane %lld,Voie %lld,In-app,vision_lane_format,,needs_review,
Level %lld,Niveau %lld,In-app,vision_level_format,,needs_review,
The 3D car could not be loaded. Your race is still active in Classic. Try again.,Impossible de charger la voiture 3D. Votre course reste active en mode Classique. Réessayez.,In-app,vision_model_unavailable,,needs_review,
"Race in a classic window, then move the same run onto your table in 3D.","Courez dans une fenêtre classique, puis placez la même course sur votre table en 3D.",In-app,vision_play_description,,needs_review,
Play in 3D,Jouer en 3D,In-app,vision_play_in_3d,,needs_review,
Moves this race into a tabletop volume without restarting it,Place cette course dans un volume de table sans la redémarrer,In-app,vision_play_in_3d_hint,,needs_review,
Race controls,Commandes de course,In-app,vision_race_controls,,needs_review,
Race status,État de la course,In-app,vision_race_status,,needs_review,
"Score %lld, %lld lives, lane %lld of %lld, %@","Score %lld, %lld vies, voie %lld sur %lld, %@",In-app,vision_race_status_format,,needs_review,
Race track,Circuit,In-app,vision_race_track_input_label,,needs_review,
Return to 2D,Revenir en 2D,In-app,vision_return_to_2d,,needs_review,
Returns this race to its classic window without restarting it,Replace cette course dans sa fenêtre classique sans la redémarrer,In-app,vision_return_to_2d_hint,,needs_review,
Select lane,Choisir la voie,In-app,vision_select_lane,,needs_review,
Collision,Collision,In-app,vision_state_collision,,needs_review,
Finished,Terminée,In-app,vision_state_finished,,needs_review,
Paused,En pause,In-app,vision_state_paused,,needs_review,
Racing,Course en cours,In-app,vision_state_racing,,needs_review,
Ready,Prête,In-app,vision_state_ready,,needs_review,
Tabletop,Table,In-app,vision_tabletop_title,,needs_review,
Tabletop race track,Circuit sur table,In-app,vision_tabletop_track,,needs_review,
Unable to Switch Presentation,Impossible de changer de présentation,In-app,vision_transition_alert_title,,needs_review,
The other presentation could not be opened. Your race is still active. Try again.,Impossible d'ouvrir l'autre présentation. Votre course reste active. Réessayez.,In-app,vision_transition_routing_failed,,needs_review,
The other presentation did not become ready. Your race is still active. Try again.,L'autre présentation n'était pas prête. Votre course reste active. Réessayez.,In-app,vision_transition_timeout,,needs_review,
x%lld,x%lld,In-app,x%lld,,needs_review,
RetroRapid: Retro Arcade Racer,RetroRapid: Course rétro,App Store metadata,name,≤ 30 characters,needs_review,
Dodge Traffic Across 3 Lanes,"Évitez le trafic, 3 voies",App Store metadata,subtitle,≤ 30 characters,needs_review,
"car,high,score,overtake,reflex,offline,voiceover,haptics,controller,leaderboard,handheld,lcd,friends","evitement,haptique,partage,amis,parties,illimite,score,reflexe,competitif,vivant,duo,watch,arcade",App Store metadata,keywords,≤ 100 UTF-8 bytes,needs_review,
"Race friends free with SharePlay on iPhone and iPad. Dodge traffic together, rematch fast, and keep solo runs quick anywhere.","Courses entre amis gratuites avec SharePlay sur iPhone et iPad. Évitez le trafic dans un arcade rétro à 3 voies, avec VoiceOver et Parties illimitées.",App Store metadata,promotionalText,≤ 170 characters,needs_review,
"RetroRapid! is a fast 3-lane arcade racer built for quick sessions and high-score chasing.

Dodge traffic and survive as speed keeps rising. Controls are easy to learn and hard to master, so every run becomes a reflex challenge.

Why players keep coming back:
- Quick, one-more-run arcade gameplay
- Live two-player SharePlay races on iPhone and iPad
- Friend races are free and never use daily plays
- Game Center leaderboards, achievements, and friend markers
- Play on iPhone, iPad, Mac, and Apple Watch
- Touch, swipe, keyboard, Digital Crown, and supported game controllers
- VoiceOver, audio cues, haptics, larger text, high contrast, and Reduce Motion support
- Works offline for quick races anytime
- Play free every day, or unlock Unlimited Plays once; no subscription
- No data collection

Crash, restart, and beat your best.

Players are saying:
""I am really a fan of this nice accessible game that I can just pick up and play! Finally, something that also works with the apple watch!""
- Datafile, App Store review

Featured in Create with Swift, Weekly Newsletter #96 (Indie App of the Week):
""But beyond the nostalgia and tight gameplay, what truly stands out is its accessibility.""","RetroRapid! est un arcade de course à 3 voies pensé pour des parties rapides et pour chasser votre meilleur score.

Évitez le trafic et tenez bon quand la vitesse monte. Les commandes sont faciles à apprendre et difficiles à maîtriser, donc chaque partie teste vos réflexes.

Pourquoi les joueurs reviennent :
- Gameplay arcade rapide « encore une »
- Courses SharePlay en direct à deux joueurs sur iPhone et iPad
- Les courses entre amis sont gratuites et n'utilisent pas les parties quotidiennes
- Classements, succès et marqueurs d'amis Game Center
- Jouez sur iPhone, iPad, Mac et Apple Watch
- Toucher, glisser, clavier, Digital Crown et manettes compatibles
- VoiceOver, indices audio, haptique, texte plus grand, contraste élevé et Réduire le mouvement
- Fonctionne hors ligne pour des courses rapides en tout temps
- Jouez gratuitement chaque jour ou débloquez Parties illimitées en un seul achat – pas d'abonnement
- Aucune collecte de données

Crash, redémarrez et battez votre record.

Featured in Create with Swift, Weekly Newsletter #96 (Indie App of the Week) :
« Au-delà de la nostalgie et du gameplay serré, ce qui ressort vraiment, c'est l'accessibilité. »",App Store metadata,description,≤ 4000 characters,needs_review,
"Discover two new visual styles: bold 8-Bit and richly detailed 16-Bit. The new Style Gallery makes it easy to preview every theme before choosing your favorite.

SharePlay friend races now work on Mac too, alongside iPhone and iPad.

This update also improves performance, refines landscape layouts, polishes menus and game-over screens, and makes cars and helmets clearer across themes.

RetroRapid! is now fully localized in Turkish and Polish.

Thanks for racing with us.","Découvrez deux nouveaux styles visuels : un style 8 bits audacieux et un style 16 bits richement détaillé. La nouvelle galerie de styles permet de prévisualiser facilement chaque thème avant de choisir votre préféré.

Les courses SharePlay entre amis fonctionnent maintenant aussi sur Mac, en plus de l'iPhone et de l'iPad.

Cette mise à jour améliore aussi les performances et les dispositions en mode paysage, peaufine les menus et les écrans de fin de partie, et rend les voitures et les casques plus nets dans tous les thèmes.

RetroRapid! est maintenant entièrement localisé en turc et en polonais.

Merci de courir avec nous.",App Store metadata,whatsNew,≤ 4000 characters,needs_review,
Unlimited Plays,Parties illimitées,IAP,unlimitedPlays.name,≤ 30 characters,needs_review,
Play unlimited and support RetroRapid!,Jouez sans limite et soutenez RetroRapid!,IAP,unlimitedPlays.description,≤ 45 characters,needs_review,
Streak 100,Série 100,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0100.name,≤ 100 characters,needs_review,
Overtake 100 cars in one run.,Dépassez 100 voitures en une partie.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0100.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 100 cars in one run.,Vous avez dépassé 100 voitures en une partie.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0100.earnedDescription,≤ 200 characters,needs_review,
Streak 200,Série 200,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0200.name,≤ 100 characters,needs_review,
Overtake 200 cars in one run.,Dépassez 200 voitures en une partie.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0200.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 200 cars in one run.,Vous avez dépassé 200 voitures en une partie.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0200.earnedDescription,≤ 200 characters,needs_review,
Streak 300,Série 300,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0300.name,≤ 100 characters,needs_review,
Overtake 300 cars in one run.,Dépassez 300 voitures en une partie.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0300.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 300 cars in one run.,Vous avez dépassé 300 voitures en une partie.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0300.earnedDescription,≤ 200 characters,needs_review,
Streak 400,Série 400,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0400.name,≤ 100 characters,needs_review,
Overtake 400 cars in one run.,Dépassez 400 voitures en une partie.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0400.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 400 cars in one run.,Vous avez dépassé 400 voitures en une partie.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0400.earnedDescription,≤ 200 characters,needs_review,
Streak 500,Série 500,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0500.name,≤ 100 characters,needs_review,
Overtake 500 cars in one run.,Dépassez 500 voitures en une partie.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0500.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 500 cars in one run.,Vous avez dépassé 500 voitures en une partie.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0500.earnedDescription,≤ 200 characters,needs_review,
Streak 600,Série 600,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0600.name,≤ 100 characters,needs_review,
Overtake 600 cars in one run.,Dépassez 600 voitures en une partie.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0600.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 600 cars in one run.,Vous avez dépassé 600 voitures en une partie.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0600.earnedDescription,≤ 200 characters,needs_review,
Streak 700,Série 700,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0700.name,≤ 100 characters,needs_review,
Overtake 700 cars in one run.,Dépassez 700 voitures en une partie.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0700.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 700 cars in one run.,Vous avez dépassé 700 voitures en une partie.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0700.earnedDescription,≤ 200 characters,needs_review,
Streak 800,Série 800,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0800.name,≤ 100 characters,needs_review,
Overtake 800 cars in one run.,Dépassez 800 voitures en une partie.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0800.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 800 cars in one run.,Vous avez dépassé 800 voitures en une partie.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0800.earnedDescription,≤ 200 characters,needs_review,
Overlander 1K,Overlander 1K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.001k.name,≤ 100 characters,needs_review,
"Overtake 1,000 cars in total.",Dépassez 1.000 voitures au total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.001k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 1,000 cars in total.",Vous avez dépassé 1.000 voitures au total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.001k.earnedDescription,≤ 200 characters,needs_review,
Overlander 5K,Overlander 5K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.005k.name,≤ 100 characters,needs_review,
"Overtake 5,000 cars in total.",Dépassez 5.000 voitures au total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.005k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 5,000 cars in total.",Vous avez dépassé 5.000 voitures au total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.005k.earnedDescription,≤ 200 characters,needs_review,
Overlander 10K,Overlander 10K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.010k.name,≤ 100 characters,needs_review,
"Overtake 10,000 cars in total.",Dépassez 10.000 voitures au total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.010k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 10,000 cars in total.",Vous avez dépassé 10.000 voitures au total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.010k.earnedDescription,≤ 200 characters,needs_review,
Overlander 20K,Overlander 20K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.020k.name,≤ 100 characters,needs_review,
"Overtake 20,000 cars in total.",Dépassez 20.000 voitures au total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.020k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 20,000 cars in total.",Vous avez dépassé 20.000 voitures au total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.020k.earnedDescription,≤ 200 characters,needs_review,
Overlander 50K,Overlander 50K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.050k.name,≤ 100 characters,needs_review,
"Overtake 50,000 cars in total.",Dépassez 50.000 voitures au total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.050k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 50,000 cars in total.",Vous avez dépassé 50.000 voitures au total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.050k.earnedDescription,≤ 200 characters,needs_review,
Overlander 100K,Overlander 100K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.100k.name,≤ 100 characters,needs_review,
"Overtake 100,000 cars in total.",Dépassez 100.000 voitures au total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.100k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 100,000 cars in total.",Vous avez dépassé 100.000 voitures au total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.100k.earnedDescription,≤ 200 characters,needs_review,
Overlander 200K,Overlander 200K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.200k.name,≤ 100 characters,needs_review,
"Overtake 200,000 cars in total.",Dépassez 200.000 voitures au total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.200k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 200,000 cars in total.",Vous avez dépassé 200.000 voitures au total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.200k.earnedDescription,≤ 200 characters,needs_review,
Tap Controls,Commandes tactiles,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.tap.name,≤ 100 characters,needs_review,
Complete a run using Tap controls.,Terminez une partie avec les commandes tactiles.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.tap.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using Tap controls.,Vous avez terminé une partie avec les commandes tactiles.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.tap.earnedDescription,≤ 200 characters,needs_review,
Swipe Controls,Commandes glisser,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.swipe.name,≤ 100 characters,needs_review,
Complete a run using Swipe controls.,Terminez une partie avec les commandes glisser.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.swipe.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using Swipe controls.,Vous avez terminé une partie avec les commandes glisser.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.swipe.earnedDescription,≤ 200 characters,needs_review,
Keyboard Controls,Commandes clavier,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.keyboard.name,≤ 100 characters,needs_review,
Complete a run using Keyboard controls.,Terminez une partie avec le clavier.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.keyboard.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using Keyboard controls.,Vous avez terminé une partie avec le clavier.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.keyboard.earnedDescription,≤ 200 characters,needs_review,
VoiceOver Controls,Commandes VoiceOver,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.voiceover.name,≤ 100 characters,needs_review,
Complete a run using VoiceOver controls.,Terminez une partie avec VoiceOver.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.voiceover.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using VoiceOver controls.,Vous avez terminé une partie avec VoiceOver.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.voiceover.earnedDescription,≤ 200 characters,needs_review,
Digital Crown Controls,Commandes Digital Crown,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.crown.name,≤ 100 characters,needs_review,
