English source,Translation,Layer,Identifier,Limits,State,Reviewer notes
"LCD theme preview. Calculator-arcade vibes: two crisp racers, two clean helmets, a bright crash, and a pale road palette built for sunny high-score runs.","Themapreview voor LCD. Rekenmachine-arcadesfeer: twee strakke raceauto's, twee nette helmen, een felle crash en een lichte weg voor zonnige highscore-rondes.",In-app,settings_theme_gallery_preview_accessibility_lcd,,needs_review,
"Pocket theme preview. Tiny handheld vibes: two moss-green racers, two chunky helmets, a crunchy crash, and a muted road palette from an old pocket screen.","Themapreview voor Pocket. Mini-handheldsfeer: twee mosgroene raceauto's, twee stevige helmen, een knetterende crash en een gedempt wegpalet van een oud zakscherm.",In-app,settings_theme_gallery_preview_accessibility_pocket,,needs_review,
"%@ theme preview. Early arcade drama: two richer pixel cars, two glossy helmets, a fiery crash, and a fast gray road cutting through green grass.","Themapreview voor %@. Vroege arcadedrama: twee rijkere pixelauto's, twee glanzende helmen, een vurige crash en een snelle grijze weg door groen gras.",In-app,settings_theme_gallery_preview_accessibility_sixteen_bit,,needs_review,
"%@ theme preview. Low-poly console racing: two faceted racers, two sculpted helmets, an explosive crash, and a neon aqua circuit over midnight asphalt.","Themapreview voor %@. Low-poly consoleracen: twee gefacetteerde racewagens, twee gevormde helmen, een explosieve crash en een neon-aquakleurig circuit op nachtelijk asfalt.",In-app,settings_theme_gallery_preview_accessibility_sixty_four_bit,,needs_review,
"%@ theme preview. Late-’90s console energy: two detailed racers, two glossy helmets, a bright crash, and an electric aqua circuit over dark asphalt.","Themapreview voor %@. Console-energie uit de late jaren negentig: twee gedetailleerde raceauto's, twee glanzende helmen, een felle crash en een elektrisch aquakleurig circuit op donker asfalt.",In-app,settings_theme_gallery_preview_accessibility_thirty_two_bit,,needs_review,
Style Gallery,Stijlgalerij,In-app,settings_theme_gallery_title,,needs_review,
"Want to change themes, get Unlimited Plays, and support the game's development too?","Wil je thema's wijzigen, Onbeperkt spelen krijgen en ook de ontwikkeling van de game steunen?",In-app,settings_theme_gallery_unlock_body,,needs_review,
Style,Stijl,In-app,settings_theme_style,,needs_review,
Want to change themes? Unlock Unlimited Plays in Purchases.,Thema's wijzigen? Ontgrendel Onbeperkt spelen bij Aankopen.,In-app,settings_theme_unlock_footnote,,needs_review,
Vibration,Trilling,In-app,settings_vibration,,needs_review,
Announce friend overtakes,Vrienden-inhaalacties aankondigen,In-app,settings_voiceover_friend_overtake_announcements,,needs_review,
Share,Delen,In-app,share_action,,needs_review,
The connection was lost. Tap Done to return to the menu.,De verbinding is verbroken. Tik op Klaar om terug naar het menu te gaan.,In-app,shareplay_aborted_disconnected_body,,needs_review,
Your friend is done playing for now. Tap Done to return to the menu.,Je vriend is klaar voor nu. Tik op Klaar om terug naar het menu te gaan.,In-app,shareplay_aborted_session_ended_body,,needs_review,
Session Ended,Sessie beëindigd,In-app,shareplay_aborted_title,,needs_review,
Accept Challenge,Uitdaging accepteren,In-app,shareplay_accept_challenge_button,,needs_review,
RetroRapid! Multiplayer Race,RetroRapid! Multiplayer-race,In-app,shareplay_activity_title,,needs_review,
Get ready! The race is about to start.,Maak je klaar! De race begint zo.,In-app,shareplay_announcement_countdown,,needs_review,
Your friend disconnected.,Je vriend is losgekoppeld.,In-app,shareplay_announcement_disconnected,,needs_review,
You lost with %lld overtakes. Your friend: %lld.,Je hebt verloren met %lld inhaalacties. Je vriend: %lld.,In-app,shareplay_announcement_lost %lld %lld,,needs_review,
Go!,Ga!,In-app,shareplay_announcement_round_start,,needs_review,
The SharePlay session has ended.,De SharePlay-sessie is beëindigd.,In-app,shareplay_announcement_session_ended,,needs_review,
It's a tie at %lld overtakes each.,Gelijkspel met %lld inhaalacties elk.,In-app,shareplay_announcement_tie %lld %lld,,needs_review,
Waiting for your friend to join.,Wachten tot je vriend meedoet.,In-app,shareplay_announcement_waiting,,needs_review,
Waiting for your friend to finish.,Wachten tot je vriend klaar is.,In-app,shareplay_announcement_waiting_for_opponent,,needs_review,
You won with %lld overtakes. Your friend: %lld.,Je hebt gewonnen met %lld inhaalacties. Je vriend: %lld.,In-app,shareplay_announcement_won %lld %lld,,needs_review,
Starting in %lld,Start over %lld,In-app,shareplay_countdown_accessibility %lld,,needs_review,
Get Ready!,Maak je klaar!,In-app,shareplay_countdown_title,,needs_review,
Connection Lost,Verbinding verbroken,In-app,shareplay_disconnected_title,,needs_review,
Done,Klaar,In-app,shareplay_done_button,,needs_review,
You: %lld  Friend: %lld,Jij: %lld  Vriend: %lld,In-app,shareplay_final_scores %lld %lld,,needs_review,
Your friend's: %lld,Van je vriend: %lld,In-app,shareplay_friend_overtakes %lld,,needs_review,
Leave,Verlaten,In-app,shareplay_leave_button,,needs_review,
You,Jij,In-app,shareplay_local_player_name,,needs_review,
Your friend,Je vriend,In-app,shareplay_opponent_fallback_name,,needs_review,
"%@, %lld overtakes, %lld lives remaining","%@, %lld inhaalacties, %lld levens over",In-app,shareplay_opponent_overtakes_accessibility %@ %lld %lld,,needs_review,
%@: %lld overtakes,%@: %lld inhaalacties,In-app,shareplay_opponent_overtakes_row %@ %lld,,needs_review,
Friend score: %lld,Vriendenscore: %lld,In-app,shareplay_opponent_score_accessibility_label %lld,,needs_review,
Friend,Vriend,In-app,shareplay_opponent_score_fallback_label,,needs_review,
Friend,Vriend,In-app,shareplay_opponent_score_label,,needs_review,
%@: %lld overtakes,%@: %lld inhaalacties,In-app,shareplay_overtakes_row %@ %lld,,needs_review,
Bad Luck!,Pech gehad!,In-app,shareplay_result_lost,,needs_review,
Next round could go your way.,De volgende ronde kan voor jou vallen.,In-app,shareplay_result_lost_subtitle,,needs_review,
It's a Tie!,Gelijkspel!,In-app,shareplay_result_tie,,needs_review,
What a race. You matched each other overtake for overtake.,"Wat een race. Jullie stonden gelijk, inhaalactie voor inhaalactie.",In-app,shareplay_result_tie_subtitle,,needs_review,
Match Result,Wedstrijduitslag,In-app,shareplay_result_title,,needs_review,
You Won!,Je hebt gewonnen!,In-app,shareplay_result_won,,needs_review,
Nice work. You crossed the line first!,Goed gedaan. Jij was als eerste over de finish!,In-app,shareplay_result_won_subtitle,,needs_review,
Play Again,Opnieuw spelen,In-app,shareplay_retry_button,,needs_review,
Your friend challenged you again?,Daagt je vriend je weer uit?,In-app,shareplay_retry_challenge_title,,needs_review,
You didn't both confirm in time. Tap Leave to return to the menu.,Jullie hebben allebei niet op tijd bevestigd. Tik op Verlaten om terug naar het menu te gaan.,In-app,shareplay_retry_timed_out_body,,needs_review,
Rematch Timed Out,Revanche verlopen,In-app,shareplay_retry_timed_out_title,,needs_review,
Waiting for your friend to confirm...,Wachten tot je vriend bevestigt...,In-app,shareplay_retry_waiting_for_opponent,,needs_review,
Accept when you're ready for the rematch.,Accepteer wanneer je klaar bent voor de revanche.,In-app,shareplay_retry_waiting_for_you,,needs_review,
Rematch?,Revanche?,In-app,shareplay_retry_waiting_title,,needs_review,
"%@, %lld points, %lld lives remaining","%@, %lld punten, %lld levens over",In-app,shareplay_score_accessibility %@ %lld %lld,,needs_review,
%@: %lld,%@: %lld,In-app,shareplay_score_row %@ %lld,,needs_review,
Your overtakes: %lld. Friend: %lld,Jouw inhaalacties: %lld. Vriend: %lld,In-app,shareplay_waiting_for_opponent_overtakes %lld %lld,,needs_review,
Your overtakes: %lld. Friend: %lld,Jouw inhaalacties: %lld. Vriend: %lld,In-app,shareplay_waiting_for_opponent_scores %lld %lld,,needs_review,
Waiting for your friend to finish...,Wachten tot je vriend klaar is...,In-app,shareplay_waiting_for_opponent_title,,needs_review,
Waiting for your friend...,Wachten op je vriend...,In-app,shareplay_waiting_title,,needs_review,
Your overtakes: %lld,Jouw inhaalacties: %lld,In-app,shareplay_your_overtakes %lld,,needs_review,
You: %lld,Jij: %lld,In-app,shareplay_your_score_row %lld,,needs_review,
Hey Ho!,Hey Ho!,In-app,speed_alert_hey_ho,,needs_review,
Hey Ho! Speed increasing!,Hey Ho! Snelheid stijgt!,In-app,speed_increase_announcement,,needs_review,
Speed increasing!,Snelheid stijgt!,In-app,speed_increasing_alert,,needs_review,
Cruise,Cruise,In-app,speed_level_cruise,,needs_review,
Fast,Snel,In-app,speed_level_fast,,needs_review,
Rapid,Rapid,In-app,speed_level_rapid,,needs_review,
All lanes safe,Alle banen veilig,In-app,tutorial_audio_lane_all,,needs_review,
Center,Midden,In-app,tutorial_audio_lane_center,,needs_review,
Center and right,Midden en rechts,In-app,tutorial_audio_lane_center_right,,needs_review,
Left,Links,In-app,tutorial_audio_lane_left,,needs_review,
Left and center,Links en midden,In-app,tutorial_audio_lane_left_center,,needs_review,
Left and right,Links en rechts,In-app,tutorial_audio_lane_left_right,,needs_review,
Lane cue variants,Baan-aanwijzingsvarianten,In-app,tutorial_audio_lane_modes_title,,needs_review,
Right,Rechts,In-app,tutorial_audio_lane_right,,needs_review,
Plays safe lanes one note after another from left to right.,"Speelt veilige banen één voor één af, van links naar rechts.",In-app,tutorial_audio_mode_description_arpeggio,,needs_review,
Plays all safe lanes at once as a chord.,Speelt alle veilige banen tegelijk als een akkoord.,In-app,tutorial_audio_mode_description_chord,,needs_review,
Plays short pulses in lane slots; an active pulse marks a safe lane.,Speelt korte pulsen per baanpositie; een actieve puls markeert een veilige baan.,In-app,tutorial_audio_mode_description_lane_pulses,,needs_review,
Lane change cue variants,Varianten bij baanwissel,In-app,tutorial_audio_move_modes_title,,needs_review,
Plays a success haptic for a safe lane and a move haptic for an unsafe lane.,Speelt haptische feedback bij succes voor een veilige baan en beweging voor een onveilige baan.,In-app,tutorial_audio_move_style_description_haptics,,needs_review,
Plays lane confirmation followed by a success or fail tone.,Speelt baansbevestiging gevolgd door een succes- of fouttoon.,In-app,tutorial_audio_move_style_description_lane_and_safety,,needs_review,
"Plays only the destination lane note, as you move left or right, so you can match it with the audio cue.","Speelt alleen de bestemmingsbaan-noot wanneer je naar links of rechts beweegt, zodat je die kunt matchen met de audio-aanwijzing.",In-app,tutorial_audio_move_style_description_lane_confirmation,,needs_review,
Plays only a success or fail tone.,Speelt alleen een succes- of fouttoon.,In-app,tutorial_audio_move_style_description_safety_only,,needs_review,
Play,Afspelen,In-app,tutorial_audio_play_preview,,needs_review,
Fail,Fout,In-app,tutorial_audio_preview_fail,,needs_review,
Safe,Veilig,In-app,tutorial_audio_preview_safe,,needs_review,
Safe lane,Veilige baan,In-app,tutorial_audio_preview_safe_lane,,needs_review,
Unsafe,Onveilig,In-app,tutorial_audio_preview_unsafe,,needs_review,
Unsafe lane,Onveilige baan,In-app,tutorial_audio_preview_unsafe_lane,,needs_review,
Audio cue tutorial,Audio-aanwijzingentutorial,In-app,tutorial_audio_title,,needs_review,
%@ configured,%@ geconfigureerd,In-app,tutorial_configured %@,,needs_review,
Tutorial,Tutorial,In-app,tutorial_help_button,,needs_review,
Tutorial,Tutorial,In-app,tutorial_help_title,,needs_review,
Audio feedback mode,Audioreactiemodus,In-app,tutorial_section_audio_feedback_mode,,needs_review,
Description,Beschrijving,In-app,tutorial_section_description,,needs_review,
Lane change cue,Baanaanwijzing bij wisselen,In-app,tutorial_section_lane_change_cue,,needs_review,
Speed increase warning feedback,Feedback bij snelheidsverhoging,In-app,tutorial_section_speed_warning_feedback,,needs_review,
Set %@,%@ instellen,In-app,tutorial_set %@,,needs_review,
Announces the speed increase with VoiceOver.,Kondigt de snelheidsverhoging aan met VoiceOver.,In-app,tutorial_speed_warning_description_announcement,,needs_review,
Plays a warning haptic before the speed increase.,Speelt haptische waarschuwing vóór de snelheidsverhoging.,In-app,tutorial_speed_warning_description_haptic,,needs_review,
Does not play any speed-increase warning.,Speelt geen waarschuwing bij snelheidsverhoging.,In-app,tutorial_speed_warning_description_none,,needs_review,
Plays a short three-note ascending warning chirp.,Speelt een korte drienotige stijgende waarschuwing.,In-app,tutorial_speed_warning_description_sound,,needs_review,
"RetroRapid! is a 3-lane racing game. Move left or right between the three positions. We play sounds to indicate which lanes are safe, and you must quickly move into a safe lane to overtake cars and avoid crashing.","RetroRapid! is een racespel met 3 banen. Beweeg links of rechts tussen de drie posities. We spelen geluiden af die aangeven welke banen veilig zijn, en je moet snel naar een veilige baan om auto's in te halen en botsingen te vermijden.",In-app,tutorial_voiceover_intro,,needs_review,
"Start or join a FaceTime call, then try Play with Friends again.",Start of neem deel aan een FaceTime-gesprek en probeer Spelen met vrienden opnieuw.,In-app,tvos_shareplay_facetime_required,,needs_review,
Polygon Racing,Polygon-racen,In-app,vision_64bit_racing,,needs_review,
Classic,Klassiek,In-app,vision_classic_title,,needs_review,
Classic race track,Klassiek racecircuit,In-app,vision_classic_track,,needs_review,
Current lane,Huidige baan,In-app,vision_current_lane,,needs_review,
Game Over,Game over,In-app,vision_game_over,,needs_review,
"Score %lld, %lld lives, level %lld","Score %lld, %lld levens, level %lld",In-app,vision_hud_status_format,,needs_review,
Lane %lld,Baan %lld,In-app,vision_lane_format,,needs_review,
Level %lld,Level %lld,In-app,vision_level_format,,needs_review,
The 3D car could not be loaded. Your race is still active in Classic. Try again.,De 3D-auto kon niet worden geladen. Je race is nog actief in Klassiek. Probeer het opnieuw.,In-app,vision_model_unavailable,,needs_review,
"Race in a classic window, then move the same run onto your table in 3D.",Race in een klassiek venster en verplaats dezelfde race daarna in 3D naar je tafel.,In-app,vision_play_description,,needs_review,
Play in 3D,Speel in 3D,In-app,vision_play_in_3d,,needs_review,
Moves this race into a tabletop volume without restarting it,Verplaatst deze race zonder opnieuw te starten naar een tafelvolume,In-app,vision_play_in_3d_hint,,needs_review,
Race controls,Racebediening,In-app,vision_race_controls,,needs_review,
Race status,Racestatus,In-app,vision_race_status,,needs_review,
"Score %lld, %lld lives, lane %lld of %lld, %@","Score %lld, %lld levens, baan %lld van %lld, %@",In-app,vision_race_status_format,,needs_review,
Race track,Racecircuit,In-app,vision_race_track_input_label,,needs_review,
Return to 2D,Terug naar 2D,In-app,vision_return_to_2d,,needs_review,
Returns this race to its classic window without restarting it,Brengt deze race zonder opnieuw te starten terug naar het klassieke venster,In-app,vision_return_to_2d_hint,,needs_review,
Select lane,Selecteer baan,In-app,vision_select_lane,,needs_review,
Couldn't start Play with Friends. Return to the Classic window and try again.,Spelen met vrienden kon niet worden gestart. Ga terug naar het Klassieke venster en probeer het opnieuw.,In-app,vision_shareplay_activation_failed,,needs_review,
Collision,Botsing,In-app,vision_state_collision,,needs_review,
Finished,Voltooid,In-app,vision_state_finished,,needs_review,
Paused,Gepauzeerd,In-app,vision_state_paused,,needs_review,
Racing,Aan het racen,In-app,vision_state_racing,,needs_review,
Ready,Gereed,In-app,vision_state_ready,,needs_review,
Tabletop,Tafelblad,In-app,vision_tabletop_title,,needs_review,
Tabletop race track,Racecircuit op tafel,In-app,vision_tabletop_track,,needs_review,
Unable to Switch Presentation,Presentatie kan niet worden gewisseld,In-app,vision_transition_alert_title,,needs_review,
The other presentation could not be opened. Your race is still active. Try again.,De andere presentatie kon niet worden geopend. Je race is nog actief. Probeer het opnieuw.,In-app,vision_transition_routing_failed,,needs_review,
The other presentation did not become ready. Your race is still active. Try again.,De andere presentatie was niet op tijd gereed. Je race is nog actief. Probeer het opnieuw.,In-app,vision_transition_timeout,,needs_review,
x%lld,x%lld,In-app,x%lld,,needs_review,
RetroRapid: Retro Arcade Racer,RetroRapid: Arcade-racegame,App Store metadata,name,≤ 30 characters,needs_review,
Dodge Traffic Across 3 Lanes,Ontwijk verkeer in 3 banen,App Store metadata,subtitle,≤ 30 characters,needs_review,
"car,high,score,overtake,reflex,offline,voiceover,haptics,controller,leaderboard,handheld,lcd,friends","reflex,controller,horloge,reactie,klassiek,oneindig,toegankelijk,prestaties,mac,ipad,snelheid,baan",App Store metadata,keywords,≤ 100 UTF-8 bytes,needs_review,
"Race friends free with SharePlay on iPhone and iPad. Dodge traffic together, rematch fast, and keep solo runs quick anywhere.","Ontwijk verkeer en jaag op highscores in snelle retro-races, met Game Center, Apple Watch en toegankelijke besturing.",App Store metadata,promotionalText,≤ 170 characters,needs_review,
"RetroRapid! is a fast 3-lane arcade racer built for quick sessions and high-score chasing.

Dodge traffic and survive as speed keeps rising. Controls are easy to learn and hard to master, so every run becomes a reflex challenge.

Why players keep coming back:
- Quick, one-more-run arcade gameplay
- Live two-player SharePlay races on iPhone and iPad
- Friend races are free and never use daily plays
- Game Center leaderboards, achievements, and friend markers
- Play on iPhone, iPad, Mac, and Apple Watch
- Touch, swipe, keyboard, Digital Crown, and supported game controllers
- VoiceOver, audio cues, haptics, larger text, high contrast, and Reduce Motion support
- Works offline for quick races anytime
- Play free every day, or unlock Unlimited Plays once; no subscription
- No data collection

Crash, restart, and beat your best.

Players are saying:
""I am really a fan of this nice accessible game that I can just pick up and play! Finally, something that also works with the apple watch!""
- Datafile, App Store review

Featured in Create with Swift, Weekly Newsletter #96 (Indie App of the Week):
""But beyond the nostalgia and tight gameplay, what truly stands out is its accessibility.""","RetroRapid! is een snelle 3-baans arcade-racer voor korte sessies en highscore-jagen.

Ontwijk verkeer en houd vol terwijl het tempo stijgt. Besturing is makkelijk te leren en moeilijk te beheersen, dus elke run wordt een reflextest.

Waarom spelers blijven terugkomen:
- Snel arcade-gameplay voor ""nog eentje dan""
- Live SharePlay-races voor twee spelers op iPhone en iPad
- Vriendenraces zijn gratis en gebruiken geen dagelijkse spelen
- Game Center-ranglijsten, prestaties en vriendenmarkeringen
- Speel op iPhone, iPad, Mac en Apple Watch
- Touch, vegen, toetsenbord, Digital Crown en ondersteunde controllers
- VoiceOver, audiosignalen, haptiek, grotere tekst, hoog contrast en Verminder beweging
- Werkt offline voor snelle races wanneer je wilt
- Speel elke dag gratis of ontgrendel Onbeperkt spelen eenmalig – geen abonnement
- Geen gegevensverzameling

Crash, herstart en verbeter je record.

Featured in Create with Swift, Weekly Newsletter #96 (Indie App of the Week):
""Maar naast de nostalgie en strakke gameplay valt vooral de toegankelijkheid op.""",App Store metadata,description,≤ 4000 characters,needs_review,
"Discover two new visual styles: Cartridge and CRT. The new Style Gallery makes it easy to preview every theme before choosing your favorite.

SharePlay friend races now work on Mac too, alongside iPhone and iPad.

This update also improves performance, refines landscape layouts, polishes menus and game-over screens, and makes cars and helmets clearer across themes.

RetroRapid! is now fully localized in Turkish and Polish.

Thanks for racing with us.","Ontdek twee nieuwe visuele stijlen: Cartridge en CRT. In de nieuwe Stijlgalerij kun je elk thema bekijken voordat je je favoriet kiest.

SharePlay-races met vrienden werken nu ook op de Mac, naast iPhone en iPad.

Deze update verbetert ook de prestaties en liggende lay-outs, verfijnt menu's en game-over-schermen en maakt auto's en helmen duidelijker in alle thema's.

RetroRapid! is nu volledig gelokaliseerd in het Turks en Pools.

Bedankt dat je met ons rijdt.",App Store metadata,whatsNew,≤ 4000 characters,needs_review,
Unlimited Plays,Onbeperkt spelen,IAP,unlimitedPlays.name,≤ 30 characters,needs_review,
Play unlimited and support RetroRapid!,Speel onbeperkt en steun RetroRapid!,IAP,unlimitedPlays.description,≤ 45 characters,needs_review,
Streak 100,Serie 100,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0100.name,≤ 100 characters,needs_review,
Overtake 100 cars in one run.,Haal 100 auto's in in één run.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0100.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 100 cars in one run.,Je hebt 100 auto's ingehaald in één run.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0100.earnedDescription,≤ 200 characters,needs_review,
Streak 200,Serie 200,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0200.name,≤ 100 characters,needs_review,
Overtake 200 cars in one run.,Haal 200 auto's in in één run.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0200.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 200 cars in one run.,Je hebt 200 auto's ingehaald in één run.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0200.earnedDescription,≤ 200 characters,needs_review,
Streak 300,Serie 300,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0300.name,≤ 100 characters,needs_review,
Overtake 300 cars in one run.,Haal 300 auto's in in één run.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0300.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 300 cars in one run.,Je hebt 300 auto's ingehaald in één run.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0300.earnedDescription,≤ 200 characters,needs_review,
Streak 400,Serie 400,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0400.name,≤ 100 characters,needs_review,
Overtake 400 cars in one run.,Haal 400 auto's in in één run.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0400.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 400 cars in one run.,Je hebt 400 auto's ingehaald in één run.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0400.earnedDescription,≤ 200 characters,needs_review,
Streak 500,Serie 500,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0500.name,≤ 100 characters,needs_review,
Overtake 500 cars in one run.,Haal 500 auto's in in één run.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0500.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 500 cars in one run.,Je hebt 500 auto's ingehaald in één run.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0500.earnedDescription,≤ 200 characters,needs_review,
Streak 600,Serie 600,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0600.name,≤ 100 characters,needs_review,
Overtake 600 cars in one run.,Haal 600 auto's in in één run.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0600.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 600 cars in one run.,Je hebt 600 auto's ingehaald in één run.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0600.earnedDescription,≤ 200 characters,needs_review,
Streak 700,Serie 700,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0700.name,≤ 100 characters,needs_review,
Overtake 700 cars in one run.,Haal 700 auto's in in één run.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0700.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 700 cars in one run.,Je hebt 700 auto's ingehaald in één run.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0700.earnedDescription,≤ 200 characters,needs_review,
Streak 800,Serie 800,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0800.name,≤ 100 characters,needs_review,
Overtake 800 cars in one run.,Haal 800 auto's in in één run.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0800.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 800 cars in one run.,Je hebt 800 auto's ingehaald in één run.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0800.earnedDescription,≤ 200 characters,needs_review,
Overlander 1K,Overlander 1K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.001k.name,≤ 100 characters,needs_review,
"Overtake 1,000 cars in total.",Haal 1.000 auto's in totaal in.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.001k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 1,000 cars in total.",Je hebt 1.000 auto's in totaal ingehaald.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.001k.earnedDescription,≤ 200 characters,needs_review,
Overlander 5K,Overlander 5K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.005k.name,≤ 100 characters,needs_review,
"Overtake 5,000 cars in total.",Haal 5.000 auto's in totaal in.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.005k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 5,000 cars in total.",Je hebt 5.000 auto's in totaal ingehaald.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.005k.earnedDescription,≤ 200 characters,needs_review,
Overlander 10K,Overlander 10K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.010k.name,≤ 100 characters,needs_review,
"Overtake 10,000 cars in total.",Haal 10.000 auto's in totaal in.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.010k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 10,000 cars in total.",Je hebt 10.000 auto's in totaal ingehaald.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.010k.earnedDescription,≤ 200 characters,needs_review,
Overlander 20K,Overlander 20K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.020k.name,≤ 100 characters,needs_review,
"Overtake 20,000 cars in total.",Haal 20.000 auto's in totaal in.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.020k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 20,000 cars in total.",Je hebt 20.000 auto's in totaal ingehaald.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.020k.earnedDescription,≤ 200 characters,needs_review,
Overlander 50K,Overlander 50K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.050k.name,≤ 100 characters,needs_review,
"Overtake 50,000 cars in total.",Haal 50.000 auto's in totaal in.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.050k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 50,000 cars in total.",Je hebt 50.000 auto's in totaal ingehaald.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.050k.earnedDescription,≤ 200 characters,needs_review,
Overlander 100K,Overlander 100K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.100k.name,≤ 100 characters,needs_review,
"Overtake 100,000 cars in total.",Haal 100.000 auto's in totaal in.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.100k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 100,000 cars in total.",Je hebt 100.000 auto's in totaal ingehaald.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.100k.earnedDescription,≤ 200 characters,needs_review,
Overlander 200K,Overlander 200K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.200k.name,≤ 100 characters,needs_review,
"Overtake 200,000 cars in total.",Haal 200.000 auto's in totaal in.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.200k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 200,000 cars in total.",Je hebt 200.000 auto's in totaal ingehaald.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.200k.earnedDescription,≤ 200 characters,needs_review,
Tap Controls,Tikbesturing,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.tap.name,≤ 100 characters,needs_review,
Complete a run using Tap controls.,Voltooi een run met tikbesturing.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.tap.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using Tap controls.,Je hebt een run voltooid met tikbesturing.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.tap.earnedDescription,≤ 200 characters,needs_review,
Swipe Controls,Veegbesturing,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.swipe.name,≤ 100 characters,needs_review,
