English source,Translation,Layer,Identifier,Limits,State,Reviewer notes
"%@, %lld overtakes, %lld lives remaining","%@, %lld overtakes, %lld lives remaining",In-app,shareplay_opponent_overtakes_accessibility %@ %lld %lld,,translated,
%@: %lld overtakes,%@: %lld overtakes,In-app,shareplay_opponent_overtakes_row %@ %lld,,translated,
Friend score: %lld,Friend score: %lld,In-app,shareplay_opponent_score_accessibility_label %lld,,translated,
Friend,Friend,In-app,shareplay_opponent_score_fallback_label,,translated,
Friend,Friend,In-app,shareplay_opponent_score_label,,translated,
%@: %lld overtakes,%@: %lld overtakes,In-app,shareplay_overtakes_row %@ %lld,,translated,
Bad Luck!,Bad Luck!,In-app,shareplay_result_lost,,translated,
Next round could go your way.,Next round could go your way.,In-app,shareplay_result_lost_subtitle,,translated,
It's a Tie!,It's a Tie!,In-app,shareplay_result_tie,,translated,
What a race. You matched each other overtake for overtake.,What a race. You matched each other overtake for overtake.,In-app,shareplay_result_tie_subtitle,,translated,
Match Result,Match Result,In-app,shareplay_result_title,,translated,
You Won!,You Won!,In-app,shareplay_result_won,,translated,
Nice work. You crossed the line first!,Nice work. You crossed the line first!,In-app,shareplay_result_won_subtitle,,translated,
Play Again,Play Again,In-app,shareplay_retry_button,,translated,
Your friend challenged you again?,Your friend challenged you again?,In-app,shareplay_retry_challenge_title,,translated,
You didn't both confirm in time. Tap Leave to return to the menu.,You didn't both confirm in time. Tap Leave to return to the menu.,In-app,shareplay_retry_timed_out_body,,translated,
Rematch Timed Out,Rematch Timed Out,In-app,shareplay_retry_timed_out_title,,translated,
Waiting for your friend to confirm...,Waiting for your friend to confirm...,In-app,shareplay_retry_waiting_for_opponent,,translated,
Accept when you're ready for the rematch.,Accept when you're ready for the rematch.,In-app,shareplay_retry_waiting_for_you,,translated,
Rematch?,Rematch?,In-app,shareplay_retry_waiting_title,,translated,
"%@, %lld points, %lld lives remaining","%@, %lld points, %lld lives remaining",In-app,shareplay_score_accessibility %@ %lld %lld,,translated,
%@: %lld,%@: %lld,In-app,shareplay_score_row %@ %lld,,translated,
Your overtakes: %lld. Friend: %lld,Your overtakes: %lld. Friend: %lld,In-app,shareplay_waiting_for_opponent_overtakes %lld %lld,,translated,
Your overtakes: %lld. Friend: %lld,Your overtakes: %lld. Friend: %lld,In-app,shareplay_waiting_for_opponent_scores %lld %lld,,translated,
Waiting for your friend to finish...,Waiting for your friend to finish...,In-app,shareplay_waiting_for_opponent_title,,translated,
Waiting for your friend...,Waiting for your friend...,In-app,shareplay_waiting_title,,translated,
Your overtakes: %lld,Your overtakes: %lld,In-app,shareplay_your_overtakes %lld,,translated,
You: %lld,You: %lld,In-app,shareplay_your_score_row %lld,,translated,
Hey Ho!,Hey Ho!,In-app,speed_alert_hey_ho,,translated,
Hey Ho! Speed increasing!,Hey Ho! Speed increasing!,In-app,speed_increase_announcement,,translated,
Speed increasing!,Speed increasing!,In-app,speed_increasing_alert,,translated,
Cruise,Cruise,In-app,speed_level_cruise,,translated,
Fast,Fast,In-app,speed_level_fast,,translated,
Rapid,Rapid,In-app,speed_level_rapid,,translated,
All lanes safe,All lanes safe,In-app,tutorial_audio_lane_all,,translated,
Center,Center,In-app,tutorial_audio_lane_center,,translated,
Center and right,Center and right,In-app,tutorial_audio_lane_center_right,,translated,
Left,Left,In-app,tutorial_audio_lane_left,,translated,
Left and center,Left and center,In-app,tutorial_audio_lane_left_center,,translated,
Left and right,Left and right,In-app,tutorial_audio_lane_left_right,,translated,
Lane cue variants,Lane cue variants,In-app,tutorial_audio_lane_modes_title,,translated,
Right,Right,In-app,tutorial_audio_lane_right,,translated,
Plays safe lanes one note after another from left to right.,Plays safe lanes one note after another from left to right.,In-app,tutorial_audio_mode_description_arpeggio,,translated,
Plays all safe lanes at once as a chord.,Plays all safe lanes at once as a chord.,In-app,tutorial_audio_mode_description_chord,,translated,
Plays short pulses in lane slots; an active pulse marks a safe lane.,Plays short pulses in lane slots; an active pulse marks a safe lane.,In-app,tutorial_audio_mode_description_lane_pulses,,translated,
Lane change cue variants,Lane change cue variants,In-app,tutorial_audio_move_modes_title,,translated,
Plays a success haptic for a safe lane and a move haptic for an unsafe lane.,Plays a success haptic for a safe lane and a move haptic for an unsafe lane.,In-app,tutorial_audio_move_style_description_haptics,,translated,
Plays lane confirmation followed by a success or fail tone.,Plays lane confirmation followed by a success or fail tone.,In-app,tutorial_audio_move_style_description_lane_and_safety,,translated,
"Plays only the destination lane note, as you move left or right, so you can match it with the audio cue.","Plays only the destination lane note, as you move left or right, so you can match it with the audio cue.",In-app,tutorial_audio_move_style_description_lane_confirmation,,translated,
Plays only a success or fail tone.,Plays only a success or fail tone.,In-app,tutorial_audio_move_style_description_safety_only,,translated,
Play,Play,In-app,tutorial_audio_play_preview,,translated,
Fail,Fail,In-app,tutorial_audio_preview_fail,,translated,
Safe,Safe,In-app,tutorial_audio_preview_safe,,translated,
Safe lane,Safe lane,In-app,tutorial_audio_preview_safe_lane,,translated,
Unsafe,Unsafe,In-app,tutorial_audio_preview_unsafe,,translated,
Unsafe lane,Unsafe lane,In-app,tutorial_audio_preview_unsafe_lane,,translated,
Audio cue tutorial,Audio cue tutorial,In-app,tutorial_audio_title,,translated,
%@ configured,%@ configured,In-app,tutorial_configured %@,,translated,
Tutorial,Tutorial,In-app,tutorial_help_button,,translated,
Tutorial,Tutorial,In-app,tutorial_help_title,,translated,
Audio feedback mode,Audio feedback mode,In-app,tutorial_section_audio_feedback_mode,,translated,
Description,Description,In-app,tutorial_section_description,,translated,
Lane change cue,Lane change cue,In-app,tutorial_section_lane_change_cue,,translated,
Speed increase warning feedback,Speed increase warning feedback,In-app,tutorial_section_speed_warning_feedback,,translated,
Set %@,Set %@,In-app,tutorial_set %@,,translated,
Announces the speed increase with VoiceOver.,Announces the speed increase with VoiceOver.,In-app,tutorial_speed_warning_description_announcement,,translated,
Plays a warning haptic before the speed increase.,Plays a warning haptic before the speed increase.,In-app,tutorial_speed_warning_description_haptic,,translated,
Does not play any speed-increase warning.,Does not play any speed-increase warning.,In-app,tutorial_speed_warning_description_none,,translated,
Plays a short three-note ascending warning chirp.,Plays a short three-note ascending warning chirp.,In-app,tutorial_speed_warning_description_sound,,translated,
"RetroRapid! is a 3-lane racing game. Move left or right between the three positions. We play sounds to indicate which lanes are safe, and you must quickly move into a safe lane to overtake cars and avoid crashing.","RetroRapid! is a 3-lane racing game. Move left or right between the three positions. We play sounds to indicate which lanes are safe, and you must quickly move into a safe lane to overtake cars and avoid crashing.",In-app,tutorial_voiceover_intro,,translated,
Polygon Racing,Polygon Racing,In-app,vision_64bit_racing,,translated,
Classic,Classic,In-app,vision_classic_title,,translated,
Classic race track,Classic race track,In-app,vision_classic_track,,translated,
Current lane,Current lane,In-app,vision_current_lane,,translated,
Game Over,Game Over,In-app,vision_game_over,,translated,
"Score %lld, %lld lives, level %lld","Score %lld, %lld lives, level %lld",In-app,vision_hud_status_format,,translated,
Lane %lld,Lane %lld,In-app,vision_lane_format,,translated,
Level %lld,Level %lld,In-app,vision_level_format,,translated,
The 3D car could not be loaded. Your race is still active in Classic. Try again.,The 3D car could not be loaded. Your race is still active in Classic. Try again.,In-app,vision_model_unavailable,,translated,
"Race in a classic window, then move the same run onto your table in 3D.","Race in a classic window, then move the same run onto your table in 3D.",In-app,vision_play_description,,translated,
Play in 3D,Play in 3D,In-app,vision_play_in_3d,,translated,
Moves this race into a tabletop volume without restarting it,Moves this race into a tabletop volume without restarting it,In-app,vision_play_in_3d_hint,,translated,
Race controls,Race controls,In-app,vision_race_controls,,translated,
Race status,Race status,In-app,vision_race_status,,translated,
"Score %lld, %lld lives, lane %lld of %lld, %@","Score %lld, %lld lives, lane %lld of %lld, %@",In-app,vision_race_status_format,,translated,
Race track,Race track,In-app,vision_race_track_input_label,,translated,
Return to 2D,Return to 2D,In-app,vision_return_to_2d,,translated,
Returns this race to its classic window without restarting it,Returns this race to its classic window without restarting it,In-app,vision_return_to_2d_hint,,translated,
Select lane,Select lane,In-app,vision_select_lane,,translated,
Collision,Collision,In-app,vision_state_collision,,translated,
Finished,Finished,In-app,vision_state_finished,,translated,
Paused,Paused,In-app,vision_state_paused,,translated,
Racing,Racing,In-app,vision_state_racing,,translated,
Ready,Ready,In-app,vision_state_ready,,translated,
Tabletop,Tabletop,In-app,vision_tabletop_title,,translated,
Tabletop race track,Tabletop race track,In-app,vision_tabletop_track,,translated,
Unable to Switch Presentation,Unable to Switch Presentation,In-app,vision_transition_alert_title,,translated,
The other presentation could not be opened. Your race is still active. Try again.,The other presentation could not be opened. Your race is still active. Try again.,In-app,vision_transition_routing_failed,,translated,
The other presentation did not become ready. Your race is still active. Try again.,The other presentation did not become ready. Your race is still active. Try again.,In-app,vision_transition_timeout,,translated,
x%lld,x%lld,In-app,x%lld,,translated,
RetroRapid: Retro Arcade Racer,RetroRapid: Retro Arcade Racer,App Store metadata,name,≤ 30 characters,needs_review,
Dodge Traffic Across 3 Lanes,Overtake Rivals. Beat Records,App Store metadata,subtitle,≤ 30 characters,needs_review,
"car,high,score,overtake,reflex,offline,voiceover,haptics,controller,leaderboard,handheld,lcd,friends","chase,mobile,quick,offline,voiceover,haptic,controller,handheld,lcd,leaderboard,high,score,ipad,mac",App Store metadata,keywords,≤ 100 UTF-8 bytes,needs_review,
"Race friends free with SharePlay on iPhone and iPad. Dodge traffic together, rematch fast, and keep solo runs quick anywhere.","Race friends free with SharePlay on iPhone and iPad. Dodge traffic together, rematch fast, and keep solo runs quick anywhere.",App Store metadata,promotionalText,≤ 170 characters,needs_review,
"RetroRapid! is a fast 3-lane arcade racer built for quick sessions and high-score chasing.

Dodge traffic and survive as speed keeps rising. Controls are easy to learn and hard to master, so every run becomes a reflex challenge.

Why players keep coming back:
- Quick, one-more-run arcade gameplay
- Live two-player SharePlay races on iPhone and iPad
- Friend races are free and never use daily plays
- Game Center leaderboards, achievements, and friend markers
- Play on iPhone, iPad, Mac, and Apple Watch
- Touch, swipe, keyboard, Digital Crown, and supported game controllers
- VoiceOver, audio cues, haptics, larger text, high contrast, and Reduce Motion support
- Works offline for quick races anytime
- Play free every day, or unlock Unlimited Plays once; no subscription
- No data collection

Crash, restart, and beat your best.

Players are saying:
""I am really a fan of this nice accessible game that I can just pick up and play! Finally, something that also works with the apple watch!""
- Datafile, App Store review

Featured in Create with Swift, Weekly Newsletter #96 (Indie App of the Week):
""But beyond the nostalgia and tight gameplay, what truly stands out is its accessibility.""","RetroRapid! is a fast 3-lane arcade racer built for quick sessions and high-score chasing.

Dodge traffic and survive as speed keeps rising. Controls are easy to learn and hard to master, so every run becomes a reflex challenge.

Why players keep coming back:
- Quick, one-more-run arcade gameplay
- Live two-player SharePlay races on iPhone and iPad
- Friend races are free and never use daily plays
- Game Center leaderboards, achievements, and friend markers
- Play on iPhone, iPad, Mac, and Apple Watch
- Touch, swipe, keyboard, Digital Crown, and supported game controllers
- VoiceOver, audio cues, haptics, larger text, high contrast, and Reduce Motion support
- Works offline for quick races anytime
- Play free every day, or unlock Unlimited Plays once; no subscription
- No data collection

Crash, restart, and beat your best.

Players are saying:
""I am really a fan of this nice accessible game that I can just pick up and play! Finally, something that also works with the apple watch!""
- Datafile, App Store review

Featured in Create with Swift, Weekly Newsletter #96 (Indie App of the Week):
""But beyond the nostalgia and tight gameplay, what truly stands out is its accessibility.""",App Store metadata,description,≤ 4000 characters,needs_review,
"Discover two new visual styles: bold 8-Bit and richly detailed 16-Bit. The new Style Gallery makes it easy to preview every theme before choosing your favorite.

SharePlay friend races now work on Mac too, alongside iPhone and iPad.

This update also improves performance, refines landscape layouts, polishes menus and game-over screens, and makes cars and helmets clearer across themes.

RetroRapid! is now fully localized in Turkish and Polish.

Thanks for racing with us.","Discover two new visual styles: bold 8-Bit and richly detailed 16-Bit. The new Style Gallery makes it easy to preview every theme before choosing your favorite.

SharePlay friend races now work on Mac too, alongside iPhone and iPad.

This update also improves performance, refines landscape layouts, polishes menus and game-over screens, and makes cars and helmets clearer across themes.

RetroRapid! is now fully localized in Turkish and Polish.

Thanks for racing with us.",App Store metadata,whatsNew,≤ 4000 characters,needs_review,
Unlimited Plays,Unlimited Plays,IAP,unlimitedPlays.name,≤ 30 characters,inherited,
Play unlimited and support RetroRapid!,Play unlimited and support RetroRapid!,IAP,unlimitedPlays.description,≤ 45 characters,inherited,
Streak 100,Streak 100,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0100.name,≤ 100 characters,inherited,
Overtake 100 cars in one run.,Overtake 100 cars in one run.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0100.preEarnedDescription,≤ 200 characters,inherited,
You overtook 100 cars in one run.,You overtook 100 cars in one run.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0100.earnedDescription,≤ 200 characters,inherited,
Streak 200,Streak 200,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0200.name,≤ 100 characters,inherited,
Overtake 200 cars in one run.,Overtake 200 cars in one run.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0200.preEarnedDescription,≤ 200 characters,inherited,
You overtook 200 cars in one run.,You overtook 200 cars in one run.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0200.earnedDescription,≤ 200 characters,inherited,
Streak 300,Streak 300,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0300.name,≤ 100 characters,inherited,
Overtake 300 cars in one run.,Overtake 300 cars in one run.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0300.preEarnedDescription,≤ 200 characters,inherited,
You overtook 300 cars in one run.,You overtook 300 cars in one run.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0300.earnedDescription,≤ 200 characters,inherited,
Streak 400,Streak 400,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0400.name,≤ 100 characters,inherited,
Overtake 400 cars in one run.,Overtake 400 cars in one run.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0400.preEarnedDescription,≤ 200 characters,inherited,
You overtook 400 cars in one run.,You overtook 400 cars in one run.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0400.earnedDescription,≤ 200 characters,inherited,
Streak 500,Streak 500,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0500.name,≤ 100 characters,inherited,
Overtake 500 cars in one run.,Overtake 500 cars in one run.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0500.preEarnedDescription,≤ 200 characters,inherited,
You overtook 500 cars in one run.,You overtook 500 cars in one run.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0500.earnedDescription,≤ 200 characters,inherited,
Streak 600,Streak 600,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0600.name,≤ 100 characters,inherited,
Overtake 600 cars in one run.,Overtake 600 cars in one run.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0600.preEarnedDescription,≤ 200 characters,inherited,
You overtook 600 cars in one run.,You overtook 600 cars in one run.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0600.earnedDescription,≤ 200 characters,inherited,
Streak 700,Streak 700,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0700.name,≤ 100 characters,inherited,
Overtake 700 cars in one run.,Overtake 700 cars in one run.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0700.preEarnedDescription,≤ 200 characters,inherited,
You overtook 700 cars in one run.,You overtook 700 cars in one run.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0700.earnedDescription,≤ 200 characters,inherited,
Streak 800,Streak 800,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0800.name,≤ 100 characters,inherited,
Overtake 800 cars in one run.,Overtake 800 cars in one run.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0800.preEarnedDescription,≤ 200 characters,inherited,
You overtook 800 cars in one run.,You overtook 800 cars in one run.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0800.earnedDescription,≤ 200 characters,inherited,
Overlander 1K,Overlander 1K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.001k.name,≤ 100 characters,inherited,
"Overtake 1,000 cars in total.","Overtake 1,000 cars in total.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.001k.preEarnedDescription,≤ 200 characters,inherited,
"You overtook 1,000 cars in total.","You overtook 1,000 cars in total.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.001k.earnedDescription,≤ 200 characters,inherited,
Overlander 5K,Overlander 5K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.005k.name,≤ 100 characters,inherited,
"Overtake 5,000 cars in total.","Overtake 5,000 cars in total.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.005k.preEarnedDescription,≤ 200 characters,inherited,
"You overtook 5,000 cars in total.","You overtook 5,000 cars in total.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.005k.earnedDescription,≤ 200 characters,inherited,
Overlander 10K,Overlander 10K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.010k.name,≤ 100 characters,inherited,
"Overtake 10,000 cars in total.","Overtake 10,000 cars in total.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.010k.preEarnedDescription,≤ 200 characters,inherited,
"You overtook 10,000 cars in total.","You overtook 10,000 cars in total.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.010k.earnedDescription,≤ 200 characters,inherited,
Overlander 20K,Overlander 20K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.020k.name,≤ 100 characters,inherited,
"Overtake 20,000 cars in total.","Overtake 20,000 cars in total.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.020k.preEarnedDescription,≤ 200 characters,inherited,
"You overtook 20,000 cars in total.","You overtook 20,000 cars in total.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.020k.earnedDescription,≤ 200 characters,inherited,
Overlander 50K,Overlander 50K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.050k.name,≤ 100 characters,inherited,
"Overtake 50,000 cars in total.","Overtake 50,000 cars in total.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.050k.preEarnedDescription,≤ 200 characters,inherited,
"You overtook 50,000 cars in total.","You overtook 50,000 cars in total.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.050k.earnedDescription,≤ 200 characters,inherited,
Overlander 100K,Overlander 100K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.100k.name,≤ 100 characters,inherited,
"Overtake 100,000 cars in total.","Overtake 100,000 cars in total.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.100k.preEarnedDescription,≤ 200 characters,inherited,
"You overtook 100,000 cars in total.","You overtook 100,000 cars in total.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.100k.earnedDescription,≤ 200 characters,inherited,
Overlander 200K,Overlander 200K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.200k.name,≤ 100 characters,inherited,
"Overtake 200,000 cars in total.","Overtake 200,000 cars in total.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.200k.preEarnedDescription,≤ 200 characters,inherited,
"You overtook 200,000 cars in total.","You overtook 200,000 cars in total.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.200k.earnedDescription,≤ 200 characters,inherited,
Tap Controls,Tap Controls,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.tap.name,≤ 100 characters,inherited,
Complete a run using Tap controls.,Complete a run using Tap controls.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.tap.preEarnedDescription,≤ 200 characters,inherited,
You completed a run using Tap controls.,You completed a run using Tap controls.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.tap.earnedDescription,≤ 200 characters,inherited,
Swipe Controls,Swipe Controls,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.swipe.name,≤ 100 characters,inherited,
Complete a run using Swipe controls.,Complete a run using Swipe controls.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.swipe.preEarnedDescription,≤ 200 characters,inherited,
You completed a run using Swipe controls.,You completed a run using Swipe controls.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.swipe.earnedDescription,≤ 200 characters,inherited,
Keyboard Controls,Keyboard Controls,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.keyboard.name,≤ 100 characters,inherited,
Complete a run using Keyboard controls.,Complete a run using Keyboard controls.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.keyboard.preEarnedDescription,≤ 200 characters,inherited,
You completed a run using Keyboard controls.,You completed a run using Keyboard controls.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.keyboard.earnedDescription,≤ 200 characters,inherited,
VoiceOver Controls,VoiceOver Controls,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.voiceover.name,≤ 100 characters,inherited,
Complete a run using VoiceOver controls.,Complete a run using VoiceOver controls.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.voiceover.preEarnedDescription,≤ 200 characters,inherited,
You completed a run using VoiceOver controls.,You completed a run using VoiceOver controls.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.voiceover.earnedDescription,≤ 200 characters,inherited,
Digital Crown Controls,Digital Crown Controls,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.crown.name,≤ 100 characters,inherited,
Complete a run using Digital Crown controls.,Complete a run using Digital Crown controls.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.crown.preEarnedDescription,≤ 200 characters,inherited,
You completed a run using Digital Crown controls.,You completed a run using Digital Crown controls.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.crown.earnedDescription,≤ 200 characters,inherited,
Game Controller Controls,Game Controller Controls,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.gamecontroller.name,≤ 100 characters,inherited,
Complete a run using Game Controller controls.,Complete a run using Game Controller controls.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.gamecontroller.preEarnedDescription,≤ 200 characters,inherited,
You completed a run using Game Controller controls.,You completed a run using Game Controller controls.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.gamecontroller.earnedDescription,≤ 200 characters,inherited,
GAAD Assistive Week,GAAD Assistive Week,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.event.gaad.assistive.name,≤ 100 characters,inherited,
Complete a run during GAAD week using assistive technology.,Complete a run during GAAD week using assistive technology.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.event.gaad.assistive.preEarnedDescription,≤ 200 characters,inherited,
You completed a run during GAAD week using assistive technology.,You completed a run during GAAD week using assistive technology.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.event.gaad.assistive.earnedDescription,≤ 200 characters,inherited,
iPhone High Score - Cruise,iPhone High Score - Cruise,Game Center,leaderboard.bestios001cruise.displayName,≤ 30 characters,inherited,
Overtake as many cars as you can in one run.,Overtake as many cars as you can in one run.,Game Center,leaderboard.bestios001cruise.description,≤ 500 characters,inherited,
Cruise,Cruise,Game Center,leaderboard.bestios001cruise.difficulty,,inherited,
overtake,overtake,Game Center,leaderboard.bestios001cruise.suffixSingular,,inherited,
overtakes,overtakes,Game Center,leaderboard.bestios001cruise.suffixPlural,,inherited,
iPhone High Score - Fast,iPhone High Score - Fast,Game Center,leaderboard.bestios001fast.displayName,≤ 30 characters,inherited,
Overtake as many cars as you can in one run.,Overtake as many cars as you can in one run.,Game Center,leaderboard.bestios001fast.description,≤ 500 characters,inherited,
Fast,Fast,Game Center,leaderboard.bestios001fast.difficulty,,inherited,
overtake,overtake,Game Center,leaderboard.bestios001fast.suffixSingular,,inherited,
overtakes,overtakes,Game Center,leaderboard.bestios001fast.suffixPlural,,inherited,
iPhone High Score - Rapid,iPhone High Score - Rapid,Game Center,leaderboard.bestios001test.displayName,≤ 30 characters,inherited,
Overtake as many cars as you can in one run.,Overtake as many cars as you can in one run.,Game Center,leaderboard.bestios001test.description,≤ 500 characters,inherited,
Rapid,Rapid,Game Center,leaderboard.bestios001test.difficulty,,inherited,
overtake,overtake,Game Center,leaderboard.bestios001test.suffixSingular,,inherited,
overtakes,overtakes,Game Center,leaderboard.bestios001test.suffixPlural,,inherited,
iPad High Score - Cruise,iPad High Score - Cruise,Game Center,leaderboard.bestipad001cruise.displayName,≤ 30 characters,inherited,
Overtake as many cars as you can in one run.,Overtake as many cars as you can in one run.,Game Center,leaderboard.bestipad001cruise.description,≤ 500 characters,inherited,
Cruise,Cruise,Game Center,leaderboard.bestipad001cruise.difficulty,,inherited,
overtake,overtake,Game Center,leaderboard.bestipad001cruise.suffixSingular,,inherited,
overtakes,overtakes,Game Center,leaderboard.bestipad001cruise.suffixPlural,,inherited,
iPad High Score - Fast,iPad High Score - Fast,Game Center,leaderboard.bestipad001fast.displayName,≤ 30 characters,inherited,
Overtake as many cars as you can in one run.,Overtake as many cars as you can in one run.,Game Center,leaderboard.bestipad001fast.description,≤ 500 characters,inherited,
Fast,Fast,Game Center,leaderboard.bestipad001fast.difficulty,,inherited,
overtake,overtake,Game Center,leaderboard.bestipad001fast.suffixSingular,,inherited,
overtakes,overtakes,Game Center,leaderboard.bestipad001fast.suffixPlural,,inherited,
iPad High Score - Rapid,iPad High Score - Rapid,Game Center,leaderboard.bestipad001test.displayName,≤ 30 characters,inherited,
Overtake as many cars as you can in one run.,Overtake as many cars as you can in one run.,Game Center,leaderboard.bestipad001test.description,≤ 500 characters,inherited,
Rapid,Rapid,Game Center,leaderboard.bestipad001test.difficulty,,inherited,
overtake,overtake,Game Center,leaderboard.bestipad001test.suffixSingular,,inherited,
overtakes,overtakes,Game Center,leaderboard.bestipad001test.suffixPlural,,inherited,
Mac High Score - Cruise,Mac High Score - Cruise,Game Center,leaderboard.bestmacos001cruise.displayName,≤ 30 characters,inherited,
Overtake as many cars as you can in one run.,Overtake as many cars as you can in one run.,Game Center,leaderboard.bestmacos001cruise.description,≤ 500 characters,inherited,
Cruise,Cruise,Game Center,leaderboard.bestmacos001cruise.difficulty,,inherited,
overtake,overtake,Game Center,leaderboard.bestmacos001cruise.suffixSingular,,inherited,
overtakes,overtakes,Game Center,leaderboard.bestmacos001cruise.suffixPlural,,inherited,
Mac High Score - Fast,Mac High Score - Fast,Game Center,leaderboard.bestmacos001fast.displayName,≤ 30 characters,inherited,
Overtake as many cars as you can in one run.,Overtake as many cars as you can in one run.,Game Center,leaderboard.bestmacos001fast.description,≤ 500 characters,inherited,
Fast,Fast,Game Center,leaderboard.bestmacos001fast.difficulty,,inherited,
overtake,overtake,Game Center,leaderboard.bestmacos001fast.suffixSingular,,inherited,
overtakes,overtakes,Game Center,leaderboard.bestmacos001fast.suffixPlural,,inherited,
