English source,Translation,Layer,Identifier,Limits,State,Reviewer notes
"%@ theme preview. Home-console sparkle: two bold pixel cars, two punchy helmets, a hot orange crash, and a gray arcade road with bright yellow lines.","Podgląd motywu %@. Blask domowej konsoli: dwa wyraziste pikselowe auta, dwa mocne kaski, gorąca pomarańczowa kraksa i szara droga arcade z jasnożółtymi liniami.",In-app,settings_theme_gallery_preview_accessibility_eight_bit,,needs_review,
"LCD theme preview. Calculator-arcade vibes: two crisp racers, two clean helmets, a bright crash, and a pale road palette built for sunny high-score runs.","Podgląd motywu LCD. Klimat kalkulatora arcade: dwa wyraźne auta, dwa czyste kaski, jasna kraksa i blada paleta drogi do słonecznych prób bicia rekordu.",In-app,settings_theme_gallery_preview_accessibility_lcd,,needs_review,
"Pocket theme preview. Tiny handheld vibes: two moss-green racers, two chunky helmets, a crunchy crash, and a muted road palette from an old pocket screen.","Podgląd motywu Pocket. Klimat małej konsoli przenośnej: dwa zielone auta, dwa masywne kaski, chrupiąca kraksa i stonowana paleta drogi ze starego kieszonkowego ekranu.",In-app,settings_theme_gallery_preview_accessibility_pocket,,needs_review,
"%@ theme preview. Early arcade drama: two richer pixel cars, two glossy helmets, a fiery crash, and a fast gray road cutting through green grass.","Podgląd motywu %@. Dramat wczesnych gier arcade: dwa bogatsze pikselowe auta, dwa lśniące kaski, ognista kraksa i szybka szara droga przecinająca zieloną trawę.",In-app,settings_theme_gallery_preview_accessibility_sixteen_bit,,needs_review,
"%@ theme preview. Low-poly console racing: two faceted racers, two sculpted helmets, an explosive crash, and a neon aqua circuit over midnight asphalt.","Podgląd motywu %@. Konsolowe wyścigi low-poly: dwa kanciaste auta, dwa rzeźbione kaski, wybuchowa kraksa i neonowy akwamarynowy tor na nocnym asfalcie.",In-app,settings_theme_gallery_preview_accessibility_sixty_four_bit,,needs_review,
"%@ theme preview. Late-’90s console energy: two detailed racers, two glossy helmets, a bright crash, and an electric aqua circuit over dark asphalt.","Podgląd motywu %@. Energia konsol z końca lat 90.: dwa szczegółowe auta, dwa lśniące kaski, jasna kraksa i elektryzujący akwamarynowy tor na ciemnym asfalcie.",In-app,settings_theme_gallery_preview_accessibility_thirty_two_bit,,needs_review,
Style Gallery,Galeria Stylów,In-app,settings_theme_gallery_title,,needs_review,
"Want to change themes, get Unlimited Plays, and support the game's development too?","Chcesz zmieniać motywy, odblokować Nielimitowane Gry i wesprzeć rozwój gry?",In-app,settings_theme_gallery_unlock_body,,needs_review,
Style,Styl,In-app,settings_theme_style,,needs_review,
Want to change themes? Unlock Unlimited Plays in Purchases.,Chcesz zmieniać motywy? Odblokuj Nielimitowane Gry w sekcji Zakupy.,In-app,settings_theme_unlock_footnote,,needs_review,
Vibration,Wibracje,In-app,settings_vibration,,needs_review,
Announce friend overtakes,Ogłaszaj wyprzedzenie znajomych,In-app,settings_voiceover_friend_overtake_announcements,,needs_review,
Share,Udostępnij,In-app,share_action,,needs_review,
The connection was lost. Tap Done to return to the menu.,"Połączenie zostało przerwane. Stuknij Gotowe, aby wrócić do menu.",In-app,shareplay_aborted_disconnected_body,,needs_review,
Your friend is done playing for now. Tap Done to return to the menu.,"Znajomy kończy na razie grę. Stuknij Gotowe, aby wrócić do menu.",In-app,shareplay_aborted_session_ended_body,,needs_review,
Session Ended,Sesja Zakończona,In-app,shareplay_aborted_title,,needs_review,
Accept Challenge,Przyjmij Wyzwanie,In-app,shareplay_accept_challenge_button,,needs_review,
RetroRapid! Multiplayer Race,Wyścig Wieloosobowy RetroRapid!,In-app,shareplay_activity_title,,needs_review,
Get ready! The race is about to start.,Przygotuj się! Wyścig zaraz się zacznie.,In-app,shareplay_announcement_countdown,,needs_review,
Your friend disconnected.,Znajomy się rozłączył.,In-app,shareplay_announcement_disconnected,,needs_review,
You lost with %lld overtakes. Your friend: %lld.,Przegrywasz z wynikiem %lld wyprzedzeń. Znajomy: %lld.,In-app,shareplay_announcement_lost %lld %lld,,needs_review,
Go!,Start!,In-app,shareplay_announcement_round_start,,needs_review,
The SharePlay session has ended.,Sesja SharePlay dobiegła końca.,In-app,shareplay_announcement_session_ended,,needs_review,
It's a tie at %lld overtakes each.,Remis! Po %lld wyprzedzeń.,In-app,shareplay_announcement_tie %lld %lld,,needs_review,
Waiting for your friend to join.,"Czekamy, aż znajomy dołączy.",In-app,shareplay_announcement_waiting,,needs_review,
Waiting for your friend to finish.,"Czekamy, aż znajomy skończy.",In-app,shareplay_announcement_waiting_for_opponent,,needs_review,
You won with %lld overtakes. Your friend: %lld.,Wygrywasz z wynikiem %lld wyprzedzeń. Znajomy: %lld.,In-app,shareplay_announcement_won %lld %lld,,needs_review,
Starting in %lld,Start za %lld,In-app,shareplay_countdown_accessibility %lld,,needs_review,
Get Ready!,Przygotuj Się!,In-app,shareplay_countdown_title,,needs_review,
Connection Lost,Utracono Połączenie,In-app,shareplay_disconnected_title,,needs_review,
Done,Gotowe,In-app,shareplay_done_button,,needs_review,
You: %lld  Friend: %lld,Ty: %lld  Znajomy: %lld,In-app,shareplay_final_scores %lld %lld,,needs_review,
Your friend's: %lld,Znajomy: %lld,In-app,shareplay_friend_overtakes %lld,,needs_review,
Leave,Opuść,In-app,shareplay_leave_button,,needs_review,
You,Ty,In-app,shareplay_local_player_name,,needs_review,
Your friend,Znajomy,In-app,shareplay_opponent_fallback_name,,needs_review,
"%@, %lld overtakes, %lld lives remaining","%@, wyprzedzenia: %lld, pozostało żyć: %lld",In-app,shareplay_opponent_overtakes_accessibility %@ %lld %lld,,needs_review,
%@: %lld overtakes,%@: %lld wyprzedzeń,In-app,shareplay_opponent_overtakes_row %@ %lld,,needs_review,
Friend score: %lld,Wynik znajomego: %lld,In-app,shareplay_opponent_score_accessibility_label %lld,,needs_review,
Friend,Znajomy,In-app,shareplay_opponent_score_fallback_label,,needs_review,
Friend,Znajomy,In-app,shareplay_opponent_score_label,,needs_review,
%@: %lld overtakes,%@: %lld wyprzedzeń,In-app,shareplay_overtakes_row %@ %lld,,needs_review,
Bad Luck!,Pech!,In-app,shareplay_result_lost,,needs_review,
Next round could go your way.,Następna runda może należeć do Ciebie.,In-app,shareplay_result_lost_subtitle,,needs_review,
It's a Tie!,Remis!,In-app,shareplay_result_tie,,needs_review,
What a race. You matched each other overtake for overtake.,Co za wyścig. Wyprzedzenie za wyprzedzenie.,In-app,shareplay_result_tie_subtitle,,needs_review,
Match Result,Wynik Wyścigu,In-app,shareplay_result_title,,needs_review,
You Won!,Wygrywasz!,In-app,shareplay_result_won,,needs_review,
Nice work. You crossed the line first!,Dobra robota. Pierwsza osoba na mecie!,In-app,shareplay_result_won_subtitle,,needs_review,
Play Again,Zagraj Ponownie,In-app,shareplay_retry_button,,needs_review,
Your friend challenged you again?,Znajomy znów rzuca Ci wyzwanie?,In-app,shareplay_retry_challenge_title,,needs_review,
You didn't both confirm in time. Tap Leave to return to the menu.,"Nie udało się potwierdzić na czas. Stuknij Opuść, aby wrócić do menu.",In-app,shareplay_retry_timed_out_body,,needs_review,
Rematch Timed Out,Minął Czas na Rewanż,In-app,shareplay_retry_timed_out_title,,needs_review,
Waiting for your friend to confirm...,Czekamy na potwierdzenie znajomego...,In-app,shareplay_retry_waiting_for_opponent,,needs_review,
Accept when you're ready for the rematch.,"Przyjmij, gdy będziesz gotowy na rewanż.",In-app,shareplay_retry_waiting_for_you,,needs_review,
Rematch?,Rewanż?,In-app,shareplay_retry_waiting_title,,needs_review,
"%@, %lld points, %lld lives remaining","%@, punkty: %lld, pozostało żyć: %lld",In-app,shareplay_score_accessibility %@ %lld %lld,,needs_review,
%@: %lld,%@: %lld,In-app,shareplay_score_row %@ %lld,,needs_review,
Your overtakes: %lld. Friend: %lld,Twoje wyprzedzenia: %lld. Znajomy: %lld,In-app,shareplay_waiting_for_opponent_overtakes %lld %lld,,needs_review,
Your overtakes: %lld. Friend: %lld,Twoje wyprzedzenia: %lld. Znajomy: %lld,In-app,shareplay_waiting_for_opponent_scores %lld %lld,,needs_review,
Waiting for your friend to finish...,"Czekamy, aż znajomy skończy...",In-app,shareplay_waiting_for_opponent_title,,needs_review,
Waiting for your friend...,Czekamy na znajomego...,In-app,shareplay_waiting_title,,needs_review,
Your overtakes: %lld,Twoje wyprzedzenia: %lld,In-app,shareplay_your_overtakes %lld,,needs_review,
You: %lld,Ty: %lld,In-app,shareplay_your_score_row %lld,,needs_review,
Hey Ho!,Hej ho!,In-app,speed_alert_hey_ho,,needs_review,
Hey Ho! Speed increasing!,Hej ho! Prędkość rośnie!,In-app,speed_increase_announcement,,needs_review,
Speed increasing!,Prędkość rośnie!,In-app,speed_increasing_alert,,needs_review,
Cruise,Cruise,In-app,speed_level_cruise,,needs_review,
Fast,Szybki,In-app,speed_level_fast,,needs_review,
Rapid,Rapid,In-app,speed_level_rapid,,needs_review,
All lanes safe,Wszystkie pasy bezpieczne,In-app,tutorial_audio_lane_all,,needs_review,
Center,Środek,In-app,tutorial_audio_lane_center,,needs_review,
Center and right,Środek i prawy,In-app,tutorial_audio_lane_center_right,,needs_review,
Left,Lewy,In-app,tutorial_audio_lane_left,,needs_review,
Left and center,Lewy i środkowy,In-app,tutorial_audio_lane_left_center,,needs_review,
Left and right,Lewy i prawy,In-app,tutorial_audio_lane_left_right,,needs_review,
Lane cue variants,Warianty wskazówek pasa,In-app,tutorial_audio_lane_modes_title,,needs_review,
Right,Prawy,In-app,tutorial_audio_lane_right,,needs_review,
Plays safe lanes one note after another from left to right.,"Odtwarza bezpieczne pasy kolejno, po jednej nucie od lewej do prawej.",In-app,tutorial_audio_mode_description_arpeggio,,needs_review,
Plays all safe lanes at once as a chord.,Odtwarza wszystkie bezpieczne pasy jednocześnie jako akord.,In-app,tutorial_audio_mode_description_chord,,needs_review,
Plays short pulses in lane slots; an active pulse marks a safe lane.,Odtwarza krótkie impulsy w pozycjach pasów; aktywny impuls oznacza bezpieczny pas.,In-app,tutorial_audio_mode_description_lane_pulses,,needs_review,
Lane change cue variants,Warianty sygnału zmiany pasa,In-app,tutorial_audio_move_modes_title,,needs_review,
Plays a success haptic for a safe lane and a move haptic for an unsafe lane.,Odtwarza haptykę powodzenia dla bezpiecznego pasa i ruchu dla niebezpiecznego.,In-app,tutorial_audio_move_style_description_haptics,,needs_review,
Plays lane confirmation followed by a success or fail tone.,"Odtwarza potwierdzenie pasa, a następnie dźwięk powodzenia lub błędu.",In-app,tutorial_audio_move_style_description_lane_and_safety,,needs_review,
"Plays only the destination lane note, as you move left or right, so you can match it with the audio cue.","Podczas ruchu w lewo lub w prawo odtwarza tylko nutę docelowego pasa, aby można ją było dopasować do wskazówki dźwiękowej.",In-app,tutorial_audio_move_style_description_lane_confirmation,,needs_review,
Plays only a success or fail tone.,Odtwarza tylko dźwięk powodzenia lub błędu.,In-app,tutorial_audio_move_style_description_safety_only,,needs_review,
Play,Odtwórz,In-app,tutorial_audio_play_preview,,needs_review,
Fail,Błąd,In-app,tutorial_audio_preview_fail,,needs_review,
Safe,Bezpiecznie,In-app,tutorial_audio_preview_safe,,needs_review,
Safe lane,Bezpieczny pas,In-app,tutorial_audio_preview_safe_lane,,needs_review,
Unsafe,Niebezpiecznie,In-app,tutorial_audio_preview_unsafe,,needs_review,
Unsafe lane,Niebezpieczny pas,In-app,tutorial_audio_preview_unsafe_lane,,needs_review,
Audio cue tutorial,Samouczek wskazówek dźwiękowych,In-app,tutorial_audio_title,,needs_review,
%@ configured,Skonfigurowano: %@,In-app,tutorial_configured %@,,needs_review,
Tutorial,Samouczek,In-app,tutorial_help_button,,needs_review,
Tutorial,Samouczek,In-app,tutorial_help_title,,needs_review,
Audio feedback mode,Tryb informacji dźwiękowej,In-app,tutorial_section_audio_feedback_mode,,needs_review,
Description,Opis,In-app,tutorial_section_description,,needs_review,
Lane change cue,Sygnał zmiany pasa,In-app,tutorial_section_lane_change_cue,,needs_review,
Speed increase warning feedback,Ostrzeżenie o wzroście prędkości,In-app,tutorial_section_speed_warning_feedback,,needs_review,
Set %@,Ustaw: %@,In-app,tutorial_set %@,,needs_review,
Announces the speed increase with VoiceOver.,Ogłasza wzrost prędkości przez VoiceOver.,In-app,tutorial_speed_warning_description_announcement,,needs_review,
Plays a warning haptic before the speed increase.,Odtwarza ostrzegawczą haptykę przed wzrostem prędkości.,In-app,tutorial_speed_warning_description_haptic,,needs_review,
Does not play any speed-increase warning.,Nie odtwarza ostrzeżenia o wzroście prędkości.,In-app,tutorial_speed_warning_description_none,,needs_review,
Plays a short three-note ascending warning chirp.,"Odtwarza krótki, rosnący, trzytonowy sygnał ostrzegawczy.",In-app,tutorial_speed_warning_description_sound,,needs_review,
"RetroRapid! is a 3-lane racing game. Move left or right between the three positions. We play sounds to indicate which lanes are safe, and you must quickly move into a safe lane to overtake cars and avoid crashing.","RetroRapid! to trzytorowa gra wyścigowa. Poruszaj się w lewo lub w prawo między trzema pozycjami. Dźwięki wskazują bezpieczne pasy; szybko wjedź na jeden z nich, aby wyprzedzać samochody i unikać zderzeń.",In-app,tutorial_voiceover_intro,,needs_review,
Polygon Racing,Wyścigi Polygon,In-app,vision_64bit_racing,,needs_review,
Classic,Klasyczny,In-app,vision_classic_title,,needs_review,
Classic race track,Klasyczny tor,In-app,vision_classic_track,,needs_review,
Current lane,Bieżący pas,In-app,vision_current_lane,,needs_review,
Game Over,Koniec gry,In-app,vision_game_over,,needs_review,
"Score %lld, %lld lives, level %lld","Wynik %lld, życia %lld, poziom %lld",In-app,vision_hud_status_format,,needs_review,
Lane %lld,Pas %lld,In-app,vision_lane_format,,needs_review,
Level %lld,Poziom %lld,In-app,vision_level_format,,needs_review,
The 3D car could not be loaded. Your race is still active in Classic. Try again.,Nie udało się wczytać samochodu 3D. Wyścig jest nadal aktywny w widoku klasycznym. Spróbuj ponownie.,In-app,vision_model_unavailable,,needs_review,
"Race in a classic window, then move the same run onto your table in 3D.","Ścigaj się w klasycznym oknie, a następnie przenieś ten sam wyścig na stół w 3D.",In-app,vision_play_description,,needs_review,
Play in 3D,Graj w 3D,In-app,vision_play_in_3d,,needs_review,
Moves this race into a tabletop volume without restarting it,Przenosi ten wyścig do widoku stołowego bez ponownego uruchamiania,In-app,vision_play_in_3d_hint,,needs_review,
Race controls,Sterowanie wyścigiem,In-app,vision_race_controls,,needs_review,
Race status,Stan wyścigu,In-app,vision_race_status,,needs_review,
"Score %lld, %lld lives, lane %lld of %lld, %@","Wynik %lld, życia %lld, pas %lld z %lld, %@",In-app,vision_race_status_format,,needs_review,
Race track,Tor wyścigowy,In-app,vision_race_track_input_label,,needs_review,
Return to 2D,Wróć do 2D,In-app,vision_return_to_2d,,needs_review,
Returns this race to its classic window without restarting it,Przywraca ten wyścig do klasycznego okna bez ponownego uruchamiania,In-app,vision_return_to_2d_hint,,needs_review,
Select lane,Wybierz pas,In-app,vision_select_lane,,needs_review,
Collision,Kolizja,In-app,vision_state_collision,,needs_review,
Finished,Ukończono,In-app,vision_state_finished,,needs_review,
Paused,Wstrzymano,In-app,vision_state_paused,,needs_review,
Racing,Wyścig trwa,In-app,vision_state_racing,,needs_review,
Ready,Gotowe,In-app,vision_state_ready,,needs_review,
Tabletop,Widok stołowy,In-app,vision_tabletop_title,,needs_review,
Tabletop race track,Stołowy tor wyścigowy,In-app,vision_tabletop_track,,needs_review,
Unable to Switch Presentation,Nie można zmienić prezentacji,In-app,vision_transition_alert_title,,needs_review,
The other presentation could not be opened. Your race is still active. Try again.,Nie udało się otworzyć drugiej prezentacji. Wyścig jest nadal aktywny. Spróbuj ponownie.,In-app,vision_transition_routing_failed,,needs_review,
The other presentation did not become ready. Your race is still active. Try again.,Druga prezentacja nie była gotowa. Wyścig jest nadal aktywny. Spróbuj ponownie.,In-app,vision_transition_timeout,,needs_review,
x%lld,x%lld,In-app,x%lld,,needs_review,
RetroRapid: Retro Arcade Racer,RetroRapid: Wyścigi retro,App Store metadata,name,≤ 30 characters,needs_review,
Dodge Traffic Across 3 Lanes,Omijaj ruch na 3 pasach,App Store metadata,subtitle,≤ 30 characters,needs_review,
"car,high,score,overtake,reflex,offline,voiceover,haptics,controller,leaderboard,handheld,lcd,friends","samochód,wynik,refleks,offline,dostępność,ranking,kontroler,nostalgia,prędkość,znajomi",App Store metadata,keywords,≤ 100 UTF-8 bytes,needs_review,
"Race friends free with SharePlay on iPhone and iPad. Dodge traffic together, rematch fast, and keep solo runs quick anywhere.","Ścigaj się ze znajomymi przez SharePlay na iPhonie, iPadzie i Macu. Omijaj ruch w trzytorowej grze retro i pobijaj rekordy.",App Store metadata,promotionalText,≤ 170 characters,needs_review,
"RetroRapid! is a fast 3-lane arcade racer built for quick sessions and high-score chasing.

Dodge traffic and survive as speed keeps rising. Controls are easy to learn and hard to master, so every run becomes a reflex challenge.

Why players keep coming back:
- Quick, one-more-run arcade gameplay
- Live two-player SharePlay races on iPhone and iPad
- Friend races are free and never use daily plays
- Game Center leaderboards, achievements, and friend markers
- Play on iPhone, iPad, Mac, and Apple Watch
- Touch, swipe, keyboard, Digital Crown, and supported game controllers
- VoiceOver, audio cues, haptics, larger text, high contrast, and Reduce Motion support
- Works offline for quick races anytime
- Play free every day, or unlock Unlimited Plays once; no subscription
- No data collection

Crash, restart, and beat your best.

Players are saying:
""I am really a fan of this nice accessible game that I can just pick up and play! Finally, something that also works with the apple watch!""
- Datafile, App Store review

Featured in Create with Swift, Weekly Newsletter #96 (Indie App of the Week):
""But beyond the nostalgia and tight gameplay, what truly stands out is its accessibility.""","RetroRapid! to szybka, trzytorowa gra wyścigowa w stylu arcade, stworzona do krótkich sesji i bicia rekordów.

Omijaj ruch i wytrzymaj, gdy tempo rośnie. Sterowanie jest łatwe do opanowania, ale trudne do mistrzowskiego wykorzystania, więc każdy przejazd sprawdza refleks.

Dlaczego gracze wracają:
- Szybka rozgrywka arcade, która zachęca do jeszcze jednej próby
- Wyścigi SharePlay na żywo dla dwóch osób na iPhonie, iPadzie i Macu
- Wyścigi ze znajomymi są bezpłatne i nie zużywają dziennych prób
- Rankingi Game Center, osiągnięcia i znaczniki znajomych
- Graj na iPhonie, iPadzie, Macu i Apple Watch
- Dotyk, gesty, klawiatura, Digital Crown i obsługiwane kontrolery
- VoiceOver, wskazówki dźwiękowe, haptyka, większy tekst, wysoki kontrast i Ogranicz ruch
- Gra offline, idealna na szybkie wyścigi w każdej chwili
- Graj codziennie za darmo lub odblokuj Nielimitowane Gry jednorazowym zakupem; bez subskrypcji
- Bez zbierania danych

Rozbij się, zacznij od nowa i pobij swój rekord.

Wyróżniono w Create with Swift, Weekly Newsletter #96 jako niezależną aplikację tygodnia:
""Poza nostalgią i dopracowaną rozgrywką naprawdę wyróżnia się dostępność.""",App Store metadata,description,≤ 4000 characters,needs_review,
"Discover two new visual styles: bold 8-Bit and richly detailed 16-Bit. The new Style Gallery makes it easy to preview every theme before choosing your favorite.

SharePlay friend races now work on Mac too, alongside iPhone and iPad.

This update also improves performance, refines landscape layouts, polishes menus and game-over screens, and makes cars and helmets clearer across themes.

RetroRapid! is now fully localized in Turkish and Polish.

Thanks for racing with us.","Odkryj dwa nowe style graficzne: wyrazisty 8-Bit i bogaty w szczegóły 16-Bit. Nowa Galeria Stylów pozwala łatwo obejrzeć każdy motyw przed wyborem ulubionego.

Wyścigi SharePlay ze znajomymi działają teraz także na Macu, obok iPhone'a i iPada.

Aktualizacja poprawia również wydajność, dopracowuje układy poziome, menu i ekrany końca gry oraz zwiększa czytelność samochodów i kasków we wszystkich motywach.

RetroRapid! jest teraz w pełni dostępny po turecku i polsku.

Dziękujemy za wspólne wyścigi.",App Store metadata,whatsNew,≤ 4000 characters,needs_review,
Unlimited Plays,Nielimitowane gry,IAP,unlimitedPlays.name,≤ 30 characters,needs_review,
Play unlimited and support RetroRapid!,Graj bez limitu i wesprzyj RetroRapid!,IAP,unlimitedPlays.description,≤ 45 characters,needs_review,
Streak 100,Seria 100,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0100.name,≤ 100 characters,needs_review,
Overtake 100 cars in one run.,Wyprzedź 100 aut w jednym przejeździe.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0100.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 100 cars in one run.,Wyprzedzono 100 aut w jednym przejeździe.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0100.earnedDescription,≤ 200 characters,needs_review,
Streak 200,Seria 200,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0200.name,≤ 100 characters,needs_review,
Overtake 200 cars in one run.,Wyprzedź 200 aut w jednym przejeździe.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0200.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 200 cars in one run.,Wyprzedzono 200 aut w jednym przejeździe.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0200.earnedDescription,≤ 200 characters,needs_review,
Streak 300,Seria 300,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0300.name,≤ 100 characters,needs_review,
Overtake 300 cars in one run.,Wyprzedź 300 aut w jednym przejeździe.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0300.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 300 cars in one run.,Wyprzedzono 300 aut w jednym przejeździe.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0300.earnedDescription,≤ 200 characters,needs_review,
Streak 400,Seria 400,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0400.name,≤ 100 characters,needs_review,
Overtake 400 cars in one run.,Wyprzedź 400 aut w jednym przejeździe.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0400.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 400 cars in one run.,Wyprzedzono 400 aut w jednym przejeździe.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0400.earnedDescription,≤ 200 characters,needs_review,
Streak 500,Seria 500,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0500.name,≤ 100 characters,needs_review,
Overtake 500 cars in one run.,Wyprzedź 500 aut w jednym przejeździe.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0500.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 500 cars in one run.,Wyprzedzono 500 aut w jednym przejeździe.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0500.earnedDescription,≤ 200 characters,needs_review,
Streak 600,Seria 600,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0600.name,≤ 100 characters,needs_review,
Overtake 600 cars in one run.,Wyprzedź 600 aut w jednym przejeździe.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0600.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 600 cars in one run.,Wyprzedzono 600 aut w jednym przejeździe.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0600.earnedDescription,≤ 200 characters,needs_review,
Streak 700,Seria 700,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0700.name,≤ 100 characters,needs_review,
Overtake 700 cars in one run.,Wyprzedź 700 aut w jednym przejeździe.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0700.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 700 cars in one run.,Wyprzedzono 700 aut w jednym przejeździe.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0700.earnedDescription,≤ 200 characters,needs_review,
Streak 800,Seria 800,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0800.name,≤ 100 characters,needs_review,
Overtake 800 cars in one run.,Wyprzedź 800 aut w jednym przejeździe.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0800.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 800 cars in one run.,Wyprzedzono 800 aut w jednym przejeździe.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0800.earnedDescription,≤ 200 characters,needs_review,
Overlander 1K,Pogromca Dróg 1K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.001k.name,≤ 100 characters,needs_review,
"Overtake 1,000 cars in total.",Wyprzedź łącznie 1 000 aut.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.001k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 1,000 cars in total.",Łącznie wyprzedzono 1 000 aut.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.001k.earnedDescription,≤ 200 characters,needs_review,
Overlander 5K,Pogromca Dróg 5K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.005k.name,≤ 100 characters,needs_review,
"Overtake 5,000 cars in total.",Wyprzedź łącznie 5 000 aut.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.005k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 5,000 cars in total.",Łącznie wyprzedzono 5 000 aut.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.005k.earnedDescription,≤ 200 characters,needs_review,
Overlander 10K,Pogromca Dróg 10K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.010k.name,≤ 100 characters,needs_review,
"Overtake 10,000 cars in total.",Wyprzedź łącznie 10 000 aut.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.010k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 10,000 cars in total.",Łącznie wyprzedzono 10 000 aut.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.010k.earnedDescription,≤ 200 characters,needs_review,
Overlander 20K,Pogromca Dróg 20K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.020k.name,≤ 100 characters,needs_review,
"Overtake 20,000 cars in total.",Wyprzedź łącznie 20 000 aut.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.020k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 20,000 cars in total.",Łącznie wyprzedzono 20 000 aut.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.020k.earnedDescription,≤ 200 characters,needs_review,
Overlander 50K,Pogromca Dróg 50K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.050k.name,≤ 100 characters,needs_review,
"Overtake 50,000 cars in total.",Wyprzedź łącznie 50 000 aut.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.050k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 50,000 cars in total.",Łącznie wyprzedzono 50 000 aut.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.050k.earnedDescription,≤ 200 characters,needs_review,
Overlander 100K,Pogromca Dróg 100K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.100k.name,≤ 100 characters,needs_review,
"Overtake 100,000 cars in total.",Wyprzedź łącznie 100 000 aut.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.100k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 100,000 cars in total.",Łącznie wyprzedzono 100 000 aut.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.100k.earnedDescription,≤ 200 characters,needs_review,
