English source,Translation,Layer,Identifier,Limits,State,Reviewer notes
Your friend disconnected.,好友已斷線。,In-app,shareplay_announcement_disconnected,,needs_review,
You lost with %lld overtakes. Your friend: %lld.,你以 %lld 次超車落敗。好友：%lld。,In-app,shareplay_announcement_lost %lld %lld,,needs_review,
Go!,開始！,In-app,shareplay_announcement_round_start,,needs_review,
The SharePlay session has ended.,SharePlay 連線已結束。,In-app,shareplay_announcement_session_ended,,needs_review,
It's a tie at %lld overtakes each.,雙方各 %lld 次超車，平手。,In-app,shareplay_announcement_tie %lld %lld,,needs_review,
Waiting for your friend to join.,等待好友加入。,In-app,shareplay_announcement_waiting,,needs_review,
Waiting for your friend to finish.,等待好友完成。,In-app,shareplay_announcement_waiting_for_opponent,,needs_review,
You won with %lld overtakes. Your friend: %lld.,你以 %lld 次超車獲勝！好友：%lld。,In-app,shareplay_announcement_won %lld %lld,,needs_review,
Starting in %lld,%lld 秒後開始,In-app,shareplay_countdown_accessibility %lld,,needs_review,
Get Ready!,準備！,In-app,shareplay_countdown_title,,needs_review,
Connection Lost,連線中斷,In-app,shareplay_disconnected_title,,needs_review,
Done,完成,In-app,shareplay_done_button,,needs_review,
You: %lld  Friend: %lld,你：%lld  好友：%lld,In-app,shareplay_final_scores %lld %lld,,needs_review,
Your friend's: %lld,好友：%lld,In-app,shareplay_friend_overtakes %lld,,needs_review,
Leave,離開,In-app,shareplay_leave_button,,needs_review,
You,你,In-app,shareplay_local_player_name,,needs_review,
Your friend,好友,In-app,shareplay_opponent_fallback_name,,needs_review,
"%@, %lld overtakes, %lld lives remaining",%@，超車 %lld 次，剩餘生命 %lld,In-app,shareplay_opponent_overtakes_accessibility %@ %lld %lld,,needs_review,
%@: %lld overtakes,%@：超車 %lld 次,In-app,shareplay_opponent_overtakes_row %@ %lld,,needs_review,
Friend score: %lld,好友分數：%lld,In-app,shareplay_opponent_score_accessibility_label %lld,,needs_review,
Friend,好友,In-app,shareplay_opponent_score_fallback_label,,needs_review,
Friend,好友,In-app,shareplay_opponent_score_label,,needs_review,
%@: %lld overtakes,%@：超車 %lld 次,In-app,shareplay_overtakes_row %@ %lld,,needs_review,
Bad Luck!,真可惜！,In-app,shareplay_result_lost,,needs_review,
Next round could go your way.,下一局說不定就輪到你了。,In-app,shareplay_result_lost_subtitle,,needs_review,
It's a Tie!,平手！,In-app,shareplay_result_tie,,needs_review,
What a race. You matched each other overtake for overtake.,精彩的一局。你們超車次數完全持平。,In-app,shareplay_result_tie_subtitle,,needs_review,
Match Result,對戰結果,In-app,shareplay_result_title,,needs_review,
You Won!,你贏了！,In-app,shareplay_result_won,,needs_review,
Nice work. You crossed the line first!,漂亮！你先衝線！,In-app,shareplay_result_won_subtitle,,needs_review,
Play Again,再玩一次,In-app,shareplay_retry_button,,needs_review,
Your friend challenged you again?,好友又向你挑戰？,In-app,shareplay_retry_challenge_title,,needs_review,
You didn't both confirm in time. Tap Leave to return to the menu.,你們未及時確認。點「離開」返回選單。,In-app,shareplay_retry_timed_out_body,,needs_review,
Rematch Timed Out,重賽確認逾時,In-app,shareplay_retry_timed_out_title,,needs_review,
Waiting for your friend to confirm...,等待好友確認...,In-app,shareplay_retry_waiting_for_opponent,,needs_review,
Accept when you're ready for the rematch.,準備好重賽時接受挑戰。,In-app,shareplay_retry_waiting_for_you,,needs_review,
Rematch?,再來一局？,In-app,shareplay_retry_waiting_title,,needs_review,
"%@, %lld points, %lld lives remaining",%@，%lld 分，剩餘生命 %lld,In-app,shareplay_score_accessibility %@ %lld %lld,,needs_review,
%@: %lld,%@：%lld,In-app,shareplay_score_row %@ %lld,,needs_review,
Your overtakes: %lld. Friend: %lld,你的超車：%lld。好友：%lld,In-app,shareplay_waiting_for_opponent_overtakes %lld %lld,,needs_review,
Your overtakes: %lld. Friend: %lld,你的超車：%lld。好友：%lld,In-app,shareplay_waiting_for_opponent_scores %lld %lld,,needs_review,
Waiting for your friend to finish...,等待好友完成...,In-app,shareplay_waiting_for_opponent_title,,needs_review,
Waiting for your friend...,等待好友...,In-app,shareplay_waiting_title,,needs_review,
Your overtakes: %lld,你的超車：%lld,In-app,shareplay_your_overtakes %lld,,needs_review,
You: %lld,你：%lld,In-app,shareplay_your_score_row %lld,,needs_review,
Hey Ho!,Hey Ho!,In-app,speed_alert_hey_ho,,needs_review,
Hey Ho! Speed increasing!,Hey Ho! 加速中！,In-app,speed_increase_announcement,,needs_review,
Speed increasing!,加速中！,In-app,speed_increasing_alert,,needs_review,
Cruise,巡航,In-app,speed_level_cruise,,needs_review,
Fast,快速,In-app,speed_level_fast,,needs_review,
Rapid,極速,In-app,speed_level_rapid,,needs_review,
All lanes safe,所有車道安全,In-app,tutorial_audio_lane_all,,needs_review,
Center,中間,In-app,tutorial_audio_lane_center,,needs_review,
Center and right,中間與右側,In-app,tutorial_audio_lane_center_right,,needs_review,
Left,左側,In-app,tutorial_audio_lane_left,,needs_review,
Left and center,左側與中間,In-app,tutorial_audio_lane_left_center,,needs_review,
Left and right,左側與右側,In-app,tutorial_audio_lane_left_right,,needs_review,
Lane cue variants,車道提示變化,In-app,tutorial_audio_lane_modes_title,,needs_review,
Right,右側,In-app,tutorial_audio_lane_right,,needs_review,
Plays safe lanes one note after another from left to right.,依序播放安全車道的音符，由左至右。,In-app,tutorial_audio_mode_description_arpeggio,,needs_review,
Plays all safe lanes at once as a chord.,同時以和弦播放所有安全車道。,In-app,tutorial_audio_mode_description_chord,,needs_review,
Plays short pulses in lane slots; an active pulse marks a safe lane.,在車道槽位播放短脈衝；啟用的脈衝代表安全車道。,In-app,tutorial_audio_mode_description_lane_pulses,,needs_review,
Lane change cue variants,變道提示變化,In-app,tutorial_audio_move_modes_title,,needs_review,
Plays a success haptic for a safe lane and a move haptic for an unsafe lane.,安全車道播放成功觸覺，危險車道播放移動觸覺。,In-app,tutorial_audio_move_style_description_haptics,,needs_review,
Plays lane confirmation followed by a success or fail tone.,先播放車道確認，再播放成功或失敗音。,In-app,tutorial_audio_move_style_description_lane_and_safety,,needs_review,
"Plays only the destination lane note, as you move left or right, so you can match it with the audio cue.",左右移動時只播放目標車道音，方便對照音效提示。,In-app,tutorial_audio_move_style_description_lane_confirmation,,needs_review,
Plays only a success or fail tone.,只播放成功或失敗音。,In-app,tutorial_audio_move_style_description_safety_only,,needs_review,
Play,播放,In-app,tutorial_audio_play_preview,,needs_review,
Fail,失敗,In-app,tutorial_audio_preview_fail,,needs_review,
Safe,安全,In-app,tutorial_audio_preview_safe,,needs_review,
Safe lane,安全車道,In-app,tutorial_audio_preview_safe_lane,,needs_review,
Unsafe,危險,In-app,tutorial_audio_preview_unsafe,,needs_review,
Unsafe lane,危險車道,In-app,tutorial_audio_preview_unsafe_lane,,needs_review,
Audio cue tutorial,音效提示教學,In-app,tutorial_audio_title,,needs_review,
%@ configured,已設定 %@,In-app,tutorial_configured %@,,needs_review,
Tutorial,教學,In-app,tutorial_help_button,,needs_review,
Tutorial,教學,In-app,tutorial_help_title,,needs_review,
Audio feedback mode,音效回饋模式,In-app,tutorial_section_audio_feedback_mode,,needs_review,
Description,說明,In-app,tutorial_section_description,,needs_review,
Lane change cue,變道提示,In-app,tutorial_section_lane_change_cue,,needs_review,
Speed increase warning feedback,加速警告回饋,In-app,tutorial_section_speed_warning_feedback,,needs_review,
Set %@,設為 %@,In-app,tutorial_set %@,,needs_review,
Announces the speed increase with VoiceOver.,以 VoiceOver 播報加速。,In-app,tutorial_speed_warning_description_announcement,,needs_review,
Plays a warning haptic before the speed increase.,加速前播放警告觸覺。,In-app,tutorial_speed_warning_description_haptic,,needs_review,
Does not play any speed-increase warning.,不播放加速警告。,In-app,tutorial_speed_warning_description_none,,needs_review,
Plays a short three-note ascending warning chirp.,播放短促的三音上升警告。,In-app,tutorial_speed_warning_description_sound,,needs_review,
"RetroRapid! is a 3-lane racing game. Move left or right between the three positions. We play sounds to indicate which lanes are safe, and you must quickly move into a safe lane to overtake cars and avoid crashing.",RetroRapid! 是一款三車道競速遊戲。在左、中、右三個位置間移動。我們會用聲音提示哪些車道安全，你必須快速移入安全車道來超車並避免撞車。,In-app,tutorial_voiceover_intro,,needs_review,
Polygon Racing,Polygon 競速,In-app,vision_64bit_racing,,needs_review,
Classic,經典,In-app,vision_classic_title,,needs_review,
Classic race track,經典賽道,In-app,vision_classic_track,,needs_review,
Current lane,目前車道,In-app,vision_current_lane,,needs_review,
Game Over,遊戲結束,In-app,vision_game_over,,needs_review,
"Score %lld, %lld lives, level %lld",分數 %lld，%lld 條命，等級 %lld,In-app,vision_hud_status_format,,needs_review,
Lane %lld,車道 %lld,In-app,vision_lane_format,,needs_review,
Level %lld,等級 %lld,In-app,vision_level_format,,needs_review,
The 3D car could not be loaded. Your race is still active in Classic. Try again.,無法載入 3D 賽車。比賽仍在經典模式中進行。請再試一次。,In-app,vision_model_unavailable,,needs_review,
"Race in a classic window, then move the same run onto your table in 3D.",在經典視窗中競速，然後將同一場比賽以 3D 形式移到桌面上。,In-app,vision_play_description,,needs_review,
Play in 3D,以 3D 模式遊玩,In-app,vision_play_in_3d,,needs_review,
Moves this race into a tabletop volume without restarting it,將比賽移到桌面空間中，而無需重新開始,In-app,vision_play_in_3d_hint,,needs_review,
Race controls,比賽控制,In-app,vision_race_controls,,needs_review,
Race status,比賽狀態,In-app,vision_race_status,,needs_review,
"Score %lld, %lld lives, lane %lld of %lld, %@",分數 %lld，%lld 條命，車道 %lld/%lld，%@,In-app,vision_race_status_format,,needs_review,
Race track,賽道,In-app,vision_race_track_input_label,,needs_review,
Return to 2D,返回 2D,In-app,vision_return_to_2d,,needs_review,
Returns this race to its classic window without restarting it,將比賽返回經典視窗，而無需重新開始,In-app,vision_return_to_2d_hint,,needs_review,
Select lane,選擇車道,In-app,vision_select_lane,,needs_review,
Collision,碰撞,In-app,vision_state_collision,,needs_review,
Finished,已完成,In-app,vision_state_finished,,needs_review,
Paused,已暫停,In-app,vision_state_paused,,needs_review,
Racing,比賽中,In-app,vision_state_racing,,needs_review,
Ready,準備就緒,In-app,vision_state_ready,,needs_review,
Tabletop,桌面,In-app,vision_tabletop_title,,needs_review,
Tabletop race track,桌面賽道,In-app,vision_tabletop_track,,needs_review,
Unable to Switch Presentation,無法切換顯示方式,In-app,vision_transition_alert_title,,needs_review,
The other presentation could not be opened. Your race is still active. Try again.,無法開啟另一種顯示方式。比賽仍在進行。請再試一次。,In-app,vision_transition_routing_failed,,needs_review,
The other presentation did not become ready. Your race is still active. Try again.,另一種顯示方式尚未準備就緒。比賽仍在進行。請再試一次。,In-app,vision_transition_timeout,,needs_review,
x%lld,x%lld,In-app,x%lld,,needs_review,
RetroRapid: Retro Arcade Racer,RetroRapid: 復古街機賽車,App Store metadata,name,≤ 30 characters,needs_review,
Dodge Traffic Across 3 Lanes,三線道閃避無盡交通,App Store metadata,subtitle,≤ 30 characters,needs_review,
"car,high,score,overtake,reflex,offline,voiceover,haptics,controller,leaderboard,handheld,lcd,friends","超車競賽,反射神經,離線遊玩,觸覺回饋,控制器,AppleWatch,成就解鎖,排行榜,race",App Store metadata,keywords,≤ 100 UTF-8 bytes,needs_review,
"Race friends free with SharePlay on iPhone and iPad. Dodge traffic together, rematch fast, and keep solo runs quick anywhere.",在 iPhone 與 iPad 上透過 SharePlay 免費與好友競賽。在三線道復古街機中閃避車流，挑戰最高分。,App Store metadata,promotionalText,≤ 170 characters,needs_review,
"RetroRapid! is a fast 3-lane arcade racer built for quick sessions and high-score chasing.

Dodge traffic and survive as speed keeps rising. Controls are easy to learn and hard to master, so every run becomes a reflex challenge.

Why players keep coming back:
- Quick, one-more-run arcade gameplay
- Live two-player SharePlay races on iPhone and iPad
- Friend races are free and never use daily plays
- Game Center leaderboards, achievements, and friend markers
- Play on iPhone, iPad, Mac, and Apple Watch
- Touch, swipe, keyboard, Digital Crown, and supported game controllers
- VoiceOver, audio cues, haptics, larger text, high contrast, and Reduce Motion support
- Works offline for quick races anytime
- Play free every day, or unlock Unlimited Plays once; no subscription
- No data collection

Crash, restart, and beat your best.

Players are saying:
""I am really a fan of this nice accessible game that I can just pick up and play! Finally, something that also works with the apple watch!""
- Datafile, App Store review

Featured in Create with Swift, Weekly Newsletter #96 (Indie App of the Week):
""But beyond the nostalgia and tight gameplay, what truly stands out is its accessibility.""","RetroRapid! 是一款快節奏的三線道街機賽車，適合短局遊玩與挑戰最高分。

閃避車流並在速度提升時撐下去。操作好學難精，因此每一局都是反射神經的考驗。

玩家會一再回來的原因：
- 快節奏「再來一局」街機玩法
- iPhone/iPad 上的 SharePlay 即時雙人競賽
- 好友對戰免費，且不消耗每日次數
- Game Center 排行榜、成就與好友標記
- 可在 iPhone、iPad、Mac 與 Apple Watch 上遊玩
- 支援觸控、滑動、鍵盤、Digital Crown 與相容控制器
- VoiceOver、音效提示、觸覺回饋、較大字體、高對比與減少動態效果
- 離線也能隨時快速開跑
- 每天免費遊玩，或以一次性購買解鎖無限暢玩，無訂閱
- 不收集資料

撞車、重來，刷新你的最佳成績。

Featured in Create with Swift, Weekly Newsletter #96 (Indie App of the Week)：
「除了懷舊感與緊湊玩法，真正突出的是無障礙設計。」",App Store metadata,description,≤ 4000 characters,needs_review,
"Discover two new visual styles: bold 8-Bit and richly detailed 16-Bit. The new Style Gallery makes it easy to preview every theme before choosing your favorite.

SharePlay friend races now work on Mac too, alongside iPhone and iPad.

This update also improves performance, refines landscape layouts, polishes menus and game-over screens, and makes cars and helmets clearer across themes.

RetroRapid! is now fully localized in Turkish and Polish.

Thanks for racing with us.","探索兩種全新視覺風格：醒目的 8-Bit 與細節豐富的 16-Bit。全新的風格藝廊讓你在選擇最愛之前預覽每個主題。

SharePlay 好友競賽現在除了 iPhone 與 iPad，也能在 Mac 上進行。

此更新也提升效能與橫向版面，改善選單和遊戲結束畫面，並讓所有主題中的車輛與頭盔更加清晰。

RetroRapid! 現已完整支援土耳其文與波蘭文。

感謝你與我們一起競速。",App Store metadata,whatsNew,≤ 4000 characters,needs_review,
Unlimited Plays,無限暢玩,IAP,unlimitedPlays.name,≤ 30 characters,needs_review,
Play unlimited and support RetroRapid!,無限暢玩並支持 RetroRapid!,IAP,unlimitedPlays.description,≤ 45 characters,needs_review,
Streak 100,連勝 100,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0100.name,≤ 100 characters,needs_review,
Overtake 100 cars in one run.,在一局中超車 100 輛。,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0100.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 100 cars in one run.,你在一局中超車 100 輛。,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0100.earnedDescription,≤ 200 characters,needs_review,
Streak 200,連勝 200,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0200.name,≤ 100 characters,needs_review,
Overtake 200 cars in one run.,在一局中超車 200 輛。,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0200.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 200 cars in one run.,你在一局中超車 200 輛。,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0200.earnedDescription,≤ 200 characters,needs_review,
Streak 300,連勝 300,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0300.name,≤ 100 characters,needs_review,
Overtake 300 cars in one run.,在一局中超車 300 輛。,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0300.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 300 cars in one run.,你在一局中超車 300 輛。,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0300.earnedDescription,≤ 200 characters,needs_review,
Streak 400,連勝 400,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0400.name,≤ 100 characters,needs_review,
Overtake 400 cars in one run.,在一局中超車 400 輛。,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0400.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 400 cars in one run.,你在一局中超車 400 輛。,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0400.earnedDescription,≤ 200 characters,needs_review,
Streak 500,連勝 500,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0500.name,≤ 100 characters,needs_review,
Overtake 500 cars in one run.,在一局中超車 500 輛。,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0500.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 500 cars in one run.,你在一局中超車 500 輛。,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0500.earnedDescription,≤ 200 characters,needs_review,
Streak 600,連勝 600,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0600.name,≤ 100 characters,needs_review,
Overtake 600 cars in one run.,在一局中超車 600 輛。,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0600.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 600 cars in one run.,你在一局中超車 600 輛。,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0600.earnedDescription,≤ 200 characters,needs_review,
Streak 700,連勝 700,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0700.name,≤ 100 characters,needs_review,
Overtake 700 cars in one run.,在一局中超車 700 輛。,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0700.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 700 cars in one run.,你在一局中超車 700 輛。,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0700.earnedDescription,≤ 200 characters,needs_review,
Streak 800,連勝 800,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0800.name,≤ 100 characters,needs_review,
Overtake 800 cars in one run.,在一局中超車 800 輛。,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0800.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 800 cars in one run.,你在一局中超車 800 輛。,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0800.earnedDescription,≤ 200 characters,needs_review,
Overlander 1K,Overlander 1K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.001k.name,≤ 100 characters,needs_review,
"Overtake 1,000 cars in total.","總共超車 1,000 輛。",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.001k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 1,000 cars in total.","你總共超車 1,000 輛。",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.001k.earnedDescription,≤ 200 characters,needs_review,
Overlander 5K,Overlander 5K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.005k.name,≤ 100 characters,needs_review,
"Overtake 5,000 cars in total.","總共超車 5,000 輛。",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.005k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 5,000 cars in total.","你總共超車 5,000 輛。",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.005k.earnedDescription,≤ 200 characters,needs_review,
Overlander 10K,Overlander 10K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.010k.name,≤ 100 characters,needs_review,
"Overtake 10,000 cars in total.","總共超車 10,000 輛。",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.010k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 10,000 cars in total.","你總共超車 10,000 輛。",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.010k.earnedDescription,≤ 200 characters,needs_review,
Overlander 20K,Overlander 20K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.020k.name,≤ 100 characters,needs_review,
"Overtake 20,000 cars in total.","總共超車 20,000 輛。",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.020k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 20,000 cars in total.","你總共超車 20,000 輛。",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.020k.earnedDescription,≤ 200 characters,needs_review,
Overlander 50K,Overlander 50K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.050k.name,≤ 100 characters,needs_review,
"Overtake 50,000 cars in total.","總共超車 50,000 輛。",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.050k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 50,000 cars in total.","你總共超車 50,000 輛。",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.050k.earnedDescription,≤ 200 characters,needs_review,
Overlander 100K,Overlander 100K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.100k.name,≤ 100 characters,needs_review,
"Overtake 100,000 cars in total.","總共超車 100,000 輛。",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.100k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 100,000 cars in total.","你總共超車 100,000 輛。",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.100k.earnedDescription,≤ 200 characters,needs_review,
Overlander 200K,Overlander 200K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.200k.name,≤ 100 characters,needs_review,
"Overtake 200,000 cars in total.","總共超車 200,000 輛。",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.200k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 200,000 cars in total.","你總共超車 200,000 輛。",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.200k.earnedDescription,≤ 200 characters,needs_review,
Tap Controls,點按操作,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.tap.name,≤ 100 characters,needs_review,
Complete a run using Tap controls.,使用點按操作完成一局。,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.tap.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using Tap controls.,你使用點按操作完成了一局。,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.tap.earnedDescription,≤ 200 characters,needs_review,
Swipe Controls,滑動操作,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.swipe.name,≤ 100 characters,needs_review,
Complete a run using Swipe controls.,使用滑動操作完成一局。,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.swipe.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using Swipe controls.,你使用滑動操作完成了一局。,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.swipe.earnedDescription,≤ 200 characters,needs_review,
Keyboard Controls,鍵盤操作,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.keyboard.name,≤ 100 characters,needs_review,
Complete a run using Keyboard controls.,使用鍵盤操作完成一局。,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.keyboard.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using Keyboard controls.,你使用鍵盤操作完成了一局。,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.keyboard.earnedDescription,≤ 200 characters,needs_review,
VoiceOver Controls,VoiceOver 操作,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.voiceover.name,≤ 100 characters,needs_review,
Complete a run using VoiceOver controls.,使用 VoiceOver 操作完成一局。,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.voiceover.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using VoiceOver controls.,你使用 VoiceOver 操作完成了一局。,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.voiceover.earnedDescription,≤ 200 characters,needs_review,
Digital Crown Controls,Digital Crown 操作,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.crown.name,≤ 100 characters,needs_review,
Complete a run using Digital Crown controls.,使用 Digital Crown 操作完成一局。,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.crown.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using Digital Crown controls.,你使用 Digital Crown 操作完成了一局。,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.crown.earnedDescription,≤ 200 characters,needs_review,
Game Controller Controls,遊戲控制器操作,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.gamecontroller.name,≤ 100 characters,needs_review,
Complete a run using Game Controller controls.,使用遊戲控制器完成一局。,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.gamecontroller.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using Game Controller controls.,你使用遊戲控制器完成了一局。,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.gamecontroller.earnedDescription,≤ 200 characters,needs_review,
GAAD Assistive Week,GAAD 輔助科技週,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.event.gaad.assistive.name,≤ 100 characters,needs_review,
Complete a run during GAAD week using assistive technology.,在 GAAD 週期間使用輔助科技完成一局。,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.event.gaad.assistive.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run during GAAD week using assistive technology.,你在 GAAD 週期間使用輔助科技完成了一局。,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.event.gaad.assistive.earnedDescription,≤ 200 characters,needs_review,
iPhone High Score - Cruise,iPhone 最高分 - Cruise,Game Center,leaderboard.bestios001cruise.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,在一局中盡可能超過更多車輛。,Game Center,leaderboard.bestios001cruise.description,≤ 500 characters,needs_review,
Cruise,Cruise,Game Center,leaderboard.bestios001cruise.difficulty,,needs_review,
overtake,超車,Game Center,leaderboard.bestios001cruise.suffixSingular,,needs_review,
overtakes,超車,Game Center,leaderboard.bestios001cruise.suffixPlural,,needs_review,
iPhone High Score - Fast,iPhone 最高分 - 快速,Game Center,leaderboard.bestios001fast.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,在一局中盡可能超過更多車輛。,Game Center,leaderboard.bestios001fast.description,≤ 500 characters,needs_review,
Fast,快速,Game Center,leaderboard.bestios001fast.difficulty,,needs_review,
overtake,超車,Game Center,leaderboard.bestios001fast.suffixSingular,,needs_review,
overtakes,超車,Game Center,leaderboard.bestios001fast.suffixPlural,,needs_review,
iPhone High Score - Rapid,iPhone 最高分 - Rapid,Game Center,leaderboard.bestios001test.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,在一局中盡可能超過更多車輛。,Game Center,leaderboard.bestios001test.description,≤ 500 characters,needs_review,
Rapid,Rapid,Game Center,leaderboard.bestios001test.difficulty,,needs_review,
overtake,超車,Game Center,leaderboard.bestios001test.suffixSingular,,needs_review,
overtakes,超車,Game Center,leaderboard.bestios001test.suffixPlural,,needs_review,
iPad High Score - Cruise,iPad 最高分 - Cruise,Game Center,leaderboard.bestipad001cruise.displayName,≤ 30 characters,needs_review,
Overtake as many cars as you can in one run.,在一局中盡可能超過更多車輛。,Game Center,leaderboard.bestipad001cruise.description,≤ 500 characters,needs_review,
Cruise,Cruise,Game Center,leaderboard.bestipad001cruise.difficulty,,needs_review,
overtake,超車,Game Center,leaderboard.bestipad001cruise.suffixSingular,,needs_review,
overtakes,超車,Game Center,leaderboard.bestipad001cruise.suffixPlural,,needs_review,
