English source,Translation,Layer,Identifier,Limits,State,Reviewer notes
"%@ theme preview. Low-poly console racing: two faceted racers, two sculpted helmets, an explosive crash, and a neon aqua circuit over midnight asphalt.","Pré-visualização do tema %@. Corridas de consola low-poly: dois carros facetados, dois capacetes esculpidos, um embate explosivo e um circuito azul-água néon sobre asfalto noturno.",In-app,settings_theme_gallery_preview_accessibility_sixty_four_bit,,needs_review,
"%@ theme preview. Late-’90s console energy: two detailed racers, two glossy helmets, a bright crash, and an electric aqua circuit over dark asphalt.","Pré-visualização do tema %@. Energia das consolas do final dos anos 90: dois carros detalhados, dois capacetes brilhantes, um embate luminoso e um circuito azul-água elétrico sobre asfalto escuro.",In-app,settings_theme_gallery_preview_accessibility_thirty_two_bit,,needs_review,
Style Gallery,Galeria de estilos,In-app,settings_theme_gallery_title,,needs_review,
"Want to change themes, get Unlimited Plays, and support the game's development too?","Quer mudar de tema, desbloquear Partidas Ilimitadas e também apoiar o desenvolvimento do jogo?",In-app,settings_theme_gallery_unlock_body,,needs_review,
Style,Estilo,In-app,settings_theme_style,,needs_review,
Want to change themes? Unlock Unlimited Plays in Purchases.,Quer mudar de tema? Desbloqueie Partidas Ilimitadas em Compras.,In-app,settings_theme_unlock_footnote,,needs_review,
Vibration,Vibração,In-app,settings_vibration,,needs_review,
Announce friend overtakes,Anunciar ultrapassagens de amigos,In-app,settings_voiceover_friend_overtake_announcements,,needs_review,
Share,Compartilhar,In-app,share_action,,needs_review,
The connection was lost. Tap Done to return to the menu.,A ligação foi perdida. Toque em Concluído para voltar ao menu.,In-app,shareplay_aborted_disconnected_body,,needs_review,
Your friend is done playing for now. Tap Done to return to the menu.,O seu amigo terminou por agora. Toque em Concluído para voltar ao menu.,In-app,shareplay_aborted_session_ended_body,,needs_review,
Session Ended,Sessão encerrada,In-app,shareplay_aborted_title,,needs_review,
Accept Challenge,Aceitar desafio,In-app,shareplay_accept_challenge_button,,needs_review,
RetroRapid! Multiplayer Race,RetroRapid! Corrida multijogador,In-app,shareplay_activity_title,,needs_review,
Get ready! The race is about to start.,Prepare-se! A corrida vai começar.,In-app,shareplay_announcement_countdown,,needs_review,
Your friend disconnected.,Seu amigo se desconectou.,In-app,shareplay_announcement_disconnected,,needs_review,
You lost with %lld overtakes. Your friend: %lld.,perdeu com %lld ultrapassagens. Seu amigo: %lld.,In-app,shareplay_announcement_lost %lld %lld,,needs_review,
Go!,Vai!,In-app,shareplay_announcement_round_start,,needs_review,
The SharePlay session has ended.,A sessão SharePlay terminou.,In-app,shareplay_announcement_session_ended,,needs_review,
It's a tie at %lld overtakes each.,Empate com %lld ultrapassagens cada.,In-app,shareplay_announcement_tie %lld %lld,,needs_review,
Waiting for your friend to join.,Aguardando seu amigo entrar.,In-app,shareplay_announcement_waiting,,needs_review,
Waiting for your friend to finish.,Aguardando seu amigo terminar.,In-app,shareplay_announcement_waiting_for_opponent,,needs_review,
You won with %lld overtakes. Your friend: %lld.,venceu com %lld ultrapassagens. Seu amigo: %lld.,In-app,shareplay_announcement_won %lld %lld,,needs_review,
Starting in %lld,Começando em %lld,In-app,shareplay_countdown_accessibility %lld,,needs_review,
Get Ready!,Prepare-se!,In-app,shareplay_countdown_title,,needs_review,
Connection Lost,Ligação perdida,In-app,shareplay_disconnected_title,,needs_review,
Done,Concluído,In-app,shareplay_done_button,,needs_review,
You: %lld  Friend: %lld,Eu: %lld  Amigo: %lld,In-app,shareplay_final_scores %lld %lld,,needs_review,
Your friend's: %lld,Seu amigo: %lld,In-app,shareplay_friend_overtakes %lld,,needs_review,
Leave,Sair,In-app,shareplay_leave_button,,needs_review,
You,Eu,In-app,shareplay_local_player_name,,needs_review,
Your friend,Seu amigo,In-app,shareplay_opponent_fallback_name,,needs_review,
"%@, %lld overtakes, %lld lives remaining","%@, %lld ultrapassagens, %lld vidas restantes",In-app,shareplay_opponent_overtakes_accessibility %@ %lld %lld,,needs_review,
%@: %lld overtakes,%@: %lld ultrapassagens,In-app,shareplay_opponent_overtakes_row %@ %lld,,needs_review,
Friend score: %lld,Pontuação do amigo: %lld,In-app,shareplay_opponent_score_accessibility_label %lld,,needs_review,
Friend,Amigo,In-app,shareplay_opponent_score_fallback_label,,needs_review,
Friend,Amigo,In-app,shareplay_opponent_score_label,,needs_review,
%@: %lld overtakes,%@: %lld ultrapassagens,In-app,shareplay_overtakes_row %@ %lld,,needs_review,
Bad Luck!,Que pena!,In-app,shareplay_result_lost,,needs_review,
Next round could go your way.,A próxima rodada pode ser sua.,In-app,shareplay_result_lost_subtitle,,needs_review,
It's a Tie!,Empate!,In-app,shareplay_result_tie,,needs_review,
What a race. You matched each other overtake for overtake.,Que corrida. empataram ultrapassagem por ultrapassagem.,In-app,shareplay_result_tie_subtitle,,needs_review,
Match Result,Resultado da partida,In-app,shareplay_result_title,,needs_review,
You Won!,Ganhou!,In-app,shareplay_result_won,,needs_review,
Nice work. You crossed the line first!,Boa! Cruzou a linha primeiro!,In-app,shareplay_result_won_subtitle,,needs_review,
Play Again,Jogar de novo,In-app,shareplay_retry_button,,needs_review,
Your friend challenged you again?,O seu amigo desafiou-te de novo?,In-app,shareplay_retry_challenge_title,,needs_review,
You didn't both confirm in time. Tap Leave to return to the menu.,não confirmaram a tempo. Toque em Sair para voltar ao menu.,In-app,shareplay_retry_timed_out_body,,needs_review,
Rematch Timed Out,Tempo esgotado para revanche,In-app,shareplay_retry_timed_out_title,,needs_review,
Waiting for your friend to confirm...,Aguardando seu amigo confirmar...,In-app,shareplay_retry_waiting_for_opponent,,needs_review,
Accept when you're ready for the rematch.,Aceite quando estiver pronto para a revanche.,In-app,shareplay_retry_waiting_for_you,,needs_review,
Rematch?,Revanche?,In-app,shareplay_retry_waiting_title,,needs_review,
"%@, %lld points, %lld lives remaining","%@, %lld pontos, %lld vidas restantes",In-app,shareplay_score_accessibility %@ %lld %lld,,needs_review,
%@: %lld,%@: %lld,In-app,shareplay_score_row %@ %lld,,needs_review,
Your overtakes: %lld. Friend: %lld,Suas ultrapassagens: %lld. Amigo: %lld,In-app,shareplay_waiting_for_opponent_overtakes %lld %lld,,needs_review,
Your overtakes: %lld. Friend: %lld,Suas ultrapassagens: %lld. Amigo: %lld,In-app,shareplay_waiting_for_opponent_scores %lld %lld,,needs_review,
Waiting for your friend to finish...,Aguardando seu amigo terminar...,In-app,shareplay_waiting_for_opponent_title,,needs_review,
Waiting for your friend...,Aguardando seu amigo...,In-app,shareplay_waiting_title,,needs_review,
Your overtakes: %lld,Suas ultrapassagens: %lld,In-app,shareplay_your_overtakes %lld,,needs_review,
You: %lld,Eu: %lld,In-app,shareplay_your_score_row %lld,,needs_review,
Hey Ho!,Hey Ho!,In-app,speed_alert_hey_ho,,needs_review,
Hey Ho! Speed increasing!,Hey Ho! Velocidade aumentando!,In-app,speed_increase_announcement,,needs_review,
Speed increasing!,Velocidade aumentando!,In-app,speed_increasing_alert,,needs_review,
Cruise,Cruise,In-app,speed_level_cruise,,needs_review,
Fast,Rápido,In-app,speed_level_fast,,needs_review,
Rapid,Rapid,In-app,speed_level_rapid,,needs_review,
All lanes safe,Todas as faixas seguras,In-app,tutorial_audio_lane_all,,needs_review,
Center,Centro,In-app,tutorial_audio_lane_center,,needs_review,
Center and right,Centro e direita,In-app,tutorial_audio_lane_center_right,,needs_review,
Left,Esquerda,In-app,tutorial_audio_lane_left,,needs_review,
Left and center,Esquerda e centro,In-app,tutorial_audio_lane_left_center,,needs_review,
Left and right,Esquerda e direita,In-app,tutorial_audio_lane_left_right,,needs_review,
Lane cue variants,Variações de pista de faixa,In-app,tutorial_audio_lane_modes_title,,needs_review,
Right,Direita,In-app,tutorial_audio_lane_right,,needs_review,
Plays safe lanes one note after another from left to right.,"Toca as faixas seguras uma nota após a outra, da esquerda para a direita.",In-app,tutorial_audio_mode_description_arpeggio,,needs_review,
Plays all safe lanes at once as a chord.,Toca todas as faixas seguras ao mesmo tempo como um acorde.,In-app,tutorial_audio_mode_description_chord,,needs_review,
Plays short pulses in lane slots; an active pulse marks a safe lane.,Toca pulsos curtos nos slots de faixa; um pulso ativo marca uma faixa segura.,In-app,tutorial_audio_mode_description_lane_pulses,,needs_review,
Lane change cue variants,Variações de pista de mudança de faixa,In-app,tutorial_audio_move_modes_title,,needs_review,
Plays a success haptic for a safe lane and a move haptic for an unsafe lane.,Toca um háptico de sucesso para faixa segura e de movimento para faixa insegura.,In-app,tutorial_audio_move_style_description_haptics,,needs_review,
Plays lane confirmation followed by a success or fail tone.,Toca confirmação de faixa seguida de tom de sucesso ou falha.,In-app,tutorial_audio_move_style_description_lane_and_safety,,needs_review,
"Plays only the destination lane note, as you move left or right, so you can match it with the audio cue.","Toca apenas a nota da faixa de destino ao mover esquerda/direita, para combinar com a pista sonora.",In-app,tutorial_audio_move_style_description_lane_confirmation,,needs_review,
Plays only a success or fail tone.,Toca apenas tom de sucesso ou falha.,In-app,tutorial_audio_move_style_description_safety_only,,needs_review,
Play,Tocar,In-app,tutorial_audio_play_preview,,needs_review,
Fail,Falha,In-app,tutorial_audio_preview_fail,,needs_review,
Safe,Seguro,In-app,tutorial_audio_preview_safe,,needs_review,
Safe lane,Faixa segura,In-app,tutorial_audio_preview_safe_lane,,needs_review,
Unsafe,Inseguro,In-app,tutorial_audio_preview_unsafe,,needs_review,
Unsafe lane,Faixa insegura,In-app,tutorial_audio_preview_unsafe_lane,,needs_review,
Audio cue tutorial,Tutorial de pistas sonoras,In-app,tutorial_audio_title,,needs_review,
%@ configured,%@ configurado,In-app,tutorial_configured %@,,needs_review,
Tutorial,Tutorial,In-app,tutorial_help_button,,needs_review,
Tutorial,Tutorial,In-app,tutorial_help_title,,needs_review,
Audio feedback mode,Modo de feedback de áudio,In-app,tutorial_section_audio_feedback_mode,,needs_review,
Description,Descrição,In-app,tutorial_section_description,,needs_review,
Lane change cue,Pista de mudança de faixa,In-app,tutorial_section_lane_change_cue,,needs_review,
Speed increase warning feedback,Aviso de aumento de velocidade,In-app,tutorial_section_speed_warning_feedback,,needs_review,
Set %@,Definir %@,In-app,tutorial_set %@,,needs_review,
Announces the speed increase with VoiceOver.,Anuncia o aumento de velocidade com VoiceOver.,In-app,tutorial_speed_warning_description_announcement,,needs_review,
Plays a warning haptic before the speed increase.,Toca um háptico de aviso antes do aumento de velocidade.,In-app,tutorial_speed_warning_description_haptic,,needs_review,
Does not play any speed-increase warning.,Não reproduz aviso de aumento de velocidade.,In-app,tutorial_speed_warning_description_none,,needs_review,
Plays a short three-note ascending warning chirp.,Toca um aviso curto de três notas ascendentes.,In-app,tutorial_speed_warning_description_sound,,needs_review,
"RetroRapid! is a 3-lane racing game. Move left or right between the three positions. We play sounds to indicate which lanes are safe, and you must quickly move into a safe lane to overtake cars and avoid crashing.","RetroRapid! é um jogo de corrida de 3 faixas. Mova-se para a esquerda ou direita entre as três posições. Tocamos sons para indicar faixas seguras, e deve mover-se rapidamente para uma faixa segura para ultrapassar carros e evitar batidas.",In-app,tutorial_voiceover_intro,,needs_review,
"Start or join a FaceTime call, then try Play with Friends again.",Inicie ou participe numa chamada FaceTime e volte a tentar Jogar com amigos.,In-app,tvos_shareplay_facetime_required,,needs_review,
Polygon Racing,Corridas Polygon,In-app,vision_64bit_racing,,needs_review,
Classic,Clássico,In-app,vision_classic_title,,needs_review,
Classic race track,Pista clássica,In-app,vision_classic_track,,needs_review,
Current lane,Faixa atual,In-app,vision_current_lane,,needs_review,
Game Over,Fim de jogo,In-app,vision_game_over,,needs_review,
"Score %lld, %lld lives, level %lld","Pontuação %lld, %lld vidas, nível %lld",In-app,vision_hud_status_format,,needs_review,
3D setup was cancelled. Your race is still available in 2D.,A configuração 3D foi cancelada. A corrida continua disponível em 2D.,In-app,vision_immersive_open_cancelled,,needs_review,
The 3D space couldn’t be opened. Your race is still available in 2D.,Não foi possível abrir o espaço 3D. A corrida continua disponível em 2D.,In-app,vision_immersive_open_failed,,needs_review,
The 3D space was closed. Your race has returned to 2D.,O espaço 3D foi fechado. A corrida voltou ao 2D.,In-app,vision_immersive_system_dismissed,,needs_review,
Lane %lld,Faixa %lld,In-app,vision_lane_format,,needs_review,
Level %lld,Nível %lld,In-app,vision_level_format,,needs_review,
The 3D car could not be loaded. Your race is still active in Classic. Try again.,Não foi possível carregar o carro 3D. A corrida continua ativa no modo Clássico. Tente novamente.,In-app,vision_model_unavailable,,needs_review,
"Race in a classic window, then move the same run onto your table in 3D.",Corra numa janela clássica e depois leve a mesma corrida para a sua mesa em 3D.,In-app,vision_play_description,,needs_review,
Play in 3D,Jogar em 3D,In-app,vision_play_in_3d,,needs_review,
Moves this race into a tabletop volume without restarting it,Move esta corrida para um volume de mesa sem a reiniciar,In-app,vision_play_in_3d_hint,,needs_review,
Race controls,Controlos da corrida,In-app,vision_race_controls,,needs_review,
Race status,Estado da corrida,In-app,vision_race_status,,needs_review,
"Score %lld, %lld lives, lane %lld of %lld, %@","Pontuação %lld, %lld vidas, faixa %lld de %lld, %@",In-app,vision_race_status_format,,needs_review,
Race track,Pista de corrida,In-app,vision_race_track_input_label,,needs_review,
Resume in 3D,Retomar em 3D,In-app,vision_resume_in_3d,,needs_review,
Return to 2D,Voltar ao 2D,In-app,vision_return_to_2d,,needs_review,
Returns this race to its classic window without restarting it,Devolve esta corrida à janela clássica sem a reiniciar,In-app,vision_return_to_2d_hint,,needs_review,
Select lane,Selecionar faixa,In-app,vision_select_lane,,needs_review,
Couldn't start Play with Friends. Return to the Classic window and try again.,Não foi possível iniciar Jogar com amigos. Volte à janela Clássica e tente novamente.,In-app,vision_shareplay_activation_failed,,needs_review,
Collision,Colisão,In-app,vision_state_collision,,needs_review,
Finished,Terminada,In-app,vision_state_finished,,needs_review,
Paused,Em pausa,In-app,vision_state_paused,,needs_review,
Racing,Em corrida,In-app,vision_state_racing,,needs_review,
Ready,Pronta,In-app,vision_state_ready,,needs_review,
Check the road position and choose Resume in 3D when you’re ready.,Verifique a posição da estrada e selecione Retomar em 3D quando estiver tudo pronto.,In-app,vision_surface_confirmation_instructions,,needs_review,
3D road ready,Estrada 3D pronta,In-app,vision_surface_ready,,needs_review,
Surface tracking paused,Seguimento da superfície em pausa,In-app,vision_surface_recovering,,needs_review,
Keep the table in view while RetroRapid! finds the surface again. Racing remains paused.,Mantenha a mesa visível enquanto o RetroRapid! volta a encontrar a superfície. A corrida permanece em pausa.,In-app,vision_surface_recovery_instructions,,needs_review,
Look at a clear table or desk in good light. Keep the full surface in view.,Olhe para uma mesa ou secretária desimpedida e bem iluminada. Mantenha toda a superfície visível.,In-app,vision_surface_search_help,,needs_review,
Keep a clear horizontal surface in view. Racing remains paused while the 3D road is prepared.,Mantenha uma superfície horizontal desimpedida visível. A corrida permanece em pausa enquanto a estrada 3D é preparada.,In-app,vision_surface_search_instructions,,needs_review,
Looking for a table or flat surface…,A procurar uma mesa ou superfície plana…,In-app,vision_surface_searching,,needs_review,
Tabletop,Mesa,In-app,vision_tabletop_title,,needs_review,
Tabletop race track,Pista de mesa,In-app,vision_tabletop_track,,needs_review,
Unable to Switch Presentation,Não foi possível mudar a apresentação,In-app,vision_transition_alert_title,,needs_review,
The other presentation could not be opened. Your race is still active. Try again.,Não foi possível abrir a outra apresentação. A corrida continua ativa. Tente novamente.,In-app,vision_transition_routing_failed,,needs_review,
The other presentation did not become ready. Your race is still active. Try again.,A outra apresentação não ficou pronta. A corrida continua ativa. Tente novamente.,In-app,vision_transition_timeout,,needs_review,
x%lld,x%lld,In-app,x%lld,,needs_review,
RetroRapid: Retro Arcade Racer,RetroRapid: Corrida Arcade,App Store metadata,name,≤ 30 characters,needs_review,
Dodge Traffic Across 3 Lanes,Desvie o trânsito em 3 faixas,App Store metadata,subtitle,≤ 30 characters,needs_review,
"car,high,score,overtake,reflex,offline,voiceover,haptics,controller,leaderboard,handheld,lcd,friends","ultrapassagem,reflexos,classificacao,comando,relogio,infinito,offline,ipad,ecra,partida,ranking,fast",App Store metadata,keywords,≤ 100 UTF-8 bytes,needs_review,
"Race friends free with SharePlay on iPhone and iPad. Dodge traffic together, rematch fast, and keep solo runs quick anywhere.","Corridas com amigos grátis no SharePlay no iPhone e iPad. Desvie o trânsito num arcade retro de 3 faixas, com VoiceOver e Partidas Ilimitadas.",App Store metadata,promotionalText,≤ 170 characters,needs_review,
"RetroRapid! is a fast 3-lane arcade racer built for quick sessions and high-score chasing.

Dodge traffic and survive as speed keeps rising. Controls are easy to learn and hard to master, so every run becomes a reflex challenge.

Why players keep coming back:
- Quick, one-more-run arcade gameplay
- Live two-player SharePlay races on iPhone and iPad
- Friend races are free and never use daily plays
- Game Center leaderboards, achievements, and friend markers
- Play on iPhone, iPad, Mac, and Apple Watch
- Touch, swipe, keyboard, Digital Crown, and supported game controllers
- VoiceOver, audio cues, haptics, larger text, high contrast, and Reduce Motion support
- Works offline for quick races anytime
- Play free every day, or unlock Unlimited Plays once; no subscription
- No data collection

Crash, restart, and beat your best.

Players are saying:
""I am really a fan of this nice accessible game that I can just pick up and play! Finally, something that also works with the apple watch!""
- Datafile, App Store review

Featured in Create with Swift, Weekly Newsletter #96 (Indie App of the Week):
""But beyond the nostalgia and tight gameplay, what truly stands out is its accessibility.""","RetroRapid! é um arcade de corrida de 3 faixas feito para sessões rápidas e para perseguir o seu recorde.

Desvie do trânsito e aguente enquanto a velocidade sobe. Os controlos são fáceis de aprender e difíceis de dominar, por isso cada corrida vira um teste de reflexos.

Porque os jogadores voltam:
- Gameplay arcade rápido de ""só mais uma""
- Corridas SharePlay ao vivo para dois jogadores no iPhone e iPad
- Corridas com amigos são grátis e não usam partidas diárias
- Rankings, conquistas e marcadores de amigos do Game Center
- Jogue no iPhone, iPad, Mac e Apple Watch
- Toque, deslize, teclado, Digital Crown e comandos compatíveis
- VoiceOver, pistas sonoras, háptico, texto maior, alto contraste e Reduzir Movimento
- Funciona offline para corridas rápidas a qualquer hora
- Jogue grátis todos os dias ou desbloqueie Partidas Ilimitadas com compra única, sem assinatura
- Sem recolha de dados

Bata, reinicie e ultrapasse o seu recorde.

Featured in Create with Swift, Weekly Newsletter #96 (Indie App of the Week):
""Além da nostalgia e da experiência de jogo precisa, o que realmente se destaca é a acessibilidade.""",App Store metadata,description,≤ 4000 characters,needs_review,
"Discover two new visual styles: Cartridge and CRT. The new Style Gallery makes it easy to preview every theme before choosing your favorite.

SharePlay friend races now work on Mac too, alongside iPhone and iPad.

This update also improves performance, refines landscape layouts, polishes menus and game-over screens, and makes cars and helmets clearer across themes.

RetroRapid! is now fully localized in Turkish and Polish.

Thanks for racing with us.","Descubra dois novos estilos visuais: Cartridge e CRT. A nova Galeria de Estilos permite ver cada tema antes de escolher o seu favorito.

As corridas SharePlay com amigos agora também funcionam no Mac, além do iPhone e iPad.

Esta atualização também melhora o desempenho e os esquemas horizontais, refina menus e ecrãs de fim de jogo e deixa carros e capacetes mais nítidos em todos os temas.

RetroRapid! está agora totalmente localizado em turco e polaco.

Obrigado por correr connosco.",App Store metadata,whatsNew,≤ 4000 characters,needs_review,
Unlimited Plays,Partidas ilimitadas,IAP,unlimitedPlays.name,≤ 30 characters,needs_review,
Play unlimited and support RetroRapid!,Jogue sem limites e apoie o RetroRapid!,IAP,unlimitedPlays.description,≤ 45 characters,needs_review,
Streak 100,Série 100,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0100.name,≤ 100 characters,needs_review,
Overtake 100 cars in one run.,Ultrapasse 100 carros numa corrida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0100.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 100 cars in one run.,ultrapassou 100 carros numa corrida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0100.earnedDescription,≤ 200 characters,needs_review,
Streak 200,Série 200,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0200.name,≤ 100 characters,needs_review,
Overtake 200 cars in one run.,Ultrapasse 200 carros numa corrida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0200.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 200 cars in one run.,ultrapassou 200 carros numa corrida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0200.earnedDescription,≤ 200 characters,needs_review,
Streak 300,Série 300,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0300.name,≤ 100 characters,needs_review,
Overtake 300 cars in one run.,Ultrapasse 300 carros numa corrida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0300.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 300 cars in one run.,ultrapassou 300 carros numa corrida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0300.earnedDescription,≤ 200 characters,needs_review,
Streak 400,Série 400,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0400.name,≤ 100 characters,needs_review,
Overtake 400 cars in one run.,Ultrapasse 400 carros numa corrida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0400.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 400 cars in one run.,ultrapassou 400 carros numa corrida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0400.earnedDescription,≤ 200 characters,needs_review,
Streak 500,Série 500,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0500.name,≤ 100 characters,needs_review,
Overtake 500 cars in one run.,Ultrapasse 500 carros numa corrida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0500.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 500 cars in one run.,ultrapassou 500 carros numa corrida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0500.earnedDescription,≤ 200 characters,needs_review,
Streak 600,Série 600,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0600.name,≤ 100 characters,needs_review,
Overtake 600 cars in one run.,Ultrapasse 600 carros numa corrida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0600.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 600 cars in one run.,ultrapassou 600 carros numa corrida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0600.earnedDescription,≤ 200 characters,needs_review,
Streak 700,Série 700,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0700.name,≤ 100 characters,needs_review,
Overtake 700 cars in one run.,Ultrapasse 700 carros numa corrida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0700.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 700 cars in one run.,ultrapassou 700 carros numa corrida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0700.earnedDescription,≤ 200 characters,needs_review,
Streak 800,Série 800,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0800.name,≤ 100 characters,needs_review,
Overtake 800 cars in one run.,Ultrapasse 800 carros numa corrida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0800.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 800 cars in one run.,ultrapassou 800 carros numa corrida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0800.earnedDescription,≤ 200 characters,needs_review,
Overlander 1K,Overlander 1K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.001k.name,≤ 100 characters,needs_review,
"Overtake 1,000 cars in total.","Ultrapasse 1,000 carros no total.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.001k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 1,000 cars in total.","ultrapassou 1,000 carros no total.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.001k.earnedDescription,≤ 200 characters,needs_review,
Overlander 5K,Overlander 5K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.005k.name,≤ 100 characters,needs_review,
"Overtake 5,000 cars in total.","Ultrapasse 5,000 carros no total.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.005k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 5,000 cars in total.","ultrapassou 5,000 carros no total.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.005k.earnedDescription,≤ 200 characters,needs_review,
Overlander 10K,Overlander 10K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.010k.name,≤ 100 characters,needs_review,
"Overtake 10,000 cars in total.","Ultrapasse 10,000 carros no total.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.010k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 10,000 cars in total.","ultrapassou 10,000 carros no total.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.010k.earnedDescription,≤ 200 characters,needs_review,
Overlander 20K,Overlander 20K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.020k.name,≤ 100 characters,needs_review,
"Overtake 20,000 cars in total.","Ultrapasse 20,000 carros no total.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.020k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 20,000 cars in total.","ultrapassou 20,000 carros no total.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.020k.earnedDescription,≤ 200 characters,needs_review,
Overlander 50K,Overlander 50K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.050k.name,≤ 100 characters,needs_review,
"Overtake 50,000 cars in total.","Ultrapasse 50,000 carros no total.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.050k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 50,000 cars in total.","ultrapassou 50,000 carros no total.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.050k.earnedDescription,≤ 200 characters,needs_review,
Overlander 100K,Overlander 100K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.100k.name,≤ 100 characters,needs_review,
"Overtake 100,000 cars in total.","Ultrapasse 100,000 carros no total.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.100k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 100,000 cars in total.","ultrapassou 100,000 carros no total.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.100k.earnedDescription,≤ 200 characters,needs_review,
Overlander 200K,Overlander 200K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.200k.name,≤ 100 characters,needs_review,
"Overtake 200,000 cars in total.","Ultrapasse 200,000 carros no total.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.200k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 200,000 cars in total.","ultrapassou 200,000 carros no total.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.200k.earnedDescription,≤ 200 characters,needs_review,
Tap Controls,Controlos de toque,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.tap.name,≤ 100 characters,needs_review,
Complete a run using Tap controls.,Complete uma corrida usando toques no ecrã.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.tap.preEarnedDescription,≤ 200 characters,needs_review,
