English source,Translation,Layer,Identifier,Limits,State,Reviewer notes
"%@ theme preview. Early arcade drama: two richer pixel cars, two glossy helmets, a fiery crash, and a fast gray road cutting through green grass.","Previsualització del tema %@. Drama arcade dels noranta: dos cotxes de píxels més rics, dos cascos brillants, una explosió de foc i una carretera grisa ràpida entre gespa verda.",In-app,settings_theme_gallery_preview_accessibility_sixteen_bit,,needs_review,
"%@ theme preview. Low-poly console racing: two faceted racers, two sculpted helmets, an explosive crash, and a neon aqua circuit over midnight asphalt.","Previsualització del tema %@. Curses de consola low-poly: dos cotxes facetats, dos cascos esculpits, un xoc explosiu i un circuit aqua de neó sobre asfalt nocturn.",In-app,settings_theme_gallery_preview_accessibility_sixty_four_bit,,needs_review,
"%@ theme preview. Late-’90s console energy: two detailed racers, two glossy helmets, a bright crash, and an electric aqua circuit over dark asphalt.","Previsualització del tema %@. Energia de consola de finals dels noranta: dos cotxes detallats, dos cascos lluents, un xoc brillant i un circuit blau aiguamarina elèctric sobre asfalt fosc.",In-app,settings_theme_gallery_preview_accessibility_thirty_two_bit,,needs_review,
Style Gallery,Galeria d'estils,In-app,settings_theme_gallery_title,,needs_review,
"Want to change themes, get Unlimited Plays, and support the game's development too?","Vols canviar de tema, aconseguir Partides il·limitades i també donar suport al desenvolupament del joc?",In-app,settings_theme_gallery_unlock_body,,needs_review,
Style,Estil,In-app,settings_theme_style,,needs_review,
Want to change themes? Unlock Unlimited Plays in Purchases.,Vols canviar de tema? Desbloqueja Partides il·limitades en Compres.,In-app,settings_theme_unlock_footnote,,needs_review,
Vibration,Vibració,In-app,settings_vibration,,needs_review,
Announce friend overtakes,Anunciar avançaments d'amistats,In-app,settings_voiceover_friend_overtake_announcements,,needs_review,
Share,Compartir,In-app,share_action,,needs_review,
The connection was lost. Tap Done to return to the menu.,La connexió s'ha perdut. Toca Fet per tornar al menú.,In-app,shareplay_aborted_disconnected_body,,needs_review,
Your friend is done playing for now. Tap Done to return to the menu.,El teu amic ha acabat per ara. Toca Fet per tornar al menú.,In-app,shareplay_aborted_session_ended_body,,needs_review,
Session Ended,Sessió finalitzada,In-app,shareplay_aborted_title,,needs_review,
Accept Challenge,Accepta el repte,In-app,shareplay_accept_challenge_button,,needs_review,
RetroRapid! Multiplayer Race,RetroRapid! Cursa multijugador,In-app,shareplay_activity_title,,needs_review,
Get ready! The race is about to start.,Prepara't! La cursa està a punt de començar.,In-app,shareplay_announcement_countdown,,needs_review,
Your friend disconnected.,El teu amic s'ha desconnectat.,In-app,shareplay_announcement_disconnected,,needs_review,
You lost with %lld overtakes. Your friend: %lld.,Has perdut amb %lld avançaments. El teu amic: %lld.,In-app,shareplay_announcement_lost %lld %lld,,needs_review,
Go!,Ja!,In-app,shareplay_announcement_round_start,,needs_review,
The SharePlay session has ended.,La sessió de SharePlay ha acabat.,In-app,shareplay_announcement_session_ended,,needs_review,
It's a tie at %lld overtakes each.,Empat amb %lld avançaments cadascú.,In-app,shareplay_announcement_tie %lld %lld,,needs_review,
Waiting for your friend to join.,Esperant que s'uneixi el teu amic.,In-app,shareplay_announcement_waiting,,needs_review,
Waiting for your friend to finish.,Esperant que acabi el teu amic.,In-app,shareplay_announcement_waiting_for_opponent,,needs_review,
You won with %lld overtakes. Your friend: %lld.,Has guanyat amb %lld avançaments. El teu amic: %lld.,In-app,shareplay_announcement_won %lld %lld,,needs_review,
Starting in %lld,Comença en %lld,In-app,shareplay_countdown_accessibility %lld,,needs_review,
Get Ready!,Prepara't!,In-app,shareplay_countdown_title,,needs_review,
Connection Lost,Connexió perduda,In-app,shareplay_disconnected_title,,needs_review,
Done,Fet,In-app,shareplay_done_button,,needs_review,
You: %lld  Friend: %lld,Tu: %lld  Amic: %lld,In-app,shareplay_final_scores %lld %lld,,needs_review,
Your friend's: %lld,Els del teu amic: %lld,In-app,shareplay_friend_overtakes %lld,,needs_review,
Leave,Surt,In-app,shareplay_leave_button,,needs_review,
You,Tu,In-app,shareplay_local_player_name,,needs_review,
Your friend,El teu amic,In-app,shareplay_opponent_fallback_name,,needs_review,
"%@, %lld overtakes, %lld lives remaining","%@, %lld avançaments, queden %lld vides",In-app,shareplay_opponent_overtakes_accessibility %@ %lld %lld,,needs_review,
%@: %lld overtakes,%@: %lld avançaments,In-app,shareplay_opponent_overtakes_row %@ %lld,,needs_review,
Friend score: %lld,Puntuació del teu amic: %lld,In-app,shareplay_opponent_score_accessibility_label %lld,,needs_review,
Friend,Amic,In-app,shareplay_opponent_score_fallback_label,,needs_review,
Friend,Amic,In-app,shareplay_opponent_score_label,,needs_review,
%@: %lld overtakes,%@: %lld avançaments,In-app,shareplay_overtakes_row %@ %lld,,needs_review,
Bad Luck!,Mala sort!,In-app,shareplay_result_lost,,needs_review,
Next round could go your way.,La pròxima ronda podria ser teua.,In-app,shareplay_result_lost_subtitle,,needs_review,
It's a Tie!,Empat!,In-app,shareplay_result_tie,,needs_review,
What a race. You matched each other overtake for overtake.,Quina cursa. Heu empatat avançament a avançament.,In-app,shareplay_result_tie_subtitle,,needs_review,
Match Result,Resultat de la partida,In-app,shareplay_result_title,,needs_review,
You Won!,Has guanyat!,In-app,shareplay_result_won,,needs_review,
Nice work. You crossed the line first!,Bona feina. Has creuat la meta primer.,In-app,shareplay_result_won_subtitle,,needs_review,
Play Again,Torna a jugar,In-app,shareplay_retry_button,,needs_review,
Your friend challenged you again?,El teu amic et repta de nou?,In-app,shareplay_retry_challenge_title,,needs_review,
You didn't both confirm in time. Tap Leave to return to the menu.,No heu confirmat tots dos a temps. Toca Surt per tornar al menú.,In-app,shareplay_retry_timed_out_body,,needs_review,
Rematch Timed Out,S'ha esgotat el temps per a la revenja,In-app,shareplay_retry_timed_out_title,,needs_review,
Waiting for your friend to confirm...,Esperant que el teu amic confirmi...,In-app,shareplay_retry_waiting_for_opponent,,needs_review,
Accept when you're ready for the rematch.,Accepta quan tinguis ganes de la revenja.,In-app,shareplay_retry_waiting_for_you,,needs_review,
Rematch?,Revenja?,In-app,shareplay_retry_waiting_title,,needs_review,
"%@, %lld points, %lld lives remaining","%@, %lld punts, queden %lld vides",In-app,shareplay_score_accessibility %@ %lld %lld,,needs_review,
%@: %lld,%@: %lld,In-app,shareplay_score_row %@ %lld,,needs_review,
Your overtakes: %lld. Friend: %lld,Els teus avançaments: %lld. Amic: %lld,In-app,shareplay_waiting_for_opponent_overtakes %lld %lld,,needs_review,
Your overtakes: %lld. Friend: %lld,Els teus avançaments: %lld. Amic: %lld,In-app,shareplay_waiting_for_opponent_scores %lld %lld,,needs_review,
Waiting for your friend to finish...,Esperant que el teu amic acabi...,In-app,shareplay_waiting_for_opponent_title,,needs_review,
Waiting for your friend...,Esperant el teu amic...,In-app,shareplay_waiting_title,,needs_review,
Your overtakes: %lld,Els teus avançaments: %lld,In-app,shareplay_your_overtakes %lld,,needs_review,
You: %lld,Tu: %lld,In-app,shareplay_your_score_row %lld,,needs_review,
Hey Ho!,Hey Ho!,In-app,speed_alert_hey_ho,,needs_review,
Hey Ho! Speed increasing!,Hey Ho! La velocitat augmenta!,In-app,speed_increase_announcement,,needs_review,
Speed increasing!,La velocitat augmenta!,In-app,speed_increasing_alert,,needs_review,
Cruise,Creuer,In-app,speed_level_cruise,,needs_review,
Fast,Ràpid,In-app,speed_level_fast,,needs_review,
Rapid,Veloç,In-app,speed_level_rapid,,needs_review,
All lanes safe,Tots els carrils segurs,In-app,tutorial_audio_lane_all,,needs_review,
Center,Centre,In-app,tutorial_audio_lane_center,,needs_review,
Center and right,Centre i dreta,In-app,tutorial_audio_lane_center_right,,needs_review,
Left,Esquerra,In-app,tutorial_audio_lane_left,,needs_review,
Left and center,Esquerra i centre,In-app,tutorial_audio_lane_left_center,,needs_review,
Left and right,Esquerra i dreta,In-app,tutorial_audio_lane_left_right,,needs_review,
Lane cue variants,Variants de pistes de carril,In-app,tutorial_audio_lane_modes_title,,needs_review,
Right,Dreta,In-app,tutorial_audio_lane_right,,needs_review,
Plays safe lanes one note after another from left to right.,"Reproduïx els carrils segurs una nota darrere d'una altra, d'esquerra a dreta.",In-app,tutorial_audio_mode_description_arpeggio,,needs_review,
Plays all safe lanes at once as a chord.,Reproduïx tots els carrils segurs alhora com un acord.,In-app,tutorial_audio_mode_description_chord,,needs_review,
Plays short pulses in lane slots; an active pulse marks a safe lane.,Reproduïx polsos curts per posició de carril; el pols actiu indica un carril segur.,In-app,tutorial_audio_mode_description_lane_pulses,,needs_review,
Lane change cue variants,Variants en canviar de carril,In-app,tutorial_audio_move_modes_title,,needs_review,
Plays a success haptic for a safe lane and a move haptic for an unsafe lane.,Reproduïx vibració d'èxit si el carril és segur i vibració de moviment si no ho és.,In-app,tutorial_audio_move_style_description_haptics,,needs_review,
Plays lane confirmation followed by a success or fail tone.,Reproduïx la confirmació de carril i tot seguit el to d'èxit o error.,In-app,tutorial_audio_move_style_description_lane_and_safety,,needs_review,
"Plays only the destination lane note, as you move left or right, so you can match it with the audio cue.","Reproduïx només la nota del carril de destinació quan et mous a l'esquerra o a la dreta, perquè puguis fer-la coincidir amb la pista d'àudio.",In-app,tutorial_audio_move_style_description_lane_confirmation,,needs_review,
Plays only a success or fail tone.,Reproduïx només un to d'èxit o error.,In-app,tutorial_audio_move_style_description_safety_only,,needs_review,
Play,Reproduir,In-app,tutorial_audio_play_preview,,needs_review,
Fail,Error,In-app,tutorial_audio_preview_fail,,needs_review,
Safe,Segur,In-app,tutorial_audio_preview_safe,,needs_review,
Safe lane,Carril segur,In-app,tutorial_audio_preview_safe_lane,,needs_review,
Unsafe,No segur,In-app,tutorial_audio_preview_unsafe,,needs_review,
Unsafe lane,Carril no segur,In-app,tutorial_audio_preview_unsafe_lane,,needs_review,
Audio cue tutorial,Tutorial de pistes d'àudio,In-app,tutorial_audio_title,,needs_review,
%@ configured,%@ configurat,In-app,tutorial_configured %@,,needs_review,
Tutorial,Tutorial,In-app,tutorial_help_button,,needs_review,
Tutorial,Tutorial,In-app,tutorial_help_title,,needs_review,
Audio feedback mode,Mode de retroalimentació d'àudio,In-app,tutorial_section_audio_feedback_mode,,needs_review,
Description,Descripció,In-app,tutorial_section_description,,needs_review,
Lane change cue,Pista de canvi de carril,In-app,tutorial_section_lane_change_cue,,needs_review,
Speed increase warning feedback,Retroalimentació de l'avís d'augment de velocitat,In-app,tutorial_section_speed_warning_feedback,,needs_review,
Set %@,Establir %@,In-app,tutorial_set %@,,needs_review,
Announces the speed increase with VoiceOver.,Anuncia l'augment de velocitat amb VoiceOver.,In-app,tutorial_speed_warning_description_announcement,,needs_review,
Plays a warning haptic before the speed increase.,Reproduïx una vibració d'avís abans de l'augment de velocitat.,In-app,tutorial_speed_warning_description_haptic,,needs_review,
Does not play any speed-increase warning.,No reproduïx cap avís d'augment de velocitat.,In-app,tutorial_speed_warning_description_none,,needs_review,
Plays a short three-note ascending warning chirp.,Reproduïx un xiulet curt de tres notes ascendents.,In-app,tutorial_speed_warning_description_sound,,needs_review,
"RetroRapid! is a 3-lane racing game. Move left or right between the three positions. We play sounds to indicate which lanes are safe, and you must quickly move into a safe lane to overtake cars and avoid crashing.","RetroRapid! és un joc de carreres amb 3 carrils. Mou-te a l'esquerra o a la dreta entre les tres posicions. Et reproduirem sons per indicar quins carrils són segurs, i hauràs de moure't ràpid a un carril segur per avançar cotxes i evitar xocar.",In-app,tutorial_voiceover_intro,,needs_review,
"Start or join a FaceTime call, then try Play with Friends again.",Inicia o uneix-te a una trucada de FaceTime i torna a provar Jugar amb amics.,In-app,tvos_shareplay_facetime_required,,needs_review,
Polygon Racing,Curses Polygon,In-app,vision_64bit_racing,,needs_review,
Classic,Clàssic,In-app,vision_classic_title,,needs_review,
Classic race track,Circuit clàssic,In-app,vision_classic_track,,needs_review,
Current lane,Carril actual,In-app,vision_current_lane,,needs_review,
Game Over,Fi de la partida,In-app,vision_game_over,,needs_review,
"Score %lld, %lld lives, level %lld","Puntuació %lld, %lld vides, nivell %lld",In-app,vision_hud_status_format,,needs_review,
Lane %lld,Carril %lld,In-app,vision_lane_format,,needs_review,
Level %lld,Nivell %lld,In-app,vision_level_format,,needs_review,
The 3D car could not be loaded. Your race is still active in Classic. Try again.,No s'ha pogut carregar el cotxe 3D. La cursa continua activa en mode Clàssic. Torna-ho a provar.,In-app,vision_model_unavailable,,needs_review,
"Race in a classic window, then move the same run onto your table in 3D.",Corre en una finestra clàssica i després porta la mateixa cursa a la taula en 3D.,In-app,vision_play_description,,needs_review,
Play in 3D,Jugar en 3D,In-app,vision_play_in_3d,,needs_review,
Moves this race into a tabletop volume without restarting it,Mou esta cursa a un volum de taula sense reiniciar-la,In-app,vision_play_in_3d_hint,,needs_review,
Race controls,Controls de cursa,In-app,vision_race_controls,,needs_review,
Race status,Estat de la cursa,In-app,vision_race_status,,needs_review,
"Score %lld, %lld lives, lane %lld of %lld, %@","Puntuació %lld, %lld vides, carril %lld de %lld, %@",In-app,vision_race_status_format,,needs_review,
Race track,Circuit,In-app,vision_race_track_input_label,,needs_review,
Return to 2D,Tornar a 2D,In-app,vision_return_to_2d,,needs_review,
Returns this race to its classic window without restarting it,Torna esta cursa a la finestra clàssica sense reiniciar-la,In-app,vision_return_to_2d_hint,,needs_review,
Select lane,Selecciona el carril,In-app,vision_select_lane,,needs_review,
Couldn't start Play with Friends. Return to the Classic window and try again.,No s'ha pogut iniciar Jugar amb amics. Torna a la finestra Clàssica i prova-ho de nou.,In-app,vision_shareplay_activation_failed,,needs_review,
Collision,Col·lisió,In-app,vision_state_collision,,needs_review,
Finished,Finalitzada,In-app,vision_state_finished,,needs_review,
Paused,En pausa,In-app,vision_state_paused,,needs_review,
Racing,En cursa,In-app,vision_state_racing,,needs_review,
Ready,A punt,In-app,vision_state_ready,,needs_review,
3D road ready,La carretera 3D està preparada,In-app,vision_surface_ready,,needs_review,
Tabletop,Taula,In-app,vision_tabletop_title,,needs_review,
Tabletop race track,Circuit de taula,In-app,vision_tabletop_track,,needs_review,
Unable to Switch Presentation,No s'ha pogut canviar la presentació,In-app,vision_transition_alert_title,,needs_review,
x%lld,x%lld,In-app,x%lld,,needs_review,
RetroRapid: Retro Arcade Racer,RetroRapid: Carreres arcade,App Store metadata,name,≤ 30 characters,needs_review,
Dodge Traffic Across 3 Lanes,Esquiva trànsit en 3 carrils,App Store metadata,subtitle,≤ 30 characters,needs_review,
"car,high,score,overtake,reflex,offline,voiceover,haptics,controller,leaderboard,handheld,lcd,friends","cotxe,avancaments,reflexos,comandament,lcd,accessibilitat,joc,rellotge,puntuacio,connexio,velocitat",App Store metadata,keywords,≤ 100 UTF-8 bytes,needs_review,
"Race friends free with SharePlay on iPhone and iPad. Dodge traffic together, rematch fast, and keep solo runs quick anywhere.","Esquiva trànsit i supera el teu rècord en carreres retro ràpides, amb Game Center, Apple Watch i controls accessibles.",App Store metadata,promotionalText,≤ 170 characters,needs_review,
"RetroRapid! is a fast 3-lane arcade racer built for quick sessions and high-score chasing.

Dodge traffic and survive as speed keeps rising. Controls are easy to learn and hard to master, so every run becomes a reflex challenge.

Why players keep coming back:
- Quick, one-more-run arcade gameplay
- Live two-player SharePlay races on iPhone and iPad
- Friend races are free and never use daily plays
- Game Center leaderboards, achievements, and friend markers
- Play on iPhone, iPad, Mac, and Apple Watch
- Touch, swipe, keyboard, Digital Crown, and supported game controllers
- VoiceOver, audio cues, haptics, larger text, high contrast, and Reduce Motion support
- Works offline for quick races anytime
- Play free every day, or unlock Unlimited Plays once; no subscription
- No data collection

Crash, restart, and beat your best.

Players are saying:
""I am really a fan of this nice accessible game that I can just pick up and play! Finally, something that also works with the apple watch!""
- Datafile, App Store review

Featured in Create with Swift, Weekly Newsletter #96 (Indie App of the Week):
""But beyond the nostalgia and tight gameplay, what truly stands out is its accessibility.""","RetroRapid! és un arcade de carreres de 3 carrils pensat per a partides ràpides i per a perseguir la teua millor puntuació.

Esquiva trànsit i resistix quan la velocitat puja. Els controls són fàcils d'aprendre i difícils de dominar, aixina que cada partida posa a prova els teus reflexos.

Per què enganxa:
- Jugabilitat arcade ràpida de ""una més""
- Carreres SharePlay en viu per a dos jugadors a iPhone i iPad
- Les carreres amb amics són gratuïtes i no consumeixen partides diàries
- Classificacions, assoliments i marcadors d'amistats de Game Center
- Juga en iPhone, iPad, Mac i Apple Watch
- Toc, lliscament, teclat, Digital Crown i comandaments compatibles
- VoiceOver, pistes d'àudio, hàptics, text més gran, alt contrast i reducció de moviment
- Juga sense connexió per a partides ràpides en qualsevol moment
- Juga gratis cada dia o desbloqueja Partides il·limitades amb una sola compra; sense subscripció
- No es recopilen dades

Xoca, reinicia i supera la teua marca.

Destacat a Create with Swift, Butlletí setmanal núm. 96 (App Indie de la Setmana):
""Més enllà de la nostàlgia i la jugabilitat ajustada, allò que realment destaca és la seua accessibilitat.""",App Store metadata,description,≤ 4000 characters,needs_review,
"Discover two new visual styles: Cartridge and CRT. The new Style Gallery makes it easy to preview every theme before choosing your favorite.

SharePlay friend races now work on Mac too, alongside iPhone and iPad.

This update also improves performance, refines landscape layouts, polishes menus and game-over screens, and makes cars and helmets clearer across themes.

RetroRapid! is now fully localized in Turkish and Polish.

Thanks for racing with us.","Descobrix dos estils visuals nous: Cartridge i CRT. La nova Galeria d'estils et permet vore cada tema abans de triar el teu preferit.

Les carreres SharePlay amb amistats ara també funcionen a Mac, a més d'iPhone i iPad.

Esta actualització també millora el rendiment i els dissenys horitzontals, polix els menús i les pantalles de final de partida i fa que els cotxes i els cascos es vegen més clars en tots els temes.

RetroRapid! ja està completament localitzat en turc i polonés.

Gràcies per córrer amb nosaltres.",App Store metadata,whatsNew,≤ 4000 characters,needs_review,
Unlimited Plays,Partides il·limitades,IAP,unlimitedPlays.name,≤ 30 characters,needs_review,
Play unlimited and support RetroRapid!,Juga sense límit i dóna suport a RetroRapid!,IAP,unlimitedPlays.description,≤ 45 characters,needs_review,
Streak 100,Ratxa 100,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0100.name,≤ 100 characters,needs_review,
Overtake 100 cars in one run.,Avança 100 cotxes en una sola partida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0100.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 100 cars in one run.,Has avançat 100 cotxes en una sola partida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0100.earnedDescription,≤ 200 characters,needs_review,
Streak 200,Ratxa 200,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0200.name,≤ 100 characters,needs_review,
Overtake 200 cars in one run.,Avança 200 cotxes en una sola partida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0200.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 200 cars in one run.,Has avançat 200 cotxes en una sola partida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0200.earnedDescription,≤ 200 characters,needs_review,
Streak 300,Ratxa 300,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0300.name,≤ 100 characters,needs_review,
Overtake 300 cars in one run.,Avança 300 cotxes en una sola partida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0300.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 300 cars in one run.,Has avançat 300 cotxes en una sola partida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0300.earnedDescription,≤ 200 characters,needs_review,
Streak 400,Ratxa 400,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0400.name,≤ 100 characters,needs_review,
Overtake 400 cars in one run.,Avança 400 cotxes en una sola partida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0400.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 400 cars in one run.,Has avançat 400 cotxes en una sola partida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0400.earnedDescription,≤ 200 characters,needs_review,
Streak 500,Ratxa 500,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0500.name,≤ 100 characters,needs_review,
Overtake 500 cars in one run.,Avança 500 cotxes en una sola partida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0500.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 500 cars in one run.,Has avançat 500 cotxes en una sola partida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0500.earnedDescription,≤ 200 characters,needs_review,
Streak 600,Ratxa 600,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0600.name,≤ 100 characters,needs_review,
Overtake 600 cars in one run.,Avança 600 cotxes en una sola partida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0600.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 600 cars in one run.,Has avançat 600 cotxes en una sola partida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0600.earnedDescription,≤ 200 characters,needs_review,
Streak 700,Ratxa 700,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0700.name,≤ 100 characters,needs_review,
Overtake 700 cars in one run.,Avança 700 cotxes en una sola partida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0700.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 700 cars in one run.,Has avançat 700 cotxes en una sola partida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0700.earnedDescription,≤ 200 characters,needs_review,
Streak 800,Ratxa 800,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0800.name,≤ 100 characters,needs_review,
Overtake 800 cars in one run.,Avança 800 cotxes en una sola partida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0800.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 800 cars in one run.,Has avançat 800 cotxes en una sola partida.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0800.earnedDescription,≤ 200 characters,needs_review,
Overlander 1K,Corredor 1K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.001k.name,≤ 100 characters,needs_review,
"Overtake 1,000 cars in total.",Avança 1.000 cotxes en total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.001k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 1,000 cars in total.",Has avançat 1.000 cotxes en total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.001k.earnedDescription,≤ 200 characters,needs_review,
Overlander 5K,Corredor 5K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.005k.name,≤ 100 characters,needs_review,
"Overtake 5,000 cars in total.",Avança 5.000 cotxes en total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.005k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 5,000 cars in total.",Has avançat 5.000 cotxes en total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.005k.earnedDescription,≤ 200 characters,needs_review,
Overlander 10K,Corredor 10K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.010k.name,≤ 100 characters,needs_review,
"Overtake 10,000 cars in total.",Avança 10.000 cotxes en total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.010k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 10,000 cars in total.",Has avançat 10.000 cotxes en total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.010k.earnedDescription,≤ 200 characters,needs_review,
Overlander 20K,Corredor 20K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.020k.name,≤ 100 characters,needs_review,
"Overtake 20,000 cars in total.",Avança 20.000 cotxes en total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.020k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 20,000 cars in total.",Has avançat 20.000 cotxes en total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.020k.earnedDescription,≤ 200 characters,needs_review,
Overlander 50K,Corredor 50K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.050k.name,≤ 100 characters,needs_review,
"Overtake 50,000 cars in total.",Avança 50.000 cotxes en total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.050k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 50,000 cars in total.",Has avançat 50.000 cotxes en total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.050k.earnedDescription,≤ 200 characters,needs_review,
Overlander 100K,Corredor 100K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.100k.name,≤ 100 characters,needs_review,
"Overtake 100,000 cars in total.",Avança 100.000 cotxes en total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.100k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 100,000 cars in total.",Has avançat 100.000 cotxes en total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.100k.earnedDescription,≤ 200 characters,needs_review,
Overlander 200K,Corredor 200K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.200k.name,≤ 100 characters,needs_review,
"Overtake 200,000 cars in total.",Avança 200.000 cotxes en total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.200k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 200,000 cars in total.",Has avançat 200.000 cotxes en total.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.200k.earnedDescription,≤ 200 characters,needs_review,
Tap Controls,Controls Tàctils,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.tap.name,≤ 100 characters,needs_review,
Complete a run using Tap controls.,Completa una partida usant els controls tàctils.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.tap.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using Tap controls.,Has completat una partida usant els controls tàctils.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.tap.earnedDescription,≤ 200 characters,needs_review,
Swipe Controls,Controls Lliscants,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.swipe.name,≤ 100 characters,needs_review,
Complete a run using Swipe controls.,Completa una partida usant els controls lliscants.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.swipe.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using Swipe controls.,Has completat una partida usant els controls lliscants.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.swipe.earnedDescription,≤ 200 characters,needs_review,
Keyboard Controls,Controls de Teclat,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.keyboard.name,≤ 100 characters,needs_review,
Complete a run using Keyboard controls.,Completa una partida usant el teclat.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.keyboard.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using Keyboard controls.,Has completat una partida usant el teclat.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.keyboard.earnedDescription,≤ 200 characters,needs_review,
VoiceOver Controls,Controls VoiceOver,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.voiceover.name,≤ 100 characters,needs_review,
