English source,Translation,Layer,Identifier,Limits,State,Reviewer notes
"%@ theme preview. Low-poly console racing: two faceted racers, two sculpted helmets, an explosive crash, and a neon aqua circuit over midnight asphalt.","%@ 테마 미리보기. 로우 폴리 콘솔 레이싱: 각진 레이서 두 대, 조형된 헬멧 두 개, 폭발적인 충돌, 한밤중 아스팔트 위 네온 아쿠아 서킷.",In-app,settings_theme_gallery_preview_accessibility_sixty_four_bit,,needs_review,
"%@ theme preview. Late-’90s console energy: two detailed racers, two glossy helmets, a bright crash, and an electric aqua circuit over dark asphalt.","%@ 테마 미리보기. 90년대 후반 콘솔의 에너지: 디테일한 레이서 두 대, 광택 있는 헬멧 두 개, 밝은 충돌 효과, 어두운 아스팔트 위 전기빛 아쿠아 서킷.",In-app,settings_theme_gallery_preview_accessibility_thirty_two_bit,,needs_review,
Style Gallery,스타일 갤러리,In-app,settings_theme_gallery_title,,needs_review,
"Want to change themes, get Unlimited Plays, and support the game's development too?","테마도 바꾸고, 무제한 플레이도 얻고, 게임 개발도 응원하고 싶나요?",In-app,settings_theme_gallery_unlock_body,,needs_review,
Style,스타일,In-app,settings_theme_style,,needs_review,
Want to change themes? Unlock Unlimited Plays in Purchases.,테마를 바꾸고 싶나요? 구매에서 무제한 플레이를 잠금 해제하세요.,In-app,settings_theme_unlock_footnote,,needs_review,
Vibration,진동,In-app,settings_vibration,,needs_review,
Announce friend overtakes,친구 추월 안내,In-app,settings_voiceover_friend_overtake_announcements,,needs_review,
Share,공유,In-app,share_action,,needs_review,
The connection was lost. Tap Done to return to the menu.,연결이 끊겼어요. 완료를 탭해 메뉴로 돌아가세요.,In-app,shareplay_aborted_disconnected_body,,needs_review,
Your friend is done playing for now. Tap Done to return to the menu.,친구가 지금은 플레이를 마쳤어요. 완료를 탭해 메뉴로 돌아가세요.,In-app,shareplay_aborted_session_ended_body,,needs_review,
Session Ended,세션 종료,In-app,shareplay_aborted_title,,needs_review,
Accept Challenge,도전 수락,In-app,shareplay_accept_challenge_button,,needs_review,
RetroRapid! Multiplayer Race,RetroRapid! 멀티플레이 레이스,In-app,shareplay_activity_title,,needs_review,
Get ready! The race is about to start.,준비하세요! 레이스가 곧 시작됩니다.,In-app,shareplay_announcement_countdown,,needs_review,
Your friend disconnected.,친구 연결이 끊겼어요.,In-app,shareplay_announcement_disconnected,,needs_review,
You lost with %lld overtakes. Your friend: %lld.,%lld회 추월로 졌어요. 친구: %lld.,In-app,shareplay_announcement_lost %lld %lld,,needs_review,
Go!,출발!,In-app,shareplay_announcement_round_start,,needs_review,
The SharePlay session has ended.,SharePlay 세션이 종료되었어요.,In-app,shareplay_announcement_session_ended,,needs_review,
It's a tie at %lld overtakes each.,각각 %lld회 추월로 무승부.,In-app,shareplay_announcement_tie %lld %lld,,needs_review,
Waiting for your friend to join.,친구 참가를 기다리는 중.,In-app,shareplay_announcement_waiting,,needs_review,
Waiting for your friend to finish.,친구가 끝낼 때까지 기다리는 중.,In-app,shareplay_announcement_waiting_for_opponent,,needs_review,
You won with %lld overtakes. Your friend: %lld.,%lld회 추월로 승리! 친구: %lld.,In-app,shareplay_announcement_won %lld %lld,,needs_review,
Starting in %lld,%lld초 후 시작,In-app,shareplay_countdown_accessibility %lld,,needs_review,
Get Ready!,준비!,In-app,shareplay_countdown_title,,needs_review,
Connection Lost,연결 끊김,In-app,shareplay_disconnected_title,,needs_review,
Done,완료,In-app,shareplay_done_button,,needs_review,
You: %lld  Friend: %lld,나: %lld  친구: %lld,In-app,shareplay_final_scores %lld %lld,,needs_review,
Your friend's: %lld,친구: %lld,In-app,shareplay_friend_overtakes %lld,,needs_review,
Leave,나가기,In-app,shareplay_leave_button,,needs_review,
You,나,In-app,shareplay_local_player_name,,needs_review,
Your friend,친구,In-app,shareplay_opponent_fallback_name,,needs_review,
"%@, %lld overtakes, %lld lives remaining","%@, %lld회 추월, 남은 목숨 %lld",In-app,shareplay_opponent_overtakes_accessibility %@ %lld %lld,,needs_review,
%@: %lld overtakes,%@: %lld회 추월,In-app,shareplay_opponent_overtakes_row %@ %lld,,needs_review,
Friend score: %lld,친구 점수: %lld,In-app,shareplay_opponent_score_accessibility_label %lld,,needs_review,
Friend,친구,In-app,shareplay_opponent_score_fallback_label,,needs_review,
Friend,친구,In-app,shareplay_opponent_score_label,,needs_review,
%@: %lld overtakes,%@: %lld회 추월,In-app,shareplay_overtakes_row %@ %lld,,needs_review,
Bad Luck!,아쉬워요!,In-app,shareplay_result_lost,,needs_review,
Next round could go your way.,다음 라운드는 기회일지도 몰라요.,In-app,shareplay_result_lost_subtitle,,needs_review,
It's a Tie!,무승부!,In-app,shareplay_result_tie,,needs_review,
What a race. You matched each other overtake for overtake.,멋진 레이스. 추월 대결 끝에 동점.,In-app,shareplay_result_tie_subtitle,,needs_review,
Match Result,대전 결과,In-app,shareplay_result_title,,needs_review,
You Won!,승리!,In-app,shareplay_result_won,,needs_review,
Nice work. You crossed the line first!,잘했어요! 먼저 결승선을 통과했어요!,In-app,shareplay_result_won_subtitle,,needs_review,
Play Again,다시 플레이,In-app,shareplay_retry_button,,needs_review,
Your friend challenged you again?,친구가 다시 도전했어요?,In-app,shareplay_retry_challenge_title,,needs_review,
You didn't both confirm in time. Tap Leave to return to the menu.,둘 다 제때 확인하지 못했어요. 나가기를 탭해 메뉴로 돌아가세요.,In-app,shareplay_retry_timed_out_body,,needs_review,
Rematch Timed Out,재대결 시간 초과,In-app,shareplay_retry_timed_out_title,,needs_review,
Waiting for your friend to confirm...,친구 확인을 기다리는 중...,In-app,shareplay_retry_waiting_for_opponent,,needs_review,
Accept when you're ready for the rematch.,재대결할 준비가 되면 수락해 주세요.,In-app,shareplay_retry_waiting_for_you,,needs_review,
Rematch?,재대결?,In-app,shareplay_retry_waiting_title,,needs_review,
"%@, %lld points, %lld lives remaining","%@, %lld점, 남은 목숨 %lld",In-app,shareplay_score_accessibility %@ %lld %lld,,needs_review,
%@: %lld,%@: %lld,In-app,shareplay_score_row %@ %lld,,needs_review,
Your overtakes: %lld. Friend: %lld,나: %lld. 친구: %lld,In-app,shareplay_waiting_for_opponent_overtakes %lld %lld,,needs_review,
Your overtakes: %lld. Friend: %lld,나: %lld. 친구: %lld,In-app,shareplay_waiting_for_opponent_scores %lld %lld,,needs_review,
Waiting for your friend to finish...,친구가 끝낼 때까지 기다리는 중...,In-app,shareplay_waiting_for_opponent_title,,needs_review,
Waiting for your friend...,친구를 기다리는 중...,In-app,shareplay_waiting_title,,needs_review,
Your overtakes: %lld,나: %lld회 추월,In-app,shareplay_your_overtakes %lld,,needs_review,
You: %lld,나: %lld,In-app,shareplay_your_score_row %lld,,needs_review,
Hey Ho!,Hey Ho!,In-app,speed_alert_hey_ho,,needs_review,
Hey Ho! Speed increasing!,Hey Ho! 속도 증가!,In-app,speed_increase_announcement,,needs_review,
Speed increasing!,속도 증가!,In-app,speed_increasing_alert,,needs_review,
Cruise,크루즈,In-app,speed_level_cruise,,needs_review,
Fast,패스트,In-app,speed_level_fast,,needs_review,
Rapid,래피드,In-app,speed_level_rapid,,needs_review,
All lanes safe,모든 차선 안전,In-app,tutorial_audio_lane_all,,needs_review,
Center,중앙,In-app,tutorial_audio_lane_center,,needs_review,
Center and right,중앙과 오른쪽,In-app,tutorial_audio_lane_center_right,,needs_review,
Left,왼쪽,In-app,tutorial_audio_lane_left,,needs_review,
Left and center,왼쪽과 중앙,In-app,tutorial_audio_lane_left_center,,needs_review,
Left and right,왼쪽과 오른쪽,In-app,tutorial_audio_lane_left_right,,needs_review,
Lane cue variants,차선 큐 변형,In-app,tutorial_audio_lane_modes_title,,needs_review,
Right,오른쪽,In-app,tutorial_audio_lane_right,,needs_review,
Plays safe lanes one note after another from left to right.,안전한 차선을 왼쪽에서 오른쪽으로 하나씩 재생합니다.,In-app,tutorial_audio_mode_description_arpeggio,,needs_review,
Plays all safe lanes at once as a chord.,안전한 차선을 모두 동시에 코드로 재생합니다.,In-app,tutorial_audio_mode_description_chord,,needs_review,
Plays short pulses in lane slots; an active pulse marks a safe lane.,차선 슬롯에서 짧은 펄스를 재생합니다. 활성 펄스가 안전 차선을 표시합니다.,In-app,tutorial_audio_mode_description_lane_pulses,,needs_review,
Lane change cue variants,차선 변경 큐 변형,In-app,tutorial_audio_move_modes_title,,needs_review,
Plays a success haptic for a safe lane and a move haptic for an unsafe lane.,"안전 차선에서는 성공 햅틱, 위험 차선에서는 이동 햅틱을 재생합니다.",In-app,tutorial_audio_move_style_description_haptics,,needs_review,
Plays lane confirmation followed by a success or fail tone.,차선 확인 후 성공/실패 톤을 재생합니다.,In-app,tutorial_audio_move_style_description_lane_and_safety,,needs_review,
"Plays only the destination lane note, as you move left or right, so you can match it with the audio cue.",좌우 이동 시 목적지 차선 음만 재생해 오디오 큐와 맞출 수 있습니다.,In-app,tutorial_audio_move_style_description_lane_confirmation,,needs_review,
Plays only a success or fail tone.,성공/실패 톤만 재생합니다.,In-app,tutorial_audio_move_style_description_safety_only,,needs_review,
Play,재생,In-app,tutorial_audio_play_preview,,needs_review,
Fail,실패,In-app,tutorial_audio_preview_fail,,needs_review,
Safe,안전,In-app,tutorial_audio_preview_safe,,needs_review,
Safe lane,안전 차선,In-app,tutorial_audio_preview_safe_lane,,needs_review,
Unsafe,위험,In-app,tutorial_audio_preview_unsafe,,needs_review,
Unsafe lane,위험 차선,In-app,tutorial_audio_preview_unsafe_lane,,needs_review,
Audio cue tutorial,오디오 큐 튜토리얼,In-app,tutorial_audio_title,,needs_review,
%@ configured,%@ 설정됨,In-app,tutorial_configured %@,,needs_review,
Tutorial,튜토리얼,In-app,tutorial_help_button,,needs_review,
Tutorial,튜토리얼,In-app,tutorial_help_title,,needs_review,
Audio feedback mode,오디오 피드백,In-app,tutorial_section_audio_feedback_mode,,needs_review,
Description,설명,In-app,tutorial_section_description,,needs_review,
Lane change cue,차선 변경 큐,In-app,tutorial_section_lane_change_cue,,needs_review,
Speed increase warning feedback,속도 증가 경고,In-app,tutorial_section_speed_warning_feedback,,needs_review,
Set %@,%@로 설정,In-app,tutorial_set %@,,needs_review,
Announces the speed increase with VoiceOver.,VoiceOver로 속도 증가를 안내합니다.,In-app,tutorial_speed_warning_description_announcement,,needs_review,
Plays a warning haptic before the speed increase.,속도 증가 전 경고 햅틱을 재생합니다.,In-app,tutorial_speed_warning_description_haptic,,needs_review,
Does not play any speed-increase warning.,속도 증가 경고를 재생하지 않습니다.,In-app,tutorial_speed_warning_description_none,,needs_review,
Plays a short three-note ascending warning chirp.,짧은 3음 상승 경고음을 재생합니다.,In-app,tutorial_speed_warning_description_sound,,needs_review,
"RetroRapid! is a 3-lane racing game. Move left or right between the three positions. We play sounds to indicate which lanes are safe, and you must quickly move into a safe lane to overtake cars and avoid crashing.","RetroRapid!는 3차선 레이싱 게임이에요. 세 위치 사이를 좌우로 이동합니다. 안전한 차선을 소리로 알려 주고, 빠르게 안전 차선으로 이동해 차를 추월하고 충돌을 피하세요.",In-app,tutorial_voiceover_intro,,needs_review,
Polygon Racing,Polygon 레이싱,In-app,vision_64bit_racing,,needs_review,
Classic,클래식,In-app,vision_classic_title,,needs_review,
Classic race track,클래식 레이스 트랙,In-app,vision_classic_track,,needs_review,
Current lane,현재 레인,In-app,vision_current_lane,,needs_review,
Game Over,게임 오버,In-app,vision_game_over,,needs_review,
"Score %lld, %lld lives, level %lld","점수 %lld, 목숨 %lld개, 레벨 %lld",In-app,vision_hud_status_format,,needs_review,
Lane %lld,레인 %lld,In-app,vision_lane_format,,needs_review,
Level %lld,레벨 %lld,In-app,vision_level_format,,needs_review,
The 3D car could not be loaded. Your race is still active in Classic. Try again.,3D 자동차를 불러올 수 없습니다. 레이스는 클래식에서 계속 진행 중입니다. 다시 시도하십시오.,In-app,vision_model_unavailable,,needs_review,
"Race in a classic window, then move the same run onto your table in 3D.",클래식 윈도우에서 레이스한 다음 같은 레이스를 3D로 테이블 위에 옮기십시오.,In-app,vision_play_description,,needs_review,
Play in 3D,3D로 플레이,In-app,vision_play_in_3d,,needs_review,
Moves this race into a tabletop volume without restarting it,레이스를 재시작하지 않고 테이블탑 볼륨으로 옮깁니다,In-app,vision_play_in_3d_hint,,needs_review,
Race controls,레이스 제어기,In-app,vision_race_controls,,needs_review,
Race status,레이스 상태,In-app,vision_race_status,,needs_review,
"Score %lld, %lld lives, lane %lld of %lld, %@","점수 %lld, 목숨 %lld개, 레인 %lld/%lld, %@",In-app,vision_race_status_format,,needs_review,
Race track,레이스 트랙,In-app,vision_race_track_input_label,,needs_review,
Return to 2D,2D로 돌아가기,In-app,vision_return_to_2d,,needs_review,
Returns this race to its classic window without restarting it,레이스를 재시작하지 않고 클래식 윈도우로 되돌립니다,In-app,vision_return_to_2d_hint,,needs_review,
Select lane,레인 선택,In-app,vision_select_lane,,needs_review,
Collision,충돌,In-app,vision_state_collision,,needs_review,
Finished,완료됨,In-app,vision_state_finished,,needs_review,
Paused,일시 정지됨,In-app,vision_state_paused,,needs_review,
Racing,레이스 중,In-app,vision_state_racing,,needs_review,
Ready,준비됨,In-app,vision_state_ready,,needs_review,
Tabletop,테이블탑,In-app,vision_tabletop_title,,needs_review,
Tabletop race track,테이블탑 레이스 트랙,In-app,vision_tabletop_track,,needs_review,
Unable to Switch Presentation,프레젠테이션을 전환할 수 없음,In-app,vision_transition_alert_title,,needs_review,
The other presentation could not be opened. Your race is still active. Try again.,다른 프레젠테이션을 열 수 없습니다. 레이스는 계속 진행 중입니다. 다시 시도하십시오.,In-app,vision_transition_routing_failed,,needs_review,
The other presentation did not become ready. Your race is still active. Try again.,다른 프레젠테이션이 준비되지 않았습니다. 레이스는 계속 진행 중입니다. 다시 시도하십시오.,In-app,vision_transition_timeout,,needs_review,
x%lld,x%lld,In-app,x%lld,,needs_review,
RetroRapid: Retro Arcade Racer,RetroRapid: 레트로 아케이드,App Store metadata,name,≤ 30 characters,needs_review,
Dodge Traffic Across 3 Lanes,3차선 교통 회피 레이싱,App Store metadata,subtitle,≤ 30 characters,needs_review,
"car,high,score,overtake,reflex,offline,voiceover,haptics,controller,leaderboard,handheld,lcd,friends","추월하기,반사신경,무제한,오프라인,햅틱피드백,컨트롤러,업적달성,SharePlay",App Store metadata,keywords,≤ 100 UTF-8 bytes,needs_review,
"Race friends free with SharePlay on iPhone and iPad. Dodge traffic together, rematch fast, and keep solo runs quick anywhere.",iPhone과 iPad에서 SharePlay 친구 레이스가 무료예요. 3차선 레트로 아케이드에서 교통을 피하고 하이스코어에 도전하세요.,App Store metadata,promotionalText,≤ 170 characters,needs_review,
"RetroRapid! is a fast 3-lane arcade racer built for quick sessions and high-score chasing.

Dodge traffic and survive as speed keeps rising. Controls are easy to learn and hard to master, so every run becomes a reflex challenge.

Why players keep coming back:
- Quick, one-more-run arcade gameplay
- Live two-player SharePlay races on iPhone and iPad
- Friend races are free and never use daily plays
- Game Center leaderboards, achievements, and friend markers
- Play on iPhone, iPad, Mac, and Apple Watch
- Touch, swipe, keyboard, Digital Crown, and supported game controllers
- VoiceOver, audio cues, haptics, larger text, high contrast, and Reduce Motion support
- Works offline for quick races anytime
- Play free every day, or unlock Unlimited Plays once; no subscription
- No data collection

Crash, restart, and beat your best.

Players are saying:
""I am really a fan of this nice accessible game that I can just pick up and play! Finally, something that also works with the apple watch!""
- Datafile, App Store review

Featured in Create with Swift, Weekly Newsletter #96 (Indie App of the Week):
""But beyond the nostalgia and tight gameplay, what truly stands out is its accessibility.""","RetroRapid!는 짧은 세션과 하이스코어 도전에 맞춘 3차선 아케이드 레이싱 게임이에요.

교통을 피하고 속도가 올라갈수록 버텨 보세요. 조작은 배우기 쉽고 마스터하기 어려워서 매 판이 반사 신경 테스트가 됩니다.

플레이어가 계속 돌아오는 이유:
- ""한 판 더""가 멈추지 않는 빠른 아케이드
- iPhone/iPad SharePlay 라이브 2인 레이스
- 친구 레이스는 무료이며 일일 플레이를 사용하지 않음
- Game Center 리더보드, 업적, 친구 마커
- iPhone, iPad, Mac, Apple Watch에서 플레이
- 터치, 스와이프, 키보드, Digital Crown, 지원 컨트롤러
- VoiceOver, 오디오 큐, 햅틱, 큰 텍스트, 고대비, 동작 줄이기
- 오프라인에서도 빠른 레이스 가능
- 매일 무료 플레이 또는 1회 구매로 무제한 플레이, 구독 없음
- 데이터 수집 없음

충돌하고, 다시 시작하고, 최고 기록을 갱신하세요.

Featured in Create with Swift, Weekly Newsletter #96 (Indie App of the Week):
""향수와 탄탄한 게임플레이를 넘어, 진짜 돋보이는 건 접근성이에요.""",App Store metadata,description,≤ 4000 characters,needs_review,
"Discover two new visual styles: bold 8-Bit and richly detailed 16-Bit. The new Style Gallery makes it easy to preview every theme before choosing your favorite.

SharePlay friend races now work on Mac too, alongside iPhone and iPad.

This update also improves performance, refines landscape layouts, polishes menus and game-over screens, and makes cars and helmets clearer across themes.

RetroRapid! is now fully localized in Turkish and Polish.

Thanks for racing with us.","선명한 8-Bit와 풍부한 디테일의 16-Bit, 두 가지 새로운 비주얼 스타일을 만나 보세요. 새로운 스타일 갤러리에서 좋아하는 테마를 고르기 전에 모두 미리 볼 수 있어요.

SharePlay 친구 레이스를 이제 iPhone과 iPad뿐 아니라 Mac에서도 즐길 수 있어요.

성능과 가로 레이아웃을 개선하고, 메뉴와 게임 오버 화면을 다듬고, 모든 테마의 자동차와 헬멧을 더 선명하게 만들었어요.

RetroRapid!가 터키어와 폴란드어를 완벽하게 지원해요.

함께 레이스해 주셔서 감사합니다.",App Store metadata,whatsNew,≤ 4000 characters,needs_review,
Unlimited Plays,무제한 플레이,IAP,unlimitedPlays.name,≤ 30 characters,needs_review,
Play unlimited and support RetroRapid!,무제한으로 플레이하며 RetroRapid!를 응원해 주세요.,IAP,unlimitedPlays.description,≤ 45 characters,needs_review,
Streak 100,연속 100,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0100.name,≤ 100 characters,needs_review,
Overtake 100 cars in one run.,한 판에서 100대를 추월하세요.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0100.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 100 cars in one run.,한 판에서 100대를 추월했어요.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0100.earnedDescription,≤ 200 characters,needs_review,
Streak 200,연속 200,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0200.name,≤ 100 characters,needs_review,
Overtake 200 cars in one run.,한 판에서 200대를 추월하세요.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0200.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 200 cars in one run.,한 판에서 200대를 추월했어요.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0200.earnedDescription,≤ 200 characters,needs_review,
Streak 300,연속 300,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0300.name,≤ 100 characters,needs_review,
Overtake 300 cars in one run.,한 판에서 300대를 추월하세요.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0300.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 300 cars in one run.,한 판에서 300대를 추월했어요.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0300.earnedDescription,≤ 200 characters,needs_review,
Streak 400,연속 400,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0400.name,≤ 100 characters,needs_review,
Overtake 400 cars in one run.,한 판에서 400대를 추월하세요.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0400.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 400 cars in one run.,한 판에서 400대를 추월했어요.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0400.earnedDescription,≤ 200 characters,needs_review,
Streak 500,연속 500,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0500.name,≤ 100 characters,needs_review,
Overtake 500 cars in one run.,한 판에서 500대를 추월하세요.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0500.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 500 cars in one run.,한 판에서 500대를 추월했어요.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0500.earnedDescription,≤ 200 characters,needs_review,
Streak 600,연속 600,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0600.name,≤ 100 characters,needs_review,
Overtake 600 cars in one run.,한 판에서 600대를 추월하세요.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0600.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 600 cars in one run.,한 판에서 600대를 추월했어요.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0600.earnedDescription,≤ 200 characters,needs_review,
Streak 700,연속 700,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0700.name,≤ 100 characters,needs_review,
Overtake 700 cars in one run.,한 판에서 700대를 추월하세요.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0700.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 700 cars in one run.,한 판에서 700대를 추월했어요.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0700.earnedDescription,≤ 200 characters,needs_review,
Streak 800,연속 800,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0800.name,≤ 100 characters,needs_review,
Overtake 800 cars in one run.,한 판에서 800대를 추월하세요.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0800.preEarnedDescription,≤ 200 characters,needs_review,
You overtook 800 cars in one run.,한 판에서 800대를 추월했어요.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.run.overtakes.0800.earnedDescription,≤ 200 characters,needs_review,
Overlander 1K,Overlander 1K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.001k.name,≤ 100 characters,needs_review,
"Overtake 1,000 cars in total.","총 1,000대를 추월하세요.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.001k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 1,000 cars in total.","총 1,000대를 추월했어요.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.001k.earnedDescription,≤ 200 characters,needs_review,
Overlander 5K,Overlander 5K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.005k.name,≤ 100 characters,needs_review,
"Overtake 5,000 cars in total.","총 5,000대를 추월하세요.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.005k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 5,000 cars in total.","총 5,000대를 추월했어요.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.005k.earnedDescription,≤ 200 characters,needs_review,
Overlander 10K,Overlander 10K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.010k.name,≤ 100 characters,needs_review,
"Overtake 10,000 cars in total.","총 10,000대를 추월하세요.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.010k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 10,000 cars in total.","총 10,000대를 추월했어요.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.010k.earnedDescription,≤ 200 characters,needs_review,
Overlander 20K,Overlander 20K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.020k.name,≤ 100 characters,needs_review,
"Overtake 20,000 cars in total.","총 20,000대를 추월하세요.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.020k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 20,000 cars in total.","총 20,000대를 추월했어요.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.020k.earnedDescription,≤ 200 characters,needs_review,
Overlander 50K,Overlander 50K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.050k.name,≤ 100 characters,needs_review,
"Overtake 50,000 cars in total.","총 50,000대를 추월하세요.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.050k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 50,000 cars in total.","총 50,000대를 추월했어요.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.050k.earnedDescription,≤ 200 characters,needs_review,
Overlander 100K,Overlander 100K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.100k.name,≤ 100 characters,needs_review,
"Overtake 100,000 cars in total.","총 100,000대를 추월하세요.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.100k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 100,000 cars in total.","총 100,000대를 추월했어요.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.100k.earnedDescription,≤ 200 characters,needs_review,
Overlander 200K,Overlander 200K,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.200k.name,≤ 100 characters,needs_review,
"Overtake 200,000 cars in total.","총 200,000대를 추월하세요.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.200k.preEarnedDescription,≤ 200 characters,needs_review,
"You overtook 200,000 cars in total.","총 200,000대를 추월했어요.",Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.total.overtakes.200k.earnedDescription,≤ 200 characters,needs_review,
Tap Controls,탭 조작,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.tap.name,≤ 100 characters,needs_review,
Complete a run using Tap controls.,탭 조작으로 한 판을 완주하세요.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.tap.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using Tap controls.,탭 조작으로 한 판을 완주했어요.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.tap.earnedDescription,≤ 200 characters,needs_review,
Swipe Controls,스와이프 조작,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.swipe.name,≤ 100 characters,needs_review,
Complete a run using Swipe controls.,스와이프 조작으로 한 판을 완주하세요.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.swipe.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using Swipe controls.,스와이프 조작으로 한 판을 완주했어요.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.swipe.earnedDescription,≤ 200 characters,needs_review,
Keyboard Controls,키보드 조작,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.keyboard.name,≤ 100 characters,needs_review,
Complete a run using Keyboard controls.,키보드 조작으로 한 판을 완주하세요.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.keyboard.preEarnedDescription,≤ 200 characters,needs_review,
You completed a run using Keyboard controls.,키보드 조작으로 한 판을 완주했어요.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.keyboard.earnedDescription,≤ 200 characters,needs_review,
VoiceOver Controls,VoiceOver 조작,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.voiceover.name,≤ 100 characters,needs_review,
Complete a run using VoiceOver controls.,VoiceOver 조작으로 한 판을 완주하세요.,Game Center,achievement.com.accessibilityUpTo11.RetroRacing.achievement.control.voiceover.preEarnedDescription,≤ 200 characters,needs_review,
